Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.002	3e-08	0.28	4.18e-06	0.0	0.0	0.001	2e-08
Vatican	0.0	0.0	0.0	5e-08	0.0	0.0	0.0	0.0
Jersey	0.005	5e-08	0.593	6.08e-06	0.0	0.0	0.003	3e-08
Albania	1.063	3.7e-07	521.822	0.00018205	0.053	2e-08	2.91	1.02e-06
Turkey	1461.927	1.776e-05	428344.693	0.00520343	64.91	7.9e-07	2301.658	2.796e-05
Montenegro	0.284	4.6e-07	23.479	3.773e-05	0.007	1e-08	0.099	1.6e-07
Bulgaria	4.258	6.1e-07	3137.915	0.00044673	0.255	4e-08	17.729	2.52e-06
Cyprus	0.177	1.5e-07	86.942	7.431e-05	0.009	1e-08	0.485	4.1e-07
Moldova	1.085	3.1e-07	799.64	0.00022551	0.065	2e-08	4.518	1.27e-06
Kosovo	1.91	1.04e-06	210.537	0.00011409	0.059	3e-08	0.991	5.4e-07
Malta	0.01	2e-08	14.879	3.077e-05	0.001	0.0	0.085	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.001	0.0	0.086	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.001	0.0	0.087	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.001	0.0	0.087	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.001	0.0	0.088	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.088	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.089	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.089	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.089	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.089	1.8e-07
Malta	0.0	0.0	14.879	3.077e-05	0.0	0.0	0.089	1.8e-07
United Kingdom	762.97	1.148e-05	280200.712	0.00421424	35.478	5.3e-07	1537.003	2.312e-05
