Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.013	2e-07	0.055	8.2e-07	0.0	0.0	0.0	0.0
Vatican	0.0	0.0	0.0	2e-08	0.0	0.0	0.0	0.0
Lithuania	12.423	4.45e-06	440.499	0.00015791	0.163	6e-08	1.362	4.9e-07
Slovenia	13.462	6.51e-06	181.829	8.795e-05	0.067	3e-08	0.238	1.2e-07
Bosnia and Herzegovina	34.8	1.047e-05	470.033	0.00014141	0.174	5e-08	0.615	1.9e-07
Netherlands	397.129	2.305e-05	17204.648	0.00099847	6.149	3.6e-07	58.109	3.37e-06
Monaco	0.003	7e-08	0.082	2.13e-06	0.0	0.0	0.0	1e-08
Jersey	0.028	2.9e-07	0.117	1.2e-06	0.0	0.0	0.0	0.0
Albania	28.714	1.002e-05	239.641	8.36e-05	0.032	1e-08	0.094	3e-08
Azerbaijan	213.253	2.145e-05	5254.548	0.0005285	2.022	2e-07	13.179	1.33e-06
Republic of Serbia	164.064	2.35e-05	1920.388	0.00027505	0.631	9e-08	1.944	2.8e-07
Belarus	143.635	1.514e-05	5093.213	0.00053695	1.887	2e-07	15.745	1.66e-06
Turkey	23098.451	0.00028059	150578.51	0.00182919	14.035	1.7e-07	31.578	3.8e-07
Czech Republic	243.575	2.292e-05	6001.687	0.00056483	2.309	2.2e-07	15.053	1.42e-06
San Marino	0.002	5e-08	0.066	1.96e-06	0.0	0.0	0.0	1e-08
Slovakia	99.853	1.833e-05	1168.787	0.00021457	0.384	7e-08	1.183	2.2e-07
Norway	30.464	5.73e-06	1666.986	0.00031368	0.578	1.1e-07	6.105	1.15e-06
Montenegro	0.602	9.7e-07	1.738	2.79e-06	0.0	0.0	0.0	0.0
Armenia	18.797	6.37e-06	463.154	0.00015691	0.178	6e-08	1.162	3.9e-07
Ukraine	5756.134	0.000129	96565.584	0.00216406	38.145	8.5e-07	184.54	4.14e-06
Bulgaria	170.307	2.425e-05	1609.405	0.00022912	0.307	4e-08	0.869	1.2e-07
Romania	409.068	2.101e-05	22384.197	0.00114944	7.756	4e-07	81.977	4.21e-06
Portugal	264.552	2.573e-05	5391.387	0.00052436	2.135	2.1e-07	11.932	1.16e-06
Cyprus	4.784	4.09e-06	39.927	3.413e-05	0.005	0.0	0.016	1e-08
Liechtenstein	0.004	1.2e-07	0.066	1.73e-06	0.0	0.0	0.0	0.0
Hungary	292.339	2.993e-05	4352.152	0.00044552	1.705	1.7e-07	7.016	7.2e-07
Luxembourg	0.685	1.13e-06	20.318	3.343e-05	0.008	1e-08	0.057	9e-08
Andorra	0.015	1.9e-07	0.302	3.93e-06	0.0	0.0	0.001	1e-08
Georgia	15.015	4.02e-06	821.646	0.00022022	0.285	8e-08	3.009	8.1e-07
Denmark	44.956	7.75e-06	1947.589	0.00033594	0.696	1.2e-07	6.578	1.13e-06
Poland	4418.583	0.00011634	65780.876	0.00173205	25.765	6.8e-07	106.046	2.79e-06
Moldova	43.4	1.224e-05	410.127	0.00011566	0.078	2e-08	0.221	6e-08
Croatia	14.431	3.53e-06	1001.513	0.0002449	0.338	8e-08	3.953	9.7e-07
Switzerland	62.59	7.35e-06	4343.743	0.00051004	1.465	1.7e-07	17.143	2.01e-06
Estonia	2.334	1.77e-06	101.101	7.654e-05	0.036	3e-08	0.341	2.6e-07
Kosovo	8.962	4.86e-06	31.588	1.712e-05	0.001	0.0	0.002	0.0
Malta	0.797	1.65e-06	8.423	1.742e-05	0.002	0.0	0.006	1e-08
Israel	37.457	4.22e-06	4917.141	0.0005535	1.185	1.3e-07	24.15	2.72e-06
Ireland	43.705	9e-06	1295.893	0.000267	0.488	1e-07	3.629	7.5e-07
Austria	67.542	7.63e-06	4687.412	0.00052983	1.58	1.8e-07	18.5	2.09e-06
Greece	124.136	1.157e-05	6792.735	0.0006332	2.354	2.2e-07	24.877	2.32e-06
Macedonia	4.68	2.25e-06	256.091	0.00012295	0.089	4e-08	0.938	4.5e-07
Latvia	9.288	4.82e-06	189.288	9.825e-05	0.075	4e-08	0.419	2.2e-07
United Kingdom	15259.399	0.0002295	113491.779	0.00170693	12.589	1.9e-07	33.189	5e-07
Iceland	0.2	5.6e-07	7.077	2.002e-05	0.003	1e-08	0.022	6e-08
