Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.011	1.7e-07	0.229	3.42e-06	0.0	0.0	0.001	1e-08
Vatican	0.0	0.0	0.0	5e-08	0.0	0.0	0.0	0.0
Lithuania	1.007	3.6e-07	494.218	0.00017717	0.05	2e-08	2.756	9.9e-07
Slovenia	2.397	1.16e-06	264.26	0.00012782	0.074	4e-08	1.244	6e-07
Bosnia and Herzegovina	6.197	1.86e-06	683.121	0.00020552	0.192	6e-08	3.215	9.7e-07
Netherlands	25.621	1.49e-06	18882.838	0.00109586	1.537	9e-08	106.687	6.19e-06
Monaco	0.0	1e-08	0.095	2.45e-06	0.0	0.0	0.001	1e-08
Jersey	0.024	2.4e-07	0.486	4.98e-06	0.0	0.0	0.001	1e-08
Albania	8.862	3.09e-06	484.954	0.00016919	0.168	6e-08	1.776	6.2e-07
Azerbaijan	21.325	2.14e-06	6248.306	0.00062845	0.947	1e-07	33.575	3.38e-06
Republic of Serbia	31.551	4.52e-06	2986.802	0.00042778	0.896	1.3e-07	13.34	1.91e-06
Belarus	11.646	1.23e-06	5714.336	0.00060244	0.582	6e-08	31.864	3.36e-06
Turkey	10818.262	0.00013142	383609.718	0.00466	142.099	1.73e-06	1185.915	1.441e-05
Czech Republic	24.357	2.29e-06	7136.746	0.00067165	1.081	1e-07	38.348	3.61e-06
San Marino	0.0	0.0	0.073	2.15e-06	0.0	0.0	0.0	1e-08
Slovakia	19.202	3.53e-06	1817.828	0.00033373	0.545	1e-07	8.119	1.49e-06
Norway	1.219	2.3e-07	1797.372	0.00033821	0.124	2e-08	10.272	1.93e-06
Norway	0.0	0.0	1797.372	0.00033821	0.11	2e-08	10.382	1.95e-06
Norway	0.0	0.0	1797.372	0.00033821	0.095	2e-08	10.477	1.97e-06
Norway	0.0	0.0	1797.372	0.00033821	0.08	2e-08	10.558	1.99e-06
Norway	0.0	0.0	1797.372	0.00033821	0.066	1e-08	10.623	2e-06
Norway	0.0	0.0	1797.372	0.00033821	0.051	1e-08	10.675	2.01e-06
Norway	0.0	0.0	1797.372	0.00033821	0.037	1e-08	10.711	2.02e-06
Norway	0.0	0.0	1797.372	0.00033821	0.029	1e-08	10.74	2.02e-06
