Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.014	2.1e-07	0.069	1.04e-06	0.0	0.0	0.0	0.0
Vatican	0.0	0.0	0.0	2e-08	0.0	0.0	0.0	0.0
Lithuania	10.408	3.73e-06	450.907	0.00016164	0.161	6e-08	1.523	5.5e-07
Slovenia	13.093	6.33e-06	194.922	9.428e-05	0.076	4e-08	0.314	1.5e-07
Bosnia and Herzegovina	33.846	1.018e-05	503.879	0.00015159	0.197	6e-08	0.812	2.4e-07
Netherlands	320.265	1.859e-05	17524.913	0.00101706	6.072	3.5e-07	64.181	3.72e-06
Monaco	0.002	6e-08	0.085	2.19e-06	0.0	0.0	0.0	1e-08
Jersey	0.03	3.1e-07	0.147	1.51e-06	0.0	0.0	0.0	0.0
Albania	28.36	9.89e-06	268.001	9.35e-05	0.051	2e-08	0.145	5e-08
Azerbaijan	183.397	1.845e-05	5437.945	0.00054695	2.047	2.1e-07	15.226	1.53e-06
Republic of Serbia	153.547	2.199e-05	2073.934	0.00029704	0.77	1.1e-07	2.713	3.9e-07
Belarus	120.343	1.269e-05	5213.555	0.00054964	1.863	2e-07	17.609	1.86e-06
Turkey	23390.836	0.00028415	173969.346	0.00211334	19.297	2.3e-07	50.875	6.2e-07
Czech Republic	209.474	1.971e-05	6211.162	0.00058454	2.338	2.2e-07	17.391	1.64e-06
San Marino	0.001	4e-08	0.067	1.99e-06	0.0	0.0	0.0	1e-08
Slovakia	93.452	1.716e-05	1262.238	0.00023173	0.469	9e-08	1.651	3e-07
Norway	24.371	4.59e-06	1691.358	0.00031826	0.57	1.1e-07	6.675	1.26e-06
Montenegro	0.836	1.34e-06	2.574	4.14e-06	0.0	0.0	0.0	0.0
Armenia	16.165	5.48e-06	479.319	0.00016238	0.18	6e-08	1.342	4.5e-07
Ukraine	4982.922	0.00011167	101548.506	0.00227572	40.207	9e-07	224.747	5.04e-06
Bulgaria	168.179	2.394e-05	1777.584	0.00025307	0.46	7e-08	1.328	1.9e-07
Romania	327.254	1.68e-05	22711.452	0.00116625	7.658	3.9e-07	89.635	4.6e-06
Portugal	228.062	2.218e-05	5619.449	0.00054655	2.162	2.1e-07	14.094	1.37e-06
Cyprus	4.725	4.04e-06	44.652	3.816e-05	0.009	1e-08	0.024	2e-08
Liechtenstein	0.004	1.1e-07	0.07	1.84e-06	0.0	0.0	0.0	0.0
Hungary	275.87	2.824e-05	4628.022	0.00047376	1.828	1.9e-07	8.844	9.1e-07
Luxembourg	0.59	9.7e-07	20.907	3.44e-05	0.008	1e-08	0.065	1.1e-07
Andorra	0.013	1.7e-07	0.315	4.09e-06	0.0	0.0	0.001	1e-08
Georgia	12.012	3.22e-06	833.658	0.00022344	0.281	8e-08	3.29	8.8e-07
Denmark	36.254	6.25e-06	1983.844	0.00034219	0.687	1.2e-07	7.265	1.25e-06
Poland	4169.649	0.00010979	69950.525	0.00184184	27.632	7.3e-07	133.678	3.52e-06
Moldova	42.857	1.209e-05	452.984	0.00012775	0.117	3e-08	0.339	1e-07
Croatia	12.266	3e-06	1013.779	0.0002479	0.316	8e-08	4.269	1.04e-06
Switzerland	53.201	6.25e-06	4396.944	0.00051628	1.371	1.6e-07	18.514	2.17e-06
Estonia	1.882	1.42e-06	102.982	7.796e-05	0.036	3e-08	0.377	2.9e-07
Kosovo	10.138	5.49e-06	41.725	2.261e-05	0.001	0.0	0.003	0.0
Malta	0.787	1.63e-06	9.21	1.905e-05	0.003	1e-08	0.009	2e-08
Israel	30.647	3.45e-06	4947.788	0.00055695	1.022	1.1e-07	25.171	2.83e-06
Ireland	37.606	7.75e-06	1333.5	0.00027475	0.494	1e-07	4.122	8.5e-07
Austria	57.411	6.49e-06	4744.822	0.00053632	1.479	1.7e-07	19.979	2.26e-06
Greece	99.309	9.26e-06	6892.044	0.00064246	2.324	2.2e-07	27.201	2.54e-06
Macedonia	3.744	1.8e-06	259.835	0.00012474	0.088	4e-08	1.025	4.9e-07
Latvia	8.007	4.16e-06	197.295	0.00010241	0.076	4e-08	0.495	2.6e-07
United Kingdom	15450.141	0.00023237	128941.921	0.0019393	17.167	2.6e-07	50.356	7.6e-07
Iceland	0.167	4.7e-07	7.244	2.049e-05	0.003	1e-08	0.024	7e-08
