Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	0.016	2.3e-07	0.147	2.19e-06	0.0	0.0	0.0	0.0
Vatican	0.0	0.0	0.0	4e-08	0.0	0.0	0.0	0.0
Lithuania	4.365	1.56e-06	481.124	0.00017247	0.135	5e-08	2.264	8.1e-07
Slovenia	6.823	3.3e-06	241.946	0.00011703	0.09	4e-08	0.748	3.6e-07
Bosnia and Herzegovina	17.638	5.31e-06	625.439	0.00018816	0.232	7e-08	1.934	5.8e-07
Netherlands	140.917	8.18e-06	18498.519	0.00107356	4.458	2.6e-07	90.853	5.27e-06
Monaco	0.001	3e-08	0.092	2.37e-06	0.0	0.0	0.0	1e-08
Jersey	0.033	3.4e-07	0.311	3.18e-06	0.0	0.0	0.0	0.0
Albania	23.751	8.29e-06	398.456	0.00013901	0.157	5e-08	0.761	2.7e-07
Azerbaijan	72.506	7.29e-06	5992.402	0.00060272	1.868	1.9e-07	25.232	2.54e-06
Republic of Serbia	90.445	1.295e-05	2681.812	0.0003841	1.01	1.4e-07	7.509	1.08e-06
Belarus	50.466	5.32e-06	5562.937	0.00058647	1.561	1.6e-07	26.18	2.76e-06
Turkey	21344.138	0.00025928	288292.059	0.0035021	107.013	1.3e-06	377.177	4.58e-06
Czech Republic	82.815	7.79e-06	6844.457	0.00064414	2.134	2e-07	28.82	2.71e-06
San Marino	0.001	2e-08	0.071	2.1e-06	0.0	0.0	0.0	1e-08
Slovakia	55.047	1.011e-05	1632.205	0.00029965	0.614	1.1e-07	4.57	8.4e-07
Norway	10.967	2.06e-06	1770.564	0.00033317	0.366	7e-08	9.008	1.69e-06
Montenegro	1.32	2.12e-06	8.606	1.383e-05	0.001	0.0	0.002	0.0
Armenia	6.391	2.17e-06	528.191	0.00017894	0.165	6e-08	2.224	7.5e-07
Ukraine	2147.811	4.813e-05	117528.22	0.00263383	40.722	9.1e-07	430.421	9.65e-06
Bulgaria	123.473	1.758e-05	2516.293	0.00035823	0.996	1.4e-07	5.569	7.9e-07
Romania	147.264	7.56e-06	23775.028	0.00122086	4.909	2.5e-07	120.953	6.21e-06
Portugal	91.225	8.87e-06	6331.003	0.00061575	2.135	2.1e-07	24.986	2.43e-06
Cyprus	3.957	3.38e-06	66.387	5.674e-05	0.026	2e-08	0.127	1.1e-07
Liechtenstein	0.002	5e-08	0.083	2.2e-06	0.0	0.0	0.0	1e-08
Hungary	127.641	1.307e-05	5529.745	0.00056606	1.976	2e-07	18.677	1.91e-06
Luxembourg	0.239	3.9e-07	22.628	3.723e-05	0.007	1e-08	0.101	1.7e-07
Andorra	0.005	7e-08	0.355	4.61e-06	0.0	0.0	0.001	2e-08
Georgia	5.406	1.45e-06	872.698	0.0002339	0.18	5e-08	4.44	1.19e-06
Denmark	15.952	2.75e-06	2094.057	0.0003612	0.505	9e-08	10.285	1.77e-06
Poland	1929.24	5.08e-05	83579.675	0.00220071	29.872	7.9e-07	282.291	7.43e-06
Moldova	31.465	8.87e-06	641.231	0.00018084	0.254	7e-08	1.419	4e-07
Croatia	5.051	1.24e-06	1053.465	0.00025761	0.186	5e-08	5.52	1.35e-06
Switzerland	21.906	2.57e-06	4569.067	0.00053649	0.807	9e-08	23.941	2.81e-06
Estonia	0.828	6.3e-07	108.704	8.23e-05	0.026	2e-08	0.534	4e-07
Kosovo	11.901	6.45e-06	99.318	5.382e-05	0.013	1e-08	0.039	2e-08
Malta	0.504	1.04e-06	12.428	2.57e-05	0.005	1e-08	0.031	6e-08
Israel	6.81	7.7e-07	5019.298	0.00056499	0.409	5e-08	28.359	3.19e-06
Ireland	15.246	3.14e-06	1443.27	0.00029737	0.433	9e-08	6.446	1.33e-06
Austria	23.64	2.67e-06	4930.563	0.00055731	0.871	1e-07	25.835	2.92e-06
Greece	44.689	4.17e-06	7214.799	0.00067254	1.49	1.4e-07	36.705	3.42e-06
Macedonia	1.685	8.1e-07	272.004	0.00013059	0.056	3e-08	1.384	6.6e-07
Latvia	3.203	1.66e-06	222.277	0.00011538	0.075	4e-08	0.877	4.6e-07
United Kingdom	13542.717	0.00020368	201614.808	0.0030323	78.967	1.19e-06	325.025	4.89e-06
Iceland	0.07	2e-07	7.73	2.186e-05	0.002	1e-08	0.036	1e-07
