Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-26	4.605	2.7e-07	4.605	2.7e-07	0.028	0.0	0.028	0.0
2020-01-27	9.21	5.3e-07	13.815	8e-07	0.055	0.0	0.083	0.0
2020-01-28	18.419	1.07e-06	32.234	1.87e-06	0.111	1e-08	0.193	1e-08
2020-01-29	36.839	2.14e-06	69.073	4.01e-06	0.221	1e-08	0.414	2e-08
2020-01-30	64.007	3.71e-06	133.08	7.72e-06	0.384	2e-08	0.798	5e-08
2020-01-31	128.015	7.43e-06	261.095	1.515e-05	0.768	4e-08	1.567	9e-08
2020-02-01	192.022	1.114e-05	453.117	2.63e-05	1.152	7e-08	2.719	1.6e-07
2020-02-02	384.044	2.229e-05	837.161	4.858e-05	2.304	1.3e-07	5.023	2.9e-07
2020-02-03	640.074	3.715e-05	1477.235	8.573e-05	3.84	2.2e-07	8.863	5.1e-07
2020-02-04	960.111	5.572e-05	2437.345	0.00014145	5.761	3.3e-07	14.624	8.5e-07
2020-02-05	1280.147	7.429e-05	3717.493	0.00021574	7.681	4.5e-07	22.305	1.29e-06
2020-02-06	1600.184	9.287e-05	5317.677	0.00030861	9.601	5.6e-07	31.906	1.85e-06
2020-02-07	1920.221	0.00011144	7237.898	0.00042005	11.521	6.7e-07	43.427	2.52e-06
2020-02-08	2240.258	0.00013001	9478.156	0.00055006	13.442	7.8e-07	56.869	3.3e-06
2020-02-09	2688.31	0.00015602	12166.466	0.00070608	16.13	9.4e-07	72.999	4.24e-06
2020-02-10	3200.368	0.00018573	15366.834	0.00089181	19.202	1.11e-06	92.201	5.35e-06
2020-02-11	3840.442	0.00022288	19207.276	0.00111469	23.043	1.34e-06	115.244	6.69e-06
2020-02-12	4608.531	0.00026746	23815.807	0.00138215	27.651	1.6e-06	142.895	8.29e-06
2020-02-13	5952.685	0.00034546	29768.492	0.00172761	35.716	2.07e-06	178.611	1.037e-05
2020-02-14	8384.965	0.00048662	38153.458	0.00221423	50.31	2.92e-06	228.921	1.329e-05
2020-02-15	12097.393	0.00070207	50250.851	0.0029163	72.584	4.21e-06	301.505	1.75e-05
2020-02-16	14922.252	0.00086601	65173.102	0.00378231	89.534	5.2e-06	391.039	2.269e-05
2020-02-17	18681.618	0.00108419	83854.72	0.0048665	112.09	6.51e-06	503.128	2.92e-05
2020-02-18	22748.219	0.00132019	106602.939	0.00618669	136.489	7.92e-06	639.618	3.712e-05
2020-02-19	27642.65	0.00160424	134245.589	0.00779093	165.856	9.63e-06	805.474	4.675e-05
2020-02-20	33271.031	0.00193088	167516.62	0.00972181	199.626	1.159e-05	1005.1	5.833e-05
2020-02-21	40721.489	0.00236327	208238.108	0.01208507	244.329	1.418e-05	1249.429	7.251e-05
2020-02-22	50292.724	0.00291873	258530.833	0.01500381	301.756	1.751e-05	1551.185	9.002e-05
2020-02-23	61865.257	0.00359034	320396.089	0.01859415	371.192	2.154e-05	1922.377	0.00011156
