Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Milam	1.0	0.0	0.0	0.0	3.979e-05	0.0	5.0	2.0	1.25	0.00019895	7.958e-05	4.97375e-05	2020-03-22
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-23
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-24
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-25
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-26
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-27
Milam	2	0	0	0	7.958e-5	0	10	4	2.5	3.979e-4	1.5916e-4	9.9475e-5	2020-03-28
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-03-29
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-03-30
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-03-31
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-04-01
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-04-02
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-04-03
Milam	2.0	0.0	0.0	0.0	7.958e-05	0.0	10.0	4.0	2.5	0.0003979	0.00015916	9.9475e-05	2020-04-04
Milam	3.0	0.0	0.0	0.0	0.00011937	0.0	15.0	6.0	3.75	0.00059685	0.00023874	0.0001492125	2020-04-05
Milam	3.0	0.0	0.0	0.0	0.00011937	0.0	15.0	6.0	3.75	0.00059685	0.00023874	0.0001492125	2020-04-06
Milam	3.0	0.0	0.0	0.0	0.00011937	0.0	15.0	6.0	3.75	0.00059685	0.00023874	0.0001492125	2020-04-07
Milam	7.0	0.0	0.0	0.0	0.00027854	0.0	35.0	14.0	8.75	0.0013927	0.00055708	0.000348175	2020-04-08
Milam	7.0	0.0	0.0	0.0	0.00027854	0.0	35.0	14.0	8.75	0.0013927	0.00055708	0.000348175	2020-04-09
Milam	7.0	0.0	0.0	0.0	0.00027854	0.0	35.0	14.0	8.75	0.0013927	0.00055708	0.000348175	2020-04-10
Milam	7.0	0.0	0.0	0.0	0.00027854	0.0	35.0	14.0	8.75	0.0013927	0.00055708	0.000348175	2020-04-11
Milam	7.0	0.0	0.0	7.0	0.00027854	0.0	35.0	14.0	8.75	0.0013927	0.00055708	0.000348175	2020-04-12
Milam	8.0	0.0	0.0	8.0	0.00031833	0.0	40.0	16.0	10.0	0.00159165	0.00063666	0.0003979125	2020-04-13
Milam	8.0	0.0	0.0	8.0	0.00031833	0.0	40.0	16.0	10.0	0.00159165	0.00063666	0.0003979125	2020-04-14
Milam	8.0	0.0	0.0	8.0	0.00031833	0.0	40.0	16.0	10.0	0.00159165	0.00063666	0.0003979125	2020-04-15
Milam	8.0	0.0	0.0	8.0	0.00031833	0.0	40.0	16.0	10.0	0.00159165	0.00063666	0.0003979125	2020-04-16
Milam	9.0	0.0	0.0	9.0	0.00035812	0.0	45.0	18.0	11.25	0.0017906	0.00071624	0.00044765	2020-04-17
Milam	9.0	0.0	0.0	9.0	0.00035812	0.0	45.0	18.0	11.25	0.0017906	0.00071624	0.00044765	2020-04-18
