Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-01	661.545	5.24e-06	661.545	5.24e-06	3.969	3e-08	3.969	3e-08
2020-03-02	661.545	5.24e-06	1323.09	1.048e-05	3.969	3e-08	7.939	6e-08
2020-03-03	661.545	5.24e-06	1984.634	1.573e-05	3.969	3e-08	11.908	9e-08
2020-03-04	1323.09	1.048e-05	3307.724	2.621e-05	7.939	6e-08	19.846	1.6e-07
2020-03-05	3307.724	2.621e-05	6615.448	5.242e-05	19.846	1.6e-07	39.693	3.1e-07
2020-03-06	5292.359	4.194e-05	11907.807	9.436e-05	31.754	2.5e-07	71.447	5.7e-07
2020-03-07	7276.993	5.767e-05	19184.8	0.00015203	43.662	3.5e-07	115.109	9.1e-07
2020-03-08	9923.172	7.864e-05	29107.972	0.00023067	59.539	4.7e-07	174.648	1.38e-06
2020-03-09	15877.076	0.00012582	44985.048	0.00035648	95.262	7.5e-07	269.91	2.14e-06
2020-03-10	23815.614	0.00018873	68800.662	0.00054521	142.894	1.13e-06	412.804	3.27e-06
2020-03-11	33077.241	0.00026212	101877.903	0.00080733	198.463	1.57e-06	611.267	4.84e-06
2020-03-12	40354.234	0.00031979	142232.138	0.00112712	242.125	1.92e-06	853.393	6.76e-06
2020-03-13	45646.593	0.00036173	187878.731	0.00148885	273.88	2.17e-06	1127.272	8.93e-06
2020-03-14	48954.317	0.00038794	236833.048	0.00187679	293.726	2.33e-06	1420.998	1.126e-05
2020-03-15	51600.496	0.00040891	288433.544	0.00228569	309.603	2.45e-06	1730.601	1.371e-05
2020-03-16	52262.041	0.00041415	340695.586	0.00269985	313.572	2.48e-06	2044.174	1.62e-05
2020-03-17	52923.586	0.00041939	393619.172	0.00311924	317.542	2.52e-06	2361.715	1.872e-05
2020-03-18	53585.131	0.00042464	447204.303	0.00354387	321.511	2.55e-06	2683.226	2.126e-05
2020-03-19	52923.586	0.00041939	500127.889	0.00396327	317.542	2.52e-06	3000.767	2.378e-05
2020-03-20	52262.041	0.00041415	552389.93	0.00437742	313.572	2.48e-06	3314.34	2.626e-05
2020-03-21	51600.496	0.00040891	603990.426	0.00478633	309.603	2.45e-06	3623.943	2.872e-05
2020-03-22	48292.772	0.0003827	652283.199	0.00516902	289.757	2.3e-06	3913.699	3.101e-05
2020-03-23	46969.683	0.00037221	699252.881	0.00554124	281.818	2.23e-06	4195.517	3.325e-05
2020-03-24	44323.503	0.00035124	743576.385	0.00589248	265.941	2.11e-06	4461.458	3.535e-05
2020-03-25	38369.6	0.00030406	781945.985	0.00619654	230.218	1.82e-06	4691.676	3.718e-05
2020-03-26	33077.241	0.00026212	815023.226	0.00645866	198.463	1.57e-06	4890.139	3.875e-05
2020-03-27	28446.428	0.00022542	843469.654	0.00668408	170.679	1.35e-06	5060.818	4.01e-05
2020-03-28	24477.159	0.00019397	867946.812	0.00687805	146.863	1.16e-06	5207.681	4.127e-05
2020-03-29	20507.89	0.00016251	888454.702	0.00704057	123.047	9.8e-07	5330.728	4.224e-05
2020-03-30	16538.621	0.00013106	904993.322	0.00717163	99.232	7.9e-07	5429.96	4.303e-05
2020-03-31	13230.897	0.00010485	918224.219	0.00727648	79.385	6.3e-07	5509.345	4.366e-05
2020-04-01	11246.262	8.912e-05	929470.481	0.0073656	67.478	5.3e-07	5576.823	4.419e-05
2020-04-02	9923.172	7.864e-05	939393.653	0.00744423	59.539	4.7e-07	5636.362	4.467e-05
2020-04-03	8600.083	6.815e-05	947993.736	0.00751238	51.6	4.1e-07	5687.962	4.507e-05
2020-04-04	7276.993	5.767e-05	955270.729	0.00757005	43.662	3.5e-07	5731.624	4.542e-05
2020-04-05	5953.903	4.718e-05	961224.633	0.00761723	35.723	2.8e-07	5767.348	4.57e-05
2020-04-06	4630.814	3.67e-05	965855.446	0.00765393	27.785	2.2e-07	5795.133	4.592e-05
2020-04-07	3307.724	2.621e-05	969163.171	0.00768014	19.846	1.6e-07	5814.979	4.608e-05
2020-04-08	2646.179	2.097e-05	971809.35	0.00770111	15.877	1.3e-07	5830.856	4.621e-05
2020-04-09	1984.634	1.573e-05	973793.984	0.00771684	11.908	9e-08	5842.764	4.63e-05
2020-04-10	1323.09	1.048e-05	975117.074	0.00772732	7.939	6e-08	5850.702	4.636e-05
2020-04-11	661.545	5.24e-06	975778.619	0.00773257	3.969	3e-08	5854.672	4.64e-05
