Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Bhutan	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.63e-06	0.0	0.0	0.0
Afghanistan	0.027	3230.573	2641.3	0.07	334.908	203.489	0.0	8.691e-05	7.106e-05	0.0	9.01e-06	5.47e-06
Syria	0.001	141.155	109.578	0.0	0.898	3.449	0.0	8.35e-06	6.48e-06	0.0	5e-08	2e-07
Kyrgyzstan	0.0	1185.56	1160.78	0.0	0.0	7.0	0.0	0.00018771	0.00018379	0.0	0.0	1.11e-06
South Korea	0.0	578.458	10963.229	0.0	91.952	281.976	0.0	1.12e-05	0.00021232	0.0	1.78e-06	5.46e-06
Brunei	0.0	5.402	140.701	0.0	0.0	1.0	0.0	1.259e-05	0.000328	0.0	0.0	2.33e-06
Yemen	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4e-08	0.0	0.0	0.0
Nepal	3.709	3848.221	1956.965	0.0	0.0	0.0	1.3e-07	0.00013701	6.967e-05	0.0	0.0	0.0
Kuwait	0.0	4372.242	4181.121	0.004	85.044	51.524	0.0	0.00105678	0.00101059	0.0	2.056e-05	1.245e-05
Malaysia	0.0	5648.876	8249.438	0.0	116.006	147.003	0.0	0.00017865	0.00026089	0.0	3.67e-06	4.65e-06
Indonesia	0.094	17988.01	15754.052	0.0	1577.254	1378.627	0.0	6.72e-05	5.886e-05	0.0	5.89e-06	5.15e-06
Iraq	0.0	412.982	1780.491	0.0	43.33	103.665	0.0	1.075e-05	4.633e-05	0.0	1.13e-06	2.7e-06
East Timor	3.777	3919.641	1983.709	0.0	43.332	21.666	2.98e-06	0.00309127	0.00156447	0.0	3.417e-05	1.709e-05
Uzbekistan	0.0	5541.112	4397.556	0.001	13.707	11.854	0.0	0.00016814	0.00013344	0.0	4.2e-07	3.6e-07
Myanmar	0.004	527.256	382.63	0.005	22.381	16.193	0.0	9.82e-06	7.12e-06	0.0	4.2e-07	3e-07
Qatar	1.472	30328.21	21179.841	0.032	68.942	43.487	5.3e-07	0.01090285	0.00761405	1e-08	2.478e-05	1.563e-05
Sri Lanka	0.003	447.551	527.777	0.0	0.654	7.327	0.0	2.065e-05	2.436e-05	0.0	3e-08	3.4e-07
Laos	0.0	1.954	19.977	0.0	0.654	0.327	0.0	2.8e-07	2.83e-06	0.0	9e-08	5e-08
Bahrain	0.0	5916.606	4865.303	0.001	22.207	18.104	0.0	0.00376989	0.00310003	0.0	1.415e-05	1.154e-05
Mongolia	0.013	258.425	162.219	0.001	22.207	11.104	0.0	8.152e-05	5.117e-05	0.0	7e-06	3.5e-06
Taiwan	0.0	116.682	480.341	0.0	4.726	8.363	0.0	4.91e-06	2.02e-05	0.0	2e-07	3.5e-07
Oman	0.074	6047.818	4433.946	0.022	73.976	43.999	2e-08	0.00125227	0.0009181	0.0	1.532e-05	9.11e-06
Japan	0.12	29967.482	25780.801	10.343	13462.023	6972.183	0.0	0.00023684	0.00020375	8e-08	0.00010639	5.51e-05
United Arab Emirates	0.083	20784.119	17657.101	0.026	336.912	211.469	1e-08	0.00215805	0.00183337	0.0	3.498e-05	2.196e-05
China	0.062	6211.168	86922.615	178.897	185635.041	97542.969	0.0	4.46e-06	6.241e-05	1.3e-07	0.00013329	7.004e-05
Maldives	2.814	2919.89	1530.352	0.0	0.0	0.0	5.46e-06	0.00566204	0.00296755	0.0	0.0	0.0
Singapore	190.531	297978.735	157098.633	0.0	2.412	12.206	3.379e-05	0.05284551	0.02786091	0.0	4.3e-07	2.16e-06
India	0.5	60858.238	48968.369	0.0	1645.508	1414.754	0.0	4.499e-05	3.62e-05	0.0	1.22e-06	1.05e-06
Saudi Arabia	8.024	67746.65	44361.337	0.002	310.39	258.196	2.4e-07	0.00201029	0.00131636	0.0	9.21e-06	7.66e-06
Philippines	0.067	12851.039	12884.553	0.0	1095.648	975.824	0.0	0.0001205	0.00012081	0.0	1.027e-05	9.15e-06
Thailand	0.0	492.706	3038.353	0.0	40.528	67.264	0.0	7.1e-06	4.376e-05	0.0	5.8e-07	9.7e-07
Iran	0.0	59288.428	113149.214	0.0	3709.418	7063.709	0.0	0.0007248	0.00138324	0.0	4.535e-05	8.635e-05
Vietnam	0.0	22.774	279.387	0.0	3709.358	1854.679	0.0	2.4e-07	2.92e-06	0.0	3.883e-05	1.941e-05
Kazakhstan	0.086	7064.948	5384.517	0.075	258.425	148.25	0.0	0.00038656	0.00029461	0.0	1.414e-05	8.11e-06
Bangladesh	17.479	52531.963	29222.721	0.226	1083.026	642.626	1.1e-07	0.00032557	0.00018111	0.0	6.71e-06	3.98e-06
Pakistan	0.31	25386.538	21111.424	0.045	934.955	643.5	0.0	0.00011963	9.948e-05	0.0	4.41e-06	3.03e-06
Cambodia	0.0	2.47	123.235	0.045	934.955	467.5	0.0	1.5e-07	7.58e-06	0.0	5.754e-05	2.877e-05
Jordan	0.0	127.544	488.772	0.0	0.542	7.271	0.0	1.281e-05	4.909e-05	0.0	5e-08	7.3e-07
Lebanon	0.0	128.062	741.031	0.0	4.546	23.273	0.0	1.87e-05	0.0001082	0.0	6.6e-07	3.4e-06
