Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Logan	0.933	1.891	4.332e-05	8.783e-05
Mesa	2.157	4.372	1.408e-05	2.854e-05
San Miguel	0.018	0.042	2.14e-06	5.12e-06
Delta	0.331	0.672	1.071e-05	2.17e-05
Weld	31.533	63.93	0.00010032	0.0002034
Lincoln	0.0	0.0	0.0	0.0
Ouray	0.0	0.0	0.0	0.0
Washington	0.808	1.637	0.00016468	0.00033345
Crowley	0.874	1.773	0.00014925	0.00030259
Huerfano	0.829	1.679	0.00012027	0.00024372
Broomfield	2.331	4.727	3.366e-05	6.824e-05
Jefferson	28.327	57.431	4.882e-05	9.898e-05
Park	0.117	0.236	6.28e-06	1.274e-05
Custer	0.0	0.0	0.0	0.0
Douglas	6.971	14.295	2.034e-05	4.17e-05
Summit	0.0	0.0	0.0	0.0
Rio Grande	0.0	0.0	0.0	0.0
Fremont	0.276	0.56	5.75e-06	1.165e-05
Pueblo	2.215	4.49	1.322e-05	2.68e-05
Grand	0.0	0.0	0.0	0.0
Eagle	0.595	1.426	1.082e-05	2.593e-05
La Plata	1.326	2.686	2.354e-05	4.771e-05
Teller	0.397	0.805	1.582e-05	3.209e-05
Montrose	1.923	3.9	4.556e-05	9.238e-05
Las Animas	0.0	0.0	0.0	0.0
El Paso	14.775	29.982	2.07e-05	4.2e-05
Moffat	2.623	5.318	0.00019888	0.00040322
Hinsdale	0.874	1.773	0.00107803	0.00218564
Mineral	1.749	3.545	0.00225331	0.00456844
Yuma	0.0	0.0	0.0	0.0
Elbert	0.583	1.182	2.218e-05	4.496e-05
Larimer	5.246	10.635	1.497e-05	3.034e-05
Lake	2.623	5.318	0.00033523	0.00067966
Unassigned	9.209	18.671	N/A	N/A
Adams	19.992	40.532	3.906e-05	7.919e-05
Gunnison	1.574	3.191	9.125e-05	0.000185
Chaffee	0.583	1.182	2.91e-05	5.901e-05
Baca	0.0	0.0	0.0	0.0
Costilla	0.0	0.0	0.0	0.0
Phillips	3.497	7.09	0.00081594	0.00165427
Routt	0.933	1.891	3.624e-05	7.347e-05
Otero	0.162	0.327	8.77e-06	1.776e-05
Saguache	2.623	5.318	0.00038329	0.00077709
Denver	34.797	70.548	4.857e-05	9.846e-05
Out of CO	0.0	0.0	N/A	N/A
Archuleta	5.246	10.635	0.00038109	0.00077263
Pitkin	0.022	0.05	1.2e-06	2.76e-06
Morgan	2.215	4.49	7.756e-05	0.00015724
Montezuma	6.994	14.18	0.00026739	0.00054211
Rio Blanco	0.0	0.0	0.0	0.0
Clear Creek	0.175	0.355	1.821e-05	3.691e-05
Alamosa	1.562	2.918	9.363e-05	0.00017491
Boulder	9.85	19.971	3.021e-05	6.125e-05
Kit Carson	0.0	0.0	0.0	0.0
Garfield	0.057	0.136	9.5e-07	2.28e-06
Arapahoe	43.306	87.8	6.65e-05	0.00013483
