Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-27	41.536	1.31e-06	41.536	1.31e-06	0.249	1e-08	0.249	1e-08
2020-01-28	41.536	1.31e-06	83.073	2.63e-06	0.249	1e-08	0.498	2e-08
2020-01-29	41.536	1.31e-06	124.609	3.94e-06	0.249	1e-08	0.748	2e-08
2020-01-30	83.073	2.63e-06	207.681	6.57e-06	0.498	2e-08	1.246	4e-08
2020-01-31	207.681	6.57e-06	415.363	1.314e-05	1.246	4e-08	2.492	8e-08
2020-02-01	332.29	1.051e-05	747.653	2.364e-05	1.994	6e-08	4.486	1.4e-07
2020-02-02	456.899	1.445e-05	1204.552	3.809e-05	2.741	9e-08	7.227	2.3e-07
2020-02-03	623.044	1.97e-05	1827.597	5.78e-05	3.738	1.2e-07	10.966	3.5e-07
2020-02-04	996.871	3.153e-05	2824.468	8.933e-05	5.981	1.9e-07	16.947	5.4e-07
2020-02-05	1495.306	4.729e-05	4319.774	0.00013662	8.972	2.8e-07	25.919	8.2e-07
2020-02-06	2076.815	6.568e-05	6396.589	0.0002023	12.461	3.9e-07	38.38	1.21e-06
2020-02-07	2533.714	8.013e-05	8930.302	0.00028243	15.202	4.8e-07	53.582	1.69e-06
2020-02-08	2866.004	9.064e-05	11796.306	0.00037306	17.196	5.4e-07	70.778	2.24e-06
2020-02-09	3073.685	9.721e-05	14869.992	0.00047027	18.442	5.8e-07	89.22	2.82e-06
2020-02-10	3239.831	0.00010246	18109.822	0.00057273	19.439	6.1e-07	108.659	3.44e-06
2020-02-11	3281.367	0.00010378	21391.189	0.00067651	19.688	6.2e-07	128.347	4.06e-06
2020-02-12	3322.903	0.00010509	24714.093	0.0007816	19.937	6.3e-07	148.285	4.69e-06
2020-02-13	3364.439	0.0001064	28078.532	0.000888	20.187	6.4e-07	168.471	5.33e-06
2020-02-14	3322.903	0.00010509	31401.435	0.00099309	19.937	6.3e-07	188.409	5.96e-06
2020-02-15	3281.367	0.00010378	34682.802	0.00109686	19.688	6.2e-07	208.097	6.58e-06
2020-02-16	3239.831	0.00010246	37922.633	0.00119932	19.439	6.1e-07	227.536	7.2e-06
2020-02-17	3032.149	9.589e-05	40954.782	0.00129522	18.193	5.8e-07	245.729	7.77e-06
2020-02-18	2949.077	9.327e-05	43903.859	0.00138848	17.694	5.6e-07	263.423	8.33e-06
2020-02-19	2782.931	8.801e-05	46686.79	0.0014765	16.698	5.3e-07	280.121	8.86e-06
2020-02-20	2409.105	7.619e-05	49095.895	0.00155268	14.455	4.6e-07	294.575	9.32e-06
2020-02-21	2076.815	6.568e-05	51172.709	0.00161837	12.461	3.9e-07	307.036	9.71e-06
2020-02-22	1786.06	5.649e-05	52958.77	0.00167485	10.716	3.4e-07	317.753	1.005e-05
2020-02-23	1536.843	4.86e-05	54495.613	0.00172345	9.221	2.9e-07	326.974	1.034e-05
2020-02-24	1287.625	4.072e-05	55783.238	0.00176418	7.726	2.4e-07	334.699	1.059e-05
2020-02-25	1038.407	3.284e-05	56821.645	0.00179702	6.23	2e-07	340.93	1.078e-05
2020-02-26	830.726	2.627e-05	57652.371	0.00182329	4.984	1.6e-07	345.914	1.094e-05
2020-02-27	706.117	2.233e-05	58358.488	0.00184562	4.237	1.3e-07	350.151	1.107e-05
2020-02-28	623.044	1.97e-05	58981.532	0.00186532	3.738	1.2e-07	353.889	1.119e-05
2020-02-29	539.972	1.708e-05	59521.504	0.0018824	3.24	1e-07	357.129	1.129e-05
2020-03-01	456.899	1.445e-05	59978.403	0.00189685	2.741	9e-08	359.87	1.138e-05
2020-03-02	373.827	1.182e-05	60352.229	0.00190867	2.243	7e-08	362.113	1.145e-05
2020-03-03	290.754	9.2e-06	60642.984	0.00191787	1.745	6e-08	363.858	1.151e-05
2020-03-04	207.681	6.57e-06	60850.665	0.00192444	1.246	4e-08	365.104	1.155e-05
2020-03-05	166.145	5.25e-06	61016.81	0.00192969	0.997	3e-08	366.101	1.158e-05
2020-03-06	124.609	3.94e-06	61141.419	0.00193363	0.748	2e-08	366.849	1.16e-05
2020-03-07	83.073	2.63e-06	61224.492	0.00193626	0.498	2e-08	367.347	1.162e-05
2020-03-08	41.536	1.31e-06	61266.028	0.00193757	0.249	1e-08	367.596	1.163e-05
