Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Syria	25	2	5	18	1.48e-6	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	NA	NA
Yemen	1	0	0	1	4e-8	0	5	2	1.25	2e-7	8e-8	5e-8	NA	NA
Taiwan	385	6	99	280	1.619e-5	2.5e-7	2000	923.076923077	600	8.33333333333e-5	3.84615384615e-5	2.5e-5	45436	0.001908
Pakistan	5011	86	762	4163	2.361e-5	4.1e-7	28666.6666667	13230.7692308	8600	1.36666666667e-4	6.30769230769e-5	4.1e-5	57836	2.62e-4
Myanmar	38	3	2	33	7.1e-7	6e-8	1000	461.538461538	300	2e-5	9.23076923077e-6	6e-6	1406	2.6e-5
United Arab Emirates	3736	20	588	3128	3.8792e-4	2.08e-6	6666.66666667	3076.92307692	2000	6.93333333333e-4	3.2e-4	2.08e-4	648195	0.065538
India	8446	288	969	7189	6.24e-6	2.1e-7	96000	44307.6923077	28800	7e-5	3.23076923077e-5	2.1e-5	189111	1.37e-4
Uzbekistan	767	4	42	721	2.327e-5	1.2e-7	1333.33333333	615.384615385	400	4e-5	1.84615384615e-5	1.2e-5	70000	0.002091
Malaysia	4530	73	1995	2462	1.4326e-4	2.31e-6	24333.3333333	11230.7692308	7300	7.7e-4	3.55384615385e-4	2.31e-4	71897	0.002221
Sri Lanka	198	7	54	137	9.14e-6	3.2e-7	2333.33333333	1076.92307692	700	1.06666666667e-4	4.92307692308e-5	3.2e-5	4525	2.11e-4
Japan	6005	99	762	5144	4.746e-5	7.8e-7	33000	15230.7692308	9900	2.6e-4	1.2e-4	7.8e-5	64387	5.09e-4
South Korea	10480	211	7243	3026	2.0296e-4	4.09e-6	70333.3333333	32461.5384615	21100	0.00136333333333	6.29230769231e-4	4.09e-4	510479	0.009957
