Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-23	21.86	2.7e-07	21.86	2.7e-07	0.131	0.0	0.131	0.0
2020-01-24	43.721	5.3e-07	65.581	8e-07	0.262	0.0	0.393	0.0
2020-01-25	87.442	1.07e-06	153.023	1.87e-06	0.525	1e-08	0.918	1e-08
2020-01-26	174.884	2.14e-06	327.907	4.01e-06	1.049	1e-08	1.967	2e-08
2020-01-27	303.86	3.71e-06	631.767	7.72e-06	1.823	2e-08	3.791	5e-08
2020-01-28	607.72	7.43e-06	1239.487	1.515e-05	3.646	4e-08	7.437	9e-08
2020-01-29	911.581	1.114e-05	2151.068	2.63e-05	5.469	7e-08	12.906	1.6e-07
2020-01-30	1823.161	2.229e-05	3974.229	4.858e-05	10.939	1.3e-07	23.845	2.9e-07
2020-01-31	3038.602	3.715e-05	7012.831	8.573e-05	18.232	2.2e-07	42.077	5.1e-07
2020-02-01	4557.903	5.572e-05	11570.734	0.00014145	27.347	3.3e-07	69.424	8.5e-07
2020-02-02	6077.204	7.429e-05	17647.937	0.00021574	36.463	4.5e-07	105.888	1.29e-06
2020-02-03	7596.505	9.287e-05	25244.442	0.00030861	45.579	5.6e-07	151.467	1.85e-06
2020-02-04	9115.806	0.00011144	34360.248	0.00042005	54.695	6.7e-07	206.161	2.52e-06
2020-02-05	10635.107	0.00013001	44995.354	0.00055006	63.811	7.8e-07	269.972	3.3e-06
2020-02-06	12762.128	0.00015602	57757.482	0.00070608	76.573	9.4e-07	346.545	4.24e-06
2020-02-07	15193.009	0.00018573	72950.492	0.00089181	91.158	1.11e-06	437.703	5.35e-06
2020-02-08	18231.611	0.00022288	91182.103	0.00111469	109.39	1.34e-06	547.093	6.69e-06
2020-02-09	21877.934	0.00026746	113060.037	0.00138215	131.268	1.6e-06	678.36	8.29e-06
2020-02-10	28258.998	0.00034546	141319.034	0.00172761	169.554	2.07e-06	847.914	1.037e-05
2020-02-11	39805.685	0.00048662	181124.719	0.00221423	238.834	2.92e-06	1086.748	1.329e-05
2020-02-12	57429.576	0.00070207	238554.295	0.0029163	344.577	4.21e-06	1431.326	1.75e-05
2020-02-13	70839.939	0.00086601	309394.234	0.00378231	425.04	5.2e-06	1856.365	2.269e-05
2020-02-14	88686.66	0.00108419	398080.894	0.0048665	532.12	6.51e-06	2388.485	2.92e-05
2020-02-15	107991.911	0.00132019	506072.805	0.00618669	647.951	7.92e-06	3036.437	3.712e-05
2020-02-16	131227.087	0.00160424	637299.892	0.00779093	787.363	9.63e-06	3823.799	4.675e-05
2020-02-17	157946.526	0.00193088	795246.418	0.00972181	947.679	1.159e-05	4771.479	5.833e-05
2020-02-18	193315.852	0.00236327	988562.27	0.01208507	1159.895	1.418e-05	5931.374	7.251e-05
2020-02-19	238753.079	0.00291873	1227315.35	0.01500381	1432.518	1.751e-05	7363.892	9.002e-05
