Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
La Paz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
La Paz	0	0	0	0	0	0	0	0	0	0	0	0	2020-03-23
La Paz	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-24
La Paz	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-25
La Paz	2	0	0	0	9.48e-05	0.0	10	4	2.5	0.000474	0.0001896	0.0001185	2020-03-26
La Paz	2	0	0	0	9.48e-05	0.0	10	4	2.5	0.000474	0.0001896	0.0001185	2020-03-27
La Paz	2	0	0	0	9.48e-05	0.0	10	4	2.5	0.000474	0.0001896	0.0001185	2020-03-28
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-03-29
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-03-30
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-03-31
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-04-01
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-04-02
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-04-03
La Paz	2.0	0.0	0.0	0.0	9.48e-05	0.0	10.0	4.0	2.5	0.000474	0.0001896	0.0001185	2020-04-04
La Paz	3.0	0.0	0.0	0.0	0.00014219	0.0	15.0	6.0	3.75	0.00071095	0.00028438	0.0001777375	2020-04-05
La Paz	3.0	0.0	0.0	0.0	0.00014219	0.0	15.0	6.0	3.75	0.00071095	0.00028438	0.0001777375	2020-04-06
La Paz	3.0	0.0	0.0	0.0	0.00014219	0.0	15.0	6.0	3.75	0.00071095	0.00028438	0.0001777375	2020-04-07
La Paz	3.0	0.0	0.0	0.0	0.00014219	0.0	15.0	6.0	3.75	0.00071095	0.00028438	0.0001777375	2020-04-08
La Paz	4.0	0.0	0.0	0.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-09
La Paz	4.0	0.0	0.0	0.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-10
La Paz	4.0	0.0	0.0	0.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-11
La Paz	4.0	0.0	0.0	4.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-12
La Paz	4.0	0.0	0.0	4.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-13
La Paz	4.0	0.0	0.0	4.0	0.00018959	0.0	20.0	8.0	5.0	0.00094795	0.00037918	0.0002369875	2020-04-14
La Paz	5.0	0.0	0.0	5.0	0.00023699	0.0	25.0	10.0	6.25	0.00118495	0.00047398	0.0002962375	2020-04-15
La Paz	5.0	0.0	0.0	5.0	0.00023699	0.0	25.0	10.0	6.25	0.00118495	0.00047398	0.0002962375	2020-04-16
La Paz	5.0	0.0	0.0	5.0	0.00023699	0.0	25.0	10.0	6.25	0.00118495	0.00047398	0.0002962375	2020-04-17
La Paz	5.0	1.0	0.0	4.0	0.00023699	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-18
La Paz	5.0	1.0	0.0	4.0	0.00023699	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-19
La Paz	5.0	1.0	0.0	4.0	0.00023699	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-20
La Paz	6.0	1.0	0.0	5.0	0.00028439	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-21
La Paz	6.0	1.0	0.0	5.0	0.00028439	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-22
La Paz	6.0	1.0	0.0	5.0	0.00028439	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-23
La Paz	8.0	1.0	0.0	7.0	0.00037918	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-24
La Paz	7.0	1.0	0.0	6.0	0.00033179	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-25
La Paz	7.0	1.0	0.0	6.0	0.00033179	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-26
La Paz	7.0	1.0	0.0	6.0	0.00033179	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-27
La Paz	7.0	1.0	0.0	6.0	0.00033179	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-28
La Paz	8.0	1.0	0.0	7.0	0.00037918	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-29
La Paz	14.0	1.0	0.0	13.0	0.00066357	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-04-30
La Paz	15.0	1.0	0.0	14.0	0.00071097	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-01
La Paz	14.0	1.0	0.0	13.0	0.00066357	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-02
La Paz	14.0	1.0	0.0	13.0	0.00066357	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-03
La Paz	14.0	1.0	0.0	13.0	0.00066357	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-04
La Paz	16.0	1.0	0.0	15.0	0.00075837	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-05
La Paz	18.0	1.0	0.0	17.0	0.00085316	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-06
La Paz	20.0	1.0	0.0	19.0	0.00094796	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-07
La Paz	22.0	1.0	0.0	21.0	0.00104275	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-08
La Paz	22.0	1.0	0.0	21.0	0.00104275	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-09
La Paz	23.0	1.0	0.0	22.0	0.00109015	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-10
La Paz	23.0	1.0	0.0	22.0	0.00109015	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-11
La Paz	22.0	1.0	0.0	21.0	0.00104275	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-12
La Paz	25.0	1.0	0.0	24.0	0.00118495	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-13
La Paz	27.0	1.0	0.0	26.0	0.00127974	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-14
La Paz	36.0	1.0	0.0	35.0	0.00170632	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-15
La Paz	37.0	1.0	0.0	36.0	0.00175372	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-16
La Paz	38.0	1.0	0.0	37.0	0.00180112	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-17
La Paz	38.0	1.0	0.0	37.0	0.00180112	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-18
La Paz	38.0	1.0	0.0	37.0	0.00180112	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-19
La Paz	40.0	1.0	0.0	39.0	0.00189591	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-20
La Paz	45.0	1.0	0.0	44.0	0.0021329	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-21
La Paz	48.0	1.0	0.0	47.0	0.0022751	4.74e-05	333.333333333	153.846153846	100.0	0.0158	0.00729230769231	0.00474	2020-05-22
