Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Greer	114.133	114.133	0.01960717	0.01960717
Logan	0.299	0.299	6.33e-06	6.33e-06
Choctaw	-0.058	-0.058	-3.97e-06	-3.97e-06
Wagoner	3.614	3.614	4.511e-05	4.511e-05
Kay	1.078	1.078	2.441e-05	2.441e-05
Cherokee	-0.015	-0.015	-3.1e-07	-3.1e-07
Sequoyah	0.0	0.0	0.0	0.0
McClain	0.838	0.838	2.097e-05	2.097e-05
Comanche	-0.408	-0.408	-3.39e-06	-3.39e-06
Lincoln	0.0	0.0	0.0	0.0
Payne	0.778	0.778	9.49e-06	9.49e-06
Washington	2.575	2.575	4.967e-05	4.967e-05
Beckham	0.0	0.0	0.0	0.0
Noble	0.24	0.24	2.122e-05	2.122e-05
Love	-0.058	-0.058	-5.75e-06	-5.75e-06
Kiowa	0.0	0.0	0.0	0.0
Pawnee	0.898	0.898	5.481e-05	5.481e-05
Oklahoma	15.57	15.57	1.964e-05	1.964e-05
Jefferson	-3.439	-3.439	-0.00056163	-0.00056163
McIntosh	0.0	0.0	0.0	0.0
Custer	0.12	0.12	4.12e-06	4.12e-06
Cotton	-0.058	-0.058	-1.009e-05	-1.009e-05
Le Flore	0.006	0.006	1.2e-07	1.2e-07
Delaware	0.503	0.503	1.177e-05	1.177e-05
Caddo	-0.004	-0.004	-1.5e-07	-1.5e-07
Carter	0.0	0.0	0.0	0.0
Grady	0.778	0.778	1.401e-05	1.401e-05
Major	0.0	0.0	0.0	0.0
Rogers	-0.563	-0.563	-6.12e-06	-6.12e-06
Bryan	0.017	0.017	3.6e-07	3.6e-07
Washita	-0.364	-0.364	-3.269e-05	-3.269e-05
Atoka	0.0	0.0	0.0	0.0
Pontotoc	0.479	0.479	1.253e-05	1.253e-05
Seminole	-0.058	-0.058	-2.37e-06	-2.37e-06
Mayes	2.103	2.103	5.116e-05	5.116e-05
Osage	0.261	0.261	5.55e-06	5.55e-06
Okmulgee	-1.455	-1.455	-3.796e-05	-3.796e-05
Unassigned	0.267	0.267	N/A	N/A
Stephens	0.044	0.044	1.01e-06	1.01e-06
Woodward	-0.996	-0.996	-4.925e-05	-4.925e-05
Muskogee	1.437	1.437	2.102e-05	2.102e-05
Out of OK	1.933	1.933	N/A	N/A
Creek	0.0	0.0	0.0	0.0
Latimer	-5.311	-5.311	-0.00051916	-0.00051916
Craig	0.0	0.0	0.0	0.0
Kingfisher	1.012	1.012	6.401e-05	6.401e-05
Pittsburg	0.0	0.0	0.0	0.0
Texas	0.0	0.0	0.0	0.0
Canadian	1.916	1.916	1.327e-05	1.327e-05
Tillman	-0.583	-0.583	-7.932e-05	-7.932e-05
McCurtain	0.0	0.0	0.0	0.0
Tulsa	23.295	23.295	3.593e-05	3.593e-05
Cleveland	15.45	15.45	5.485e-05	5.485e-05
Nowata	-0.274	-0.274	-2.679e-05	-2.679e-05
Ottawa	0.0	0.0	0.0	0.0
Pottawatomie	0.062	0.062	8.5e-07	8.5e-07
Garvin	0.306	0.306	1.099e-05	1.099e-05
Garfield	-0.058	-0.058	-9.6e-07	-9.6e-07
Grant	0.0	0.0	0.0	0.0
Adair	2.308	2.308	0.00010452	0.00010452
Jackson	0.419	0.419	1.68e-05	1.68e-05
