Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Bladen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Currituck	1.0	0.0	0.0	0.0	3.694e-05	0.0	5.0	2.0	1.25	0.0001847	7.388e-05	4.6175e-05
Union	38.0	0.0	0.0	0.0	0.00016108	0.0	190.0	76.0	47.5	0.0008054	0.00032216	0.00020135
Wilson	13.0	0.0	0.0	0.0	0.0001596	0.0	65.0	26.0	16.25	0.000798	0.0003192	0.0001995
Montgomery	3.0	0.0	0.0	0.0	0.00011001	0.0	15.0	6.0	3.75	0.00055005	0.00022002	0.0001375125
Wayne	4.0	0.0	0.0	0.0	3.245e-05	0.0	20.0	8.0	5.0	0.00016225	6.49e-05	4.05625e-05
Robeson	2.0	0.0	0.0	0.0	1.517e-05	0.0	10.0	4.0	2.5	7.585e-05	3.034e-05	1.89625e-05
Brunswick	14.0	0.0	0.0	0.0	0.00010238	0.0	70.0	28.0	17.5	0.0005119	0.00020476	0.000127975
Henderson	13.0	0.0	0.0	0.0	0.00011135	0.0	65.0	26.0	16.25	0.00055675	0.0002227	0.0001391875
Cherokee	7.0	0.0	0.0	0.0	0.00024663	0.0	35.0	14.0	8.75	0.00123315	0.00049326	0.0003082875
Anson	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Catawba	14.0	0.0	0.0	0.0	8.824e-05	0.0	70.0	28.0	17.5	0.0004412	0.00017648	0.0001103
Yadkin	1.0	0.0	0.0	0.0	2.664e-05	0.0	5.0	2.0	1.25	0.0001332	5.328e-05	3.33e-05
Stokes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pasquotank	2.0	0.0	0.0	0.0	5.046e-05	0.0	10.0	4.0	2.5	0.0002523	0.00010092	6.3075e-05
Hoke	3.0	0.0	0.0	0.0	5.478e-05	0.0	15.0	6.0	3.75	0.0002739	0.00010956	6.8475e-05
Wilkes	1.0	0.0	0.0	0.0	1.459e-05	0.0	5.0	2.0	1.25	7.295e-05	2.918e-05	1.82375e-05
Alamance	7.0	0.0	0.0	0.0	4.206e-05	0.0	35.0	14.0	8.75	0.0002103	8.412e-05	5.2575e-05
Moore	8.0	0.0	0.0	0.0	8.107e-05	0.0	40.0	16.0	10.0	0.00040535	0.00016214	0.0001013375
Washington	1.0	0.0	0.0	0.0	8.432e-05	0.0	5.0	2.0	1.25	0.0004216	0.00016864	0.0001054
Duplin	1.0	0.0	0.0	0.0	1.699e-05	0.0	5.0	2.0	1.25	8.495e-05	3.398e-05	2.12375e-05
Durham	107.0	0.0	0.0	0.0	0.00033782	0.0	535.0	214.0	133.75	0.0016891	0.00067564	0.000422275
Camden	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New Hanover	27.0	0.0	0.0	0.0	0.00011624	0.0	135.0	54.0	33.75	0.0005812	0.00023248	0.0001453
Polk	2.0	0.0	0.0	0.0	9.704e-05	0.0	10.0	4.0	2.5	0.0004852	0.00019408	0.0001213
Warren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Watauga	5.0	0.0	0.0	0.0	8.937e-05	0.0	25.0	10.0	6.25	0.00044685	0.00017874	0.0001117125
Jackson	1.0	0.0	0.0	0.0	2.308e-05	0.0	5.0	2.0	1.25	0.0001154	4.616e-05	2.885e-05
Transylvania	3.0	0.0	0.0	0.0	8.768e-05	0.0	15.0	6.0	3.75	0.0004384	0.00017536	0.0001096
Caldwell	3.0	0.0	0.0	0.0	3.657e-05	0.0	15.0	6.0	3.75	0.00018285	7.314e-05	4.57125e-05
Onslow	4.0	0.0	0.0	0.0	2.023e-05	0.0	20.0	8.0	5.0	0.00010115	4.046e-05	2.52875e-05
Granville	6.0	0.0	0.0	0.0	9.981e-05	0.0	30.0	12.0	7.5	0.00049905	0.00019962	0.0001247625
Orange	30.0	0.0	0.0	0.0	0.00020544	0.0	150.0	60.0	37.5	0.0010272	0.00041088	0.0002568
Burke	5.0	0.0	0.0	0.0	5.532e-05	0.0	25.0	10.0	6.25	0.0002766	0.00011064	6.915e-05
Lee	2.0	0.0	0.0	0.0	3.255e-05	0.0	10.0	4.0	2.5	0.00016275	6.51e-05	4.06875e-05
Avery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Buncombe	20.0	1.0	0.0	0.0	7.719e-05	3.86e-06	333.333333333	153.846153846	100.0	0.00128666666667	0.000593846153846	0.000386
Guilford	44.0	0.0	0.0	0.0	8.245e-05	0.0	220.0	88.0	55.0	0.00041225	0.0001649	0.0001030625
Cabarrus	38.0	1.0	0.0	0.0	0.0001798	4.73e-06	333.333333333	153.846153846	100.0	0.00157666666667	0.000727692307692	0.000473
Wake	166.0	0.0	0.0	0.0	0.00015197	0.0	830.0	332.0	207.5	0.00075985	0.00030394	0.0001899625
Chatham	14.0	0.0	0.0	0.0	0.00019142	0.0	70.0	28.0	17.5	0.0009571	0.00038284	0.000239275
Beaufort	4.0	0.0	0.0	0.0	8.496e-05	0.0	20.0	8.0	5.0	0.0004248	0.00016992	0.0001062
Vance	3.0	0.0	0.0	0.0	6.729e-05	0.0	15.0	6.0	3.75	0.00033645	0.00013458	8.41125e-05
Rutherford	2.0	0.0	0.0	0.0	2.993e-05	0.0	10.0	4.0	2.5	0.00014965	5.986e-05	3.74125e-05
Harnett	14.0	1.0	0.0	0.0	0.00010431	7.45e-06	333.333333333	153.846153846	100.0	0.00248333333333	0.00114615384615	0.000745
Davie	6.0	0.0	0.0	0.0	0.00014041	0.0	30.0	12.0	7.5	0.00070205	0.00028082	0.0001755125
Greene	3.0	0.0	0.0	0.0	0.00014278	0.0	15.0	6.0	3.75	0.0007139	0.00028556	0.000178475
Pender	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Forsyth	40.0	0.0	0.0	0.0	0.00010551	0.0	200.0	80.0	50.0	0.00052755	0.00021102	0.0001318875
Clay	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Macon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chowan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Madison	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gaston	25.0	0.0	0.0	0.0	0.00011219	0.0	125.0	50.0	31.25	0.00056095	0.00022438	0.0001402375
Northampton	26.0	0.0	0.0	0.0	0.00132141	0.0	130.0	52.0	32.5	0.00660705	0.00264282	0.0016517625
Swain	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stanly	5.0	0.0	0.0	0.0	8.055e-05	0.0	25.0	10.0	6.25	0.00040275	0.0001611	0.0001006875
Graham	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lenoir	3.0	0.0	0.0	0.0	5.359e-05	0.0	15.0	6.0	3.75	0.00026795	0.00010718	6.69875e-05
Hertford	3.0	0.0	0.0	0.0	0.0001268	0.0	15.0	6.0	3.75	0.000634	0.0002536	0.0001585
Scotland	2.0	0.0	0.0	0.0	5.745e-05	0.0	10.0	4.0	2.5	0.00028725	0.0001149	7.18125e-05
Richmond	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Davidson	17.0	0.0	0.0	0.0	0.00010203	0.0	85.0	34.0	21.25	0.00051015	0.00020406	0.0001275375
Columbus	3.0	0.0	0.0	0.0	5.39e-05	0.0	15.0	6.0	3.75	0.0002695	0.0001078	6.7375e-05
Mecklenburg	382.0	1.0	0.0	0.0	0.00034921	9.1e-07	333.333333333	153.846153846	100.0	0.000303333333333	0.00014	9.1e-05
Bertie	5.0	0.0	0.0	0.0	0.0002628	0.0	25.0	10.0	6.25	0.001314	0.0005256	0.0003285
Alexander	1.0	0.0	0.0	0.0	2.677e-05	0.0	5.0	2.0	1.25	0.00013385	5.354e-05	3.34625e-05
Lincoln	3.0	0.0	0.0	0.0	3.581e-05	0.0	15.0	6.0	3.75	0.00017905	7.162e-05	4.47625e-05
Sampson	1.0	0.0	0.0	0.0	1.572e-05	0.0	5.0	2.0	1.25	7.86e-05	3.144e-05	1.965e-05
Edgecombe	1.0	0.0	0.0	0.0	1.923e-05	0.0	5.0	2.0	1.25	9.615e-05	3.846e-05	2.40375e-05
Ashe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Craven	5.0	0.0	0.0	0.0	4.859e-05	0.0	25.0	10.0	6.25	0.00024295	9.718e-05	6.07375e-05
Iredell	25.0	0.0	0.0	0.0	0.00014011	0.0	125.0	50.0	31.25	0.00070055	0.00028022	0.0001751375
Franklin	5.0	0.0	0.0	0.0	7.401e-05	0.0	25.0	10.0	6.25	0.00037005	0.00014802	9.25125e-05
Carteret	11.0	0.0	0.0	0.0	0.00015822	0.0	55.0	22.0	13.75	0.0007911	0.00031644	0.000197775
Johnston	10.0	1.0	0.0	0.0	4.934e-05	4.93e-06	333.333333333	153.846153846	100.0	0.00164333333333	0.000758461538462	0.000493
Nash	4.0	0.0	0.0	0.0	4.255e-05	0.0	20.0	8.0	5.0	0.00021275	8.51e-05	5.31875e-05
Tyrrell	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caswell	1.0	0.0	0.0	0.0	4.406e-05	0.0	5.0	2.0	1.25	0.0002203	8.812e-05	5.5075e-05
