Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Pennsylvania	66	0	0	N/A	5.16e-06	0.0	330	132	82.5	2.58e-05	1.032e-05	6.45e-06	NA	NA
West Virginia	0	0	0	N/A	0.0	0.0	0	0	0	0.0	0.0	0.0	NA	NA
Florida	115	4	0	N/A	5.35e-06	1.9e-07	1333.33333333	615.384615385	400	6.33333333333e-05	2.92307692308e-05	1.9e-05	NA	NA
Hawaii	6	0	0	N/A	4.24e-06	0.0	30	12	7.5	2.12e-05	8.48e-06	5.3e-06	NA	NA
Kentucky	20	0	0	N/A	4.48e-06	0.0	100	40	25	2.24e-05	8.96e-06	5.6e-06	NA	NA
Rhode Island	20	0	0	N/A	1.888e-05	0.0	100	40	25	9.44e-05	3.776e-05	2.36e-05	NA	NA
Nebraska	17	0	0	N/A	8.79e-06	0.0	85	34	21.25	4.395e-05	1.758e-05	1.09875e-05	NA	NA
District of Columbia	16	0	0	N/A	2.267e-05	0.0	80	32	20	0.00011335	4.534e-05	2.83375e-05	NA	NA
Ohio	37	0	0	N/A	3.17e-06	0.0	185	74	46.25	1.585e-05	6.34e-06	3.9625e-06	NA	NA
Alabama	12	0	0	N/A	2.45e-06	0.0	60	24	15	1.225e-05	4.9e-06	3.0625e-06	NA	NA
Virgin Islands	1	0	0	N/A	N/A	N/A	5	2	1.25	N/A	N/A	N/A	NA	NA
South Dakota	9	1	0	N/A	1.017e-05	1.13e-06	333.333333333	153.846153846	100	0.000376666666667	0.000173846153846	0.000113	NA	NA
Colorado	131	1	0	N/A	2.275e-05	1.7e-07	333.333333333	153.846153846	100	5.66666666667e-05	2.61538461538e-05	1.7e-05	NA	NA
Idaho	5	0	0	N/A	2.8e-06	0.0	25	10	6.25	1.4e-05	5.6e-06	3.5e-06	NA	NA
New Jersey	98	2	0	N/A	1.103e-05	2.3e-07	666.666666667	307.692307692	200	7.66666666667e-05	3.53846153846e-05	2.3e-05	NA	NA
Missouri	5	0	0	N/A	8.1e-07	0.0	25	10	6.25	4.05e-06	1.62e-06	1.0125e-06	NA	NA
Washington	643	40	1	N/A	8.444e-05	5.25e-06	13333.3333333	6153.84615385	4000	0.00175	0.000807692307692	0.000525	NA	NA
North Carolina	33	0	0	N/A	3.15e-06	0.0	165	66	41.25	1.575e-05	6.3e-06	3.9375e-06	NA	NA
Tennessee	39	0	0	N/A	5.71e-06	0.0	195	78	48.75	2.855e-05	1.142e-05	7.1375e-06	NA	NA
Montana	7	0	0	N/A	6.55e-06	0.0	35	14	8.75	3.275e-05	1.31e-05	8.1875e-06	NA	NA
Nevada	24	0	0	N/A	7.79e-06	0.0	120	48	30	3.895e-05	1.558e-05	9.7375e-06	NA	NA
Maine	12	0	0	N/A	8.93e-06	0.0	60	24	15	4.465e-05	1.786e-05	1.11625e-05	NA	NA
