Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	0.043	2.7e-07	0.043	2.7e-07	0.0	0.0	0.0	0.0
2020-02-01	0.085	5.3e-07	0.128	8e-07	0.001	0.0	0.001	0.0
2020-02-02	0.171	1.07e-06	0.299	1.87e-06	0.001	1e-08	0.002	1e-08
2020-02-03	0.342	2.14e-06	0.641	4.01e-06	0.002	1e-08	0.004	2e-08
2020-02-04	0.594	3.71e-06	1.235	7.72e-06	0.004	2e-08	0.007	5e-08
2020-02-05	1.188	7.43e-06	2.422	1.515e-05	0.007	4e-08	0.015	9e-08
2020-02-06	1.781	1.114e-05	4.203	2.63e-05	0.011	7e-08	0.025	1.6e-07
2020-02-07	3.563	2.229e-05	7.766	4.858e-05	0.021	1.3e-07	0.047	2.9e-07
2020-02-08	5.938	3.715e-05	13.704	8.573e-05	0.036	2.2e-07	0.082	5.1e-07
2020-02-09	8.907	5.572e-05	22.611	0.00014145	0.053	3.3e-07	0.136	8.5e-07
2020-02-10	11.876	7.429e-05	34.487	0.00021574	0.071	4.5e-07	0.207	1.29e-06
2020-02-11	14.845	9.287e-05	49.331	0.00030861	0.089	5.6e-07	0.296	1.85e-06
2020-02-12	17.814	0.00011144	67.145	0.00042005	0.107	6.7e-07	0.403	2.52e-06
2020-02-13	20.782	0.00013001	87.927	0.00055006	0.125	7.8e-07	0.528	3.3e-06
2020-02-14	24.939	0.00015602	112.866	0.00070608	0.15	9.4e-07	0.677	4.24e-06
2020-02-15	29.689	0.00018573	142.555	0.00089181	0.178	1.11e-06	0.855	5.35e-06
2020-02-16	35.627	0.00022288	178.182	0.00111469	0.214	1.34e-06	1.069	6.69e-06
2020-02-17	42.752	0.00026746	220.935	0.00138215	0.257	1.6e-06	1.326	8.29e-06
2020-02-18	55.222	0.00034546	276.157	0.00172761	0.331	2.07e-06	1.657	1.037e-05
2020-02-19	77.786	0.00048662	353.943	0.00221423	0.467	2.92e-06	2.124	1.329e-05
2020-02-20	112.225	0.00070207	466.168	0.0029163	0.673	4.21e-06	2.797	1.75e-05
2020-02-21	138.431	0.00086601	604.599	0.00378231	0.831	5.2e-06	3.628	2.269e-05
2020-02-22	173.306	0.00108419	777.905	0.0048665	1.04	6.51e-06	4.667	2.92e-05
