Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Daviess	4.0	0.0	0.0	4.0	0.00048117	0.0	20.0	8.0	5.0	0.00240585	0.00096234	0.0006014625
Shelby	1.0	0.0	0.0	1.0	0.00016529	0.0	5.0	2.0	1.25	0.00082645	0.00033058	0.0002066125
Barry	8.0	0.0	0.0	8.0	0.00022293	0.0	40.0	16.0	10.0	0.00111465	0.00044586	0.0002786625
Mississippi	53.0	0.0	0.0	53.0	0.00397421	0.0	265.0	106.0	66.25	0.01987105	0.00794842	0.0049677625
Montgomery	7.0	0.0	0.0	7.0	0.0006069	0.0	35.0	14.0	8.75	0.0030345	0.0012138	0.000758625
Dunklin	25.0	2.0	0.0	23.0	0.00084968	6.797e-05	666.666666667	307.692307692	200.0	0.0226566666667	0.0104569230769	0.006797
Worth	3.0	0.0	0.0	3.0	0.00147059	0.0	15.0	6.0	3.75	0.00735295	0.00294118	0.0018382375
Texas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Laclede	3.0	0.0	0.0	3.0	8.4e-05	0.0	15.0	6.0	3.75	0.00042	0.000168	0.000105
Adair	38.0	0.0	0.0	38.0	0.00149966	0.0	190.0	76.0	47.5	0.0074983	0.00299932	0.001874575
Henry	9.0	3.0	0.0	6.0	0.000413	0.00013767	1000.0	461.538461538	300.0	0.04589	0.02118	0.013767
Webster	17.0	0.0	0.0	17.0	0.00043468	0.0	85.0	34.0	21.25	0.0021734	0.00086936	0.00054335
New Madrid	15.0	0.0	0.0	15.0	0.00086725	0.0	75.0	30.0	18.75	0.00433625	0.0017345	0.0010840625
Sullivan	39.0	0.0	0.0	39.0	0.00626909	0.0	195.0	78.0	48.75	0.03134545	0.01253818	0.0078363625
Buchanan	599.0	2.0	0.0	597.0	0.00676294	2.258e-05	666.666666667	307.692307692	200.0	0.00752666666667	0.00347384615385	0.002258
Newton	16.0	1.0	0.0	15.0	0.0002746	1.716e-05	333.333333333	153.846153846	100.0	0.00572	0.00264	0.001716
Washington	10.0	1.0	0.0	9.0	0.00040091	4.009e-05	333.333333333	153.846153846	100.0	0.0133633333333	0.00616769230769	0.004009
Moniteau	44.0	0.0	0.0	44.0	0.00272936	0.0	220.0	88.0	55.0	0.0136468	0.00545872	0.0034117
Sainte Genevieve	8.0	1.0	0.0	7.0	0.00044723	5.59e-05	333.333333333	153.846153846	100.0	0.0186333333333	0.0086	0.00559
Marion	5.0	0.0	0.0	5.0	0.00017487	0.0	25.0	10.0	6.25	0.00087435	0.00034974	0.0002185875
Jasper	32.0	0.0	0.0	32.0	0.00026526	0.0	160.0	64.0	40.0	0.0013263	0.00053052	0.000331575
Polk	2.0	0.0	0.0	2.0	6.211e-05	0.0	10.0	4.0	2.5	0.00031055	0.00012422	7.76375e-05
Gasconade	2.0	0.0	0.0	2.0	0.00013601	0.0	10.0	4.0	2.5	0.00068005	0.00027202	0.0001700125
Ray	15.0	0.0	0.0	15.0	0.00065551	0.0	75.0	30.0	18.75	0.00327755	0.00131102	0.0008193875
Perry	48.0	0.0	0.0	48.0	0.00250653	0.0	240.0	96.0	60.0	0.01253265	0.00501306	0.0031331625
Jackson	485.0	16.0	0.0	469.0	0.00069255	2.285e-05	5333.33333333	2461.53846154	1600.0	0.00761666666667	0.00351538461538	0.002285
Howard	3.0	0.0	0.0	3.0	0.00029595	0.0	15.0	6.0	3.75	0.00147975	0.0005919	0.0003699375
