Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Wright	0.0	0.0	0.0	0.0
Linn	0.0	0.0	0.0	0.0
Pike	0.0	0.0	0.0	0.0
Pemiscot	0.0	0.0	0.0	0.0
Montgomery	0.508	0.508	4.404e-05	4.404e-05
Platte	0.333	0.333	3.23e-06	3.23e-06
Webster	0.0	0.0	0.0	0.0
Reynolds	0.0	0.0	0.0	0.0
St. Louis City	30.667	30.667	N/A	N/A
Taney	0.667	0.667	1.194e-05	1.194e-05
Lincoln	0.238	0.238	4.13e-06	4.13e-06
Ralls	0.0	0.0	0.0	0.0
Camden	1.0	1.0	2.183e-05	2.183e-05
New Madrid	0.0	0.0	0.0	0.0
Howell	0.0	0.0	0.0	0.0
Caldwell	0.0	0.0	0.0	0.0
Gasconade	0.0	0.0	0.0	0.0
Macon	0.0	0.0	0.0	0.0
Dunklin	0.333	0.333	1.132e-05	1.132e-05
Bates	0.0	0.0	0.0	0.0
Cass	0.333	0.333	3.17e-06	3.17e-06
Jefferson	4.939	4.939	2.202e-05	2.202e-05
Newton	0.0	0.0	0.0	0.0
Pulaski	0.333	0.333	6.4e-06	6.4e-06
Ripley	0.0	0.0	0.0	0.0
Maries	0.0	0.0	0.0	0.0
Saint Louis	50.667	50.667	5.082e-05	5.082e-05
Saint Francois	1.333	1.333	1.999e-05	1.999e-05
Pettis	0.0	0.0	0.0	0.0
McDonald	0.0	0.0	0.0	0.0
Livingston	0.0	0.0	0.0	0.0
Benton	0.0	0.0	0.0	0.0
Saint Charles	12.333	12.333	3.09e-05	3.09e-05
Henry	0.0	0.0	0.0	0.0
Carter	-0.627	-0.627	-0.00010357	-0.00010357
Madison	0.0	0.0	0.0	0.0
Boone	0.333	0.333	1.85e-06	1.85e-06
Buchanan	0.0	0.0	0.0	0.0
Scott	0.333	0.333	8.66e-06	8.66e-06
Nodaway	2.531	2.531	0.00011348	0.00011348
Cole	1.0	1.0	1.302e-05	1.302e-05
Saline	2.965	2.965	0.0001295	0.0001295
Christian	0.333	0.333	3.83e-06	3.83e-06
Stoddard	0.0	0.0	0.0	0.0
Osage	0.0	0.0	0.0	0.0
Unassigned	-4.295	-4.295	N/A	N/A
Randolph	0.0	0.0	0.0	0.0
Dallas	0.0	0.0	0.0	0.0
Barry	0.0	0.0	0.0	0.0
Cape Girardeau	0.139	0.139	1.77e-06	1.77e-06
Atchison	0.0	0.0	0.0	0.0
Clay	1.667	1.667	6.77e-06	6.77e-06
De Kalb	0.0	0.0	0.0	0.0
Shelby	0.0	0.0	0.0	0.0
Franklin	1.63	1.63	1.572e-05	1.572e-05
Cooper	0.0	0.0	0.0	0.0
Butler	0.0	0.0	0.0	0.0
Greene	1.667	1.667	5.71e-06	5.71e-06
Lafayette	0.667	0.667	2.046e-05	2.046e-05
Stone	0.0	0.0	0.0	0.0
Sainte Genevieve	0.0	0.0	0.0	0.0
Chariton	0.0	0.0	0.0	0.0
Perry	1.0	1.0	5.222e-05	5.222e-05
Texas	0.0	0.0	0.0	0.0
Worth	0.0	0.0	0.0	0.0
Clark	0.0	0.0	0.0	0.0
Moniteau	0.0	0.0	0.0	0.0
Morgan	0.0	0.0	0.0	0.0
Warren	0.0	0.0	0.0	0.0
Johnson	1.0	1.0	1.864e-05	1.864e-05
Kansas City	11.0	11.0	N/A	N/A
Harrison	0.0	0.0	0.0	0.0
Phelps	0.0	0.0	0.0	0.0
Cedar	0.0	0.0	0.0	0.0
Clinton	0.333	0.333	1.627e-05	1.627e-05
Crawford	1.303	1.303	5.439e-05	5.439e-05
Gentry	0.0	0.0	0.0	0.0
Ray	0.772	0.772	3.374e-05	3.374e-05
Jasper	1.333	1.333	1.105e-05	1.105e-05
Callaway	0.0	0.0	0.0	0.0
Bollinger	0.0	0.0	0.0	0.0
Adair	0.0	0.0	0.0	0.0
Jackson	6.667	6.667	9.52e-06	9.52e-06
