Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.039	3.7e-07	0.365	3.45e-06	0.0	0.0	0.0	0.0
Argentina	2648.027	5.951e-05	114719.347	0.00257828	41.002	9.2e-07	387.466	8.71e-06
Bolivia	433.785	3.821e-05	5077.511	0.00044723	1.668	1.5e-07	5.139	4.5e-07
Uruguay	41.581	1.205e-05	347.021	0.00010061	0.046	1e-08	0.136	4e-08
Peru	2207.63	6.901e-05	54395.997	0.00170045	20.928	6.5e-07	136.432	4.26e-06
Brazil	20824.834	9.942e-05	2733732.695	0.01305075	658.822	3.15e-06	13426.338	6.41e-05
Ecuador	251.869	1.474e-05	17479.729	0.00102314	5.894	3.4e-07	68.987	4.04e-06
Chile	469.187	2.505e-05	20326.405	0.00108528	7.265	3.9e-07	68.653	3.67e-06
Belize	0.152	4e-07	0.431	1.12e-06	0.0	0.0	0.0	0.0
Grenada	0.019	1.7e-07	0.056	5e-07	0.0	0.0	0.0	0.0
Colombia	5317.818	0.00010711	131031.032	0.00263916	50.413	1.02e-06	328.641	6.62e-06
Barbados	0.277	9.6e-07	1.546	5.39e-06	0.0	0.0	0.0	0.0
Curacao	0.089	5.6e-07	0.745	4.66e-06	0.0	0.0	0.0	0.0
Suriname	1.159	2.01e-06	9.677	1.68e-05	0.001	0.0	0.004	1e-08
Venezuela	2912.946	0.0001009	24310.511	0.00084206	3.237	1.1e-07	9.494	3.3e-07
Guyana	2.068	2.66e-06	21.863	2.807e-05	0.006	1e-08	0.016	2e-08
