Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.001	1e-08	0.002	2e-08	0.0	0.0	0.0	0.0
Argentina	6321.096	0.00014206	30580.437	0.00068729	1.025	2e-08	2.563	6e-08
Bolivia	44.491	3.92e-06	100.104	8.82e-06	0.0	0.0	0.0	0.0
Uruguay	0.513	1.5e-07	1.54	4.5e-07	0.0	0.0	0.0	0.0
Peru	2207.63	6.901e-05	6799.5	0.00021256	0.265	1e-08	0.265	1e-08
Brazil	149560.168	0.000714	1580794.183	0.00754666	408.924	1.95e-06	1181.336	5.64e-06
Ecuador	994.884	5.823e-05	6485.634	0.00037962	0.604	4e-08	1.36	8e-08
Chile	1119.995	5.98e-05	5418.357	0.0002893	0.182	1e-08	0.454	2e-08
Colombia	5317.818	0.00010711	16378.879	0.0003299	0.638	1e-08	0.638	1e-08
Barbados	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Curacao	0.001	1e-08	0.003	2e-08	0.0	0.0	0.0	0.0
Suriname	0.014	2e-08	0.043	7e-08	0.0	0.0	0.0	0.0
Venezuela	35.962	1.25e-06	107.887	3.74e-06	0.0	0.0	0.0	0.0
Guyana	0.131	1.7e-07	0.262	3.4e-07	0.0	0.0	0.0	0.0
