Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.007	7e-08	0.021	2e-07	0.0	0.0	0.0	0.0
Argentina	6919.037	0.0001555	57744.065	0.00129778	7.688	1.7e-07	22.551	5.1e-07
Bolivia	200.209	1.763e-05	578.38	5.094e-05	0.0	0.0	0.0	0.0
Uruguay	5.647	1.64e-06	14.887	4.32e-06	0.0	0.0	0.0	0.0
Peru	3443.902	0.00010766	19250.531	0.00060178	1.325	4e-08	2.649	8e-08
Brazil	126842.168	0.00060554	2127919.356	0.01015862	840.566	4.01e-06	4066.522	1.941e-05
Ecuador	994.884	5.823e-05	10515.543	0.00061551	2.72	1.6e-07	7.858	4.6e-07
Chile	1225.941	6.546e-05	10231.31	0.00054628	1.362	7e-08	3.996	2.1e-07
Grenada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Colombia	8295.796	0.00016709	46371.372	0.00093399	3.191	6e-08	6.381	1.3e-07
Barbados	0.007	2e-08	0.018	6e-08	0.0	0.0	0.0	0.0
Curacao	0.012	8e-08	0.032	2e-07	0.0	0.0	0.0	0.0
Suriname	0.157	2.7e-07	0.415	7.2e-07	0.0	0.0	0.0	0.0
Venezuela	395.585	1.37e-05	1042.907	3.612e-05	0.0	0.0	0.0	0.0
Guyana	0.628	8.1e-07	1.78	2.29e-06	0.0	0.0	0.0	0.0
