Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.024	2.3e-07	0.074	7e-07	0.0	0.0	0.0	0.0
Argentina	6662.777	0.00014974	77988.655	0.00175277	25.626	5.8e-07	78.928	1.77e-06
Bolivia	383.733	3.38e-05	1579.423	0.00013912	0.033	0.0	0.1	1e-08
Uruguay	18.48	5.36e-06	53.388	1.548e-05	0.0	0.0	0.0	0.0
Peru	3576.36	0.0001118	29847.154	0.00093304	3.974	1.2e-07	11.656	3.6e-07
Brazil	81406.167	0.00038863	2413787.525	0.01152335	908.72	4.34e-06	6758.605	3.227e-05
Ecuador	894.136	5.234e-05	13311.292	0.00077915	5.214	3.1e-07	21.459	1.26e-06
Chile	1180.536	6.303e-05	13818.323	0.0007378	4.541	2.4e-07	13.985	7.5e-07
Belize	0.006	2e-08	0.006	2e-08	0.0	0.0	0.0	0.0
Grenada	0.001	0.0	0.001	1e-08	0.0	0.0	0.0	0.0
Colombia	8614.865	0.00017352	71896.898	0.00144811	9.572	1.9e-07	28.078	5.7e-07
Barbados	0.039	1.4e-07	0.103	3.6e-07	0.0	0.0	0.0	0.0
Curacao	0.04	2.5e-07	0.115	7.2e-07	0.0	0.0	0.0	0.0
Suriname	0.515	8.9e-07	1.489	2.58e-06	0.0	0.0	0.0	0.0
Venezuela	1294.643	4.484e-05	3740.079	0.00012955	0.0	0.0	0.0	0.0
Guyana	1.597	2.05e-06	5.629	7.23e-06	0.0	0.0	0.0	0.0
