Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.033	3.2e-07	0.137	1.3e-06	0.0	0.0	0.0	0.0
Argentina	6064.835	0.00013631	90289.166	0.00202922	35.364	7.9e-07	145.556	3.27e-06
Bolivia	433.785	3.821e-05	2424.748	0.00021358	0.167	1e-08	0.334	3e-08
Uruguay	31.314	9.08e-06	110.369	3.2e-05	0.003	0.0	0.006	0.0
Peru	3488.055	0.00010904	36867.417	0.00115249	9.537	3e-07	27.551	8.6e-07
Brazil	58688.167	0.00028018	2542522.86	0.01213792	908.72	4.34e-06	8587.404	4.1e-05
Ecuador	730.421	4.275e-05	14885.475	0.00087129	5.894	3.4e-07	32.945	1.93e-06
Chile	1074.59	5.738e-05	15997.773	0.00085416	6.266	3.3e-07	25.79	1.38e-06
Belize	0.006	2e-08	0.019	5e-08	0.0	0.0	0.0	0.0
Grenada	0.001	1e-08	0.003	2e-08	0.0	0.0	0.0	0.0
Colombia	8402.152	0.00016923	88807.558	0.00178872	22.973	4.6e-07	66.366	1.34e-06
Barbados	0.085	3e-07	0.241	8.4e-07	0.0	0.0	0.0	0.0
Curacao	0.067	4.2e-07	0.237	1.48e-06	0.0	0.0	0.0	0.0
Suriname	0.873	1.52e-06	3.078	5.34e-06	0.0	0.0	0.0	0.0
Venezuela	2193.7	7.598e-05	7731.893	0.00026782	0.216	1e-08	0.432	1e-08
Guyana	1.938	2.49e-06	9.374	1.203e-05	0.0	0.0	0.001	0.0
