Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.0	0.0	0.001	1e-08	0.0	0.0	0.0	0.0
Argentina	5893.995	0.00013247	24259.341	0.00054522	0.513	1e-08	1.538	3e-08
Bolivia	27.807	2.45e-06	55.613	4.9e-06	0.0	0.0	0.0	0.0
Uruguay	0.513	1.5e-07	1.027	3e-07	0.0	0.0	0.0	0.0
Peru	1589.493	4.969e-05	4591.87	0.00014354	0.0	0.0	0.0	0.0
Brazil	151453.335	0.00072303	1431234.015	0.00683267	272.616	1.3e-06	772.412	3.69e-06
Ecuador	982.29	5.75e-05	5490.751	0.00032139	0.378	2e-08	0.756	4e-08
Chile	1044.32	5.576e-05	4298.361	0.0002295	0.091	0.0	0.272	1e-08
Colombia	3828.829	7.712e-05	11061.061	0.00022279	0.0	0.0	0.0	0.0
Barbados	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Curacao	0.001	1e-08	0.002	1e-08	0.0	0.0	0.0	0.0
Suriname	0.014	2e-08	0.029	5e-08	0.0	0.0	0.0	0.0
Venezuela	35.962	1.25e-06	71.925	2.49e-06	0.0	0.0	0.0	0.0
Guyana	0.052	7e-08	0.131	1.7e-07	0.0	0.0	0.0	0.0
