Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Guyana	0.198	161.838	146.018	0.006	3.144	8.575	2.5e-07	0.00020775	0.00018744	1e-08	4.04e-06	1.101e-05
Brazil	151.574	119446.296	100541.935	22.736	14554.87	9875.803	7.2e-07	0.00057023	0.00047998	1.1e-07	6.948e-05	4.715e-05
Ecuador	0.0	2261.29	11258.645	0.058	681.326	847.692	0.0	0.00013236	0.000659	0.0	3.988e-05	4.962e-05
Uruguay	0.0	45.334	557.667	0.0	4.712	12.356	0.0	1.314e-05	0.00016168	0.0	1.37e-06	3.58e-06
Venezuela	1.959	948.359	731.159	0.026	6.68	12.353	7e-08	3.285e-05	2.533e-05	0.0	2.3e-07	4.3e-07
Argentina	7.22	5909.972	5899.596	0.277	294.349	283.313	1.6e-07	0.00013282	0.00013259	1e-08	6.62e-06	6.37e-06
Belize	0.029	43.729	39.879	0.0	0.0	2.0	8e-08	0.00011415	0.0001041	0.0	0.0	5.22e-06
Bolivia	2.707	1987.197	1558.952	0.759	332.249	199.504	2.4e-07	0.00017503	0.00013731	7e-08	2.926e-05	1.757e-05
Colombia	0.0	3727.108	5840.554	0.359	436.665	407.512	0.0	7.507e-05	0.00011764	1e-08	8.8e-06	8.21e-06
Suriname	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	1.736e-05	0.0	0.0	1.74e-06
Peru	62.417	55721.335	44216.876	1.452	1188.462	1039.957	1.95e-06	0.00174188	0.00138224	5e-08	3.715e-05	3.251e-05
Grenada	0.0	0.5	14.25	1.452	1188.462	594.957	0.0	4.49e-06	0.00012786	1.303e-05	0.01066325	0.00533814
Barbados	0.0	13.726	81.863	0.0	2.734	6.367	0.0	4.789e-05	0.00028559	0.0	9.54e-06	2.221e-05
Curacao	0.0	0.0	1.0	0.0	2.734	1.367	0.0	0.0	6.26e-06	0.0	1.71e-05	8.55e-06
Chile	20.952	19684.966	20359.959	0.408	364.058	321.233	1.12e-06	0.00105103	0.00108707	2e-08	1.944e-05	1.715e-05
Aruba	0.0	0.0	4.0	0.408	364.058	182.233	0.0	0.0	3.779e-05	3.85e-06	0.00343954	0.0017217
