Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Georgetown	0.0	3.682	37.682	0.009	3.308	5.308	0.0	5.915e-05	0.00060534	1.4e-07	5.314e-05	8.527e-05
McCormick	0.032	11.584	17.584	0.0	0.0	1.0	3.4e-06	0.00123103	0.00186865	0.0	0.0	0.00010627
Richland	0.377	417.581	1074.581	0.029	12.72	26.72	9.1e-07	0.00100725	0.002592	7e-08	3.068e-05	6.445e-05
Berkeley	0.642	214.641	352.641	0.0	0.0	3.0	2.9e-06	0.00097083	0.001595	0.0	0.0	1.357e-05
Clarendon	0.226	82.648	202.648	0.089	21.716	28.716	6.71e-06	0.00245246	0.00601329	2.64e-06	0.00064439	0.00085211
Cherokee	0.063	23.171	37.171	0.089	21.716	21.716	1.1e-06	0.00040595	0.00065123	1.56e-06	0.00038046	0.00038046
Beaufort	0.268	97.985	322.985	0.038	9.272	15.272	1.42e-06	0.00051922	0.0017115	2e-07	4.913e-05	8.093e-05
Fairfield	0.059	21.626	46.626	0.038	9.272	9.272	2.63e-06	0.00096536	0.00208133	1.7e-06	0.00041389	0.00041389
Barnwell	0.0	0.233	6.233	0.038	9.272	9.272	0.0	1.104e-05	0.00029523	1.8e-06	0.00043918	0.00043918
Horry	0.0	46.141	231.141	0.0	5.125	17.125	0.0	0.00013407	0.00067163	0.0	1.489e-05	4.976e-05
Abbeville	0.041	15.007	32.007	0.0	5.126	5.126	1.67e-06	0.00061151	0.00130423	0.0	0.00020887	0.00020887
Lee	0.099	41.177	83.177	0.044	12.584	17.584	5.78e-06	0.00240211	0.00485223	2.57e-06	0.0007341	0.00102578
Laurens	0.001	15.685	35.685	0.0	0.0	1.0	1e-08	0.00023413	0.00053266	0.0	0.0	1.493e-05
Sumter	0.0	42.06	227.06	0.0	3.528	9.528	0.0	0.00039489	0.00213178	0.0	3.312e-05	8.945e-05
Dillon	0.137	40.822	62.822	0.0	3.529	3.529	4.48e-06	0.0013341	0.00205307	0.0	0.00011533	0.00011533
Marlboro	0.103	37.845	66.845	0.0	3.529	3.529	3.9e-06	0.00143363	0.0025322	0.0	0.00013368	0.00013368
Saluda	0.029	10.703	22.703	0.0	3.529	3.529	1.41e-06	0.00052098	0.00110509	0.0	0.00017178	0.00017178
Chesterfield	0.122	41.94	77.94	0.0	3.529	3.529	2.67e-06	0.00091664	0.00170346	0.0	7.713e-05	7.713e-05
Lexington	0.184	203.271	477.271	0.022	9.542	18.542	6.2e-07	0.00068898	0.00161769	7e-08	3.234e-05	6.285e-05
Marion	0.273	57.949	72.949	0.0	0.0	1.0	8.8e-06	0.00186697	0.00235024	0.0	0.0	3.222e-05
Oconee	0.0	1.164	18.164	0.0	0.0	0.0	0.0	1.485e-05	0.00023176	0.0	0.0	0.0
Newberry	0.143	44.521	65.521	0.0	0.0	1.0	3.71e-06	0.00115579	0.00170096	0.0	0.0	2.596e-05
Calhoun	0.004	1.325	7.325	0.0	0.0	1.0	2.8e-07	9.125e-05	0.00050448	0.0	0.0	6.887e-05
Florence	0.909	271.072	424.072	0.118	21.264	29.264	6.58e-06	0.00196203	0.00306945	8.5e-07	0.00015391	0.00021181
Greenville	1.545	565.299	1063.299	0.17	41.4	52.4	3e-06	0.00109935	0.00206782	3.3e-07	8.051e-05	0.0001019
Kershaw	0.0	13.22	214.22	0.0	6.152	15.152	0.0	0.00020155	0.00326595	0.0	9.379e-05	0.000231
Dorchester	0.0	29.458	117.458	0.0	0.0	1.0	0.0	0.00018337	0.00073116	0.0	0.0	6.22e-06
Edgefield	0.0	0.674	12.674	0.0	0.0	0.0	0.0	2.491e-05	0.00046851	0.0	0.0	0.0
Chester	0.045	18.609	43.609	0.0	0.0	0.0	1.4e-06	0.00057701	0.00135218	0.0	0.0	0.0
Colleton	0.072	26.483	49.483	0.0	0.0	1.0	1.91e-06	0.00070321	0.00131394	0.0	0.0	2.655e-05
Hampton	0.136	49.657	70.657	0.0	0.0	0.0	7.03e-06	0.00256612	0.00365134	0.0	0.0	0.0
Anderson	0.0	58.704	192.704	0.0	0.306	5.306	0.0	0.00029281	0.0009612	0.0	1.53e-06	2.647e-05
Union	0.0	1.639	25.639	0.0	0.306	0.306	0.0	5.98e-05	0.00093539	0.0	1.116e-05	1.116e-05
