Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Shasta	0.015	4.647	29.647	0.0	0.331	3.331	8e-08	2.581e-05	0.00016467	0.0	1.84e-06	1.85e-05
Yuba	0.578	10.57	25.57	0.0	0.0	1.0	7.41e-06	0.00013544	0.00032765	0.0	0.0	1.281e-05
Alpine	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00181653	0.0	0.0	0.0
San Mateo	0.53	111.049	858.049	0.287	9.117	30.117	6.9e-07	0.0001443	0.00111501	3.7e-07	1.185e-05	3.914e-05
Sutter	0.381	6.969	30.969	0.0	0.0	3.0	3.94e-06	7.199e-05	0.0003199	0.0	0.0	3.099e-05
Riverside	80.49	1470.895	3431.895	2.225	40.659	90.659	3.284e-05	0.00060018	0.00140034	9.1e-07	1.659e-05	3.699e-05
Sacramento	24.45	474.65	1327.65	1.452	24.186	56.186	1.587e-05	0.00030802	0.00086156	9.4e-07	1.57e-05	3.646e-05
Butte	0.139	4.103	20.103	1.452	24.186	24.186	6e-07	1.774e-05	8.693e-05	6.28e-06	0.00010459	0.00010459
Ventura	7.049	152.725	517.725	0.399	7.636	20.636	8.28e-06	0.00017947	0.0006084	4.7e-07	8.97e-06	2.425e-05
Kern	18.909	340.663	873.663	0.095	1.741	4.741	2.109e-05	0.00037988	0.00097424	1.1e-07	1.94e-06	5.29e-06
San Benito	1.325	24.218	63.218	0.0	0.067	2.067	2.153e-05	0.00039355	0.00102732	0.0	1.09e-06	3.359e-05
San Bernardino	56.158	973.118	1950.118	4.882	57.042	88.042	2.586e-05	0.00044811	0.00089801	2.25e-06	2.627e-05	4.054e-05
Kings	0.62	11.328	24.328	0.0	0.0	1.0	4.1e-06	7.484e-05	0.00016072	0.0	0.0	6.61e-06
Trinity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
