Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-08	1.038	2.1e-07	1.038	2.1e-07	0.006	0.0	0.006	0.0
2020-03-09	1.038	2.1e-07	2.077	4.2e-07	0.006	0.0	0.012	0.0
2020-03-10	1.038	2.1e-07	3.115	6.2e-07	0.006	0.0	0.019	0.0
2020-03-11	2.077	4.2e-07	5.192	1.04e-06	0.012	0.0	0.031	1e-08
2020-03-12	5.192	1.04e-06	10.384	2.08e-06	0.031	1e-08	0.062	1e-08
2020-03-13	8.307	1.66e-06	18.69	3.74e-06	0.05	1e-08	0.112	2e-08
2020-03-14	11.422	2.28e-06	30.112	6.02e-06	0.069	1e-08	0.181	4e-08
2020-03-15	15.575	3.12e-06	45.688	9.14e-06	0.093	2e-08	0.274	5e-08
2020-03-16	24.921	4.98e-06	70.608	1.412e-05	0.15	3e-08	0.424	8e-08
2020-03-17	37.381	7.48e-06	107.989	2.16e-05	0.224	4e-08	0.648	1.3e-07
2020-03-18	51.918	1.038e-05	159.907	3.198e-05	0.312	6e-08	0.959	1.9e-07
2020-03-19	63.34	1.267e-05	223.247	4.465e-05	0.38	8e-08	1.339	2.7e-07
2020-03-20	71.647	1.433e-05	294.894	5.899e-05	0.43	9e-08	1.769	3.5e-07
2020-03-21	76.838	1.537e-05	371.732	7.435e-05	0.461	9e-08	2.23	4.5e-07
2020-03-22	80.992	1.62e-05	452.724	9.055e-05	0.486	1e-07	2.716	5.4e-07
2020-03-23	82.03	1.641e-05	534.754	0.00010696	0.492	1e-07	3.209	6.4e-07
2020-03-24	83.069	1.662e-05	617.823	0.00012358	0.498	1e-07	3.707	7.4e-07
2020-03-25	84.107	1.682e-05	701.93	0.0001404	0.505	1e-07	4.212	8.4e-07
2020-03-26	83.069	1.662e-05	784.998	0.00015702	0.498	1e-07	4.71	9.4e-07
2020-03-27	82.03	1.641e-05	867.028	0.00017343	0.492	1e-07	5.202	1.04e-06
2020-03-28	80.992	1.62e-05	948.02	0.00018963	0.486	1e-07	5.688	1.14e-06
2020-03-29	75.8	1.516e-05	1023.82	0.00020479	0.455	9e-08	6.143	1.23e-06
2020-03-30	73.723	1.475e-05	1097.544	0.00021953	0.442	9e-08	6.585	1.32e-06
2020-03-31	69.57	1.392e-05	1167.114	0.00023345	0.417	8e-08	7.003	1.4e-06
2020-04-01	60.225	1.205e-05	1227.338	0.0002455	0.361	7e-08	7.364	1.47e-06
2020-04-02	51.918	1.038e-05	1279.256	0.00025588	0.312	6e-08	7.676	1.54e-06
2020-04-03	44.649	8.93e-06	1323.906	0.00026481	0.268	5e-08	7.943	1.59e-06
2020-04-04	38.419	7.68e-06	1362.325	0.0002725	0.231	5e-08	8.174	1.63e-06
2020-04-05	32.189	6.44e-06	1394.514	0.00027893	0.193	4e-08	8.367	1.67e-06
2020-04-06	25.959	5.19e-06	1420.473	0.00028413	0.156	3e-08	8.523	1.7e-06
2020-04-07	20.767	4.15e-06	1441.24	0.00028828	0.125	2e-08	8.647	1.73e-06
2020-04-08	17.652	3.53e-06	1458.892	0.00029181	0.106	2e-08	8.753	1.75e-06
2020-04-09	15.575	3.12e-06	1474.468	0.00029493	0.093	2e-08	8.847	1.77e-06
2020-04-10	13.499	2.7e-06	1487.966	0.00029763	0.081	2e-08	8.928	1.79e-06
2020-04-11	11.422	2.28e-06	1499.388	0.00029991	0.069	1e-08	8.996	1.8e-06
2020-04-12	9.345	1.87e-06	1508.733	0.00030178	0.056	1e-08	9.052	1.81e-06
2020-04-13	7.269	1.45e-06	1516.002	0.00030323	0.044	1e-08	9.096	1.82e-06
2020-04-14	5.192	1.04e-06	1521.194	0.00030427	0.031	1e-08	9.127	1.83e-06
2020-04-15	4.153	8.3e-07	1525.347	0.0003051	0.025	0.0	9.152	1.83e-06
2020-04-16	3.115	6.2e-07	1528.462	0.00030573	0.019	0.0	9.171	1.83e-06
2020-04-17	2.077	4.2e-07	1530.539	0.00030614	0.012	0.0	9.183	1.84e-06
2020-04-18	1.038	2.1e-07	1531.577	0.00030635	0.006	0.0	9.189	1.84e-06
