Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-08	1.078	2.2e-07	1.078	2.2e-07	0.0	0.0	0.0	0.0
2020-03-09	1.078	2.2e-07	2.157	4.3e-07	0.0	0.0	0.0	0.0
2020-03-10	1.078	2.2e-07	3.235	6.5e-07	0.0	0.0	0.0	0.0
2020-03-11	2.157	4.3e-07	5.392	1.08e-06	0.0	0.0	0.0	0.0
2020-03-12	5.392	1.08e-06	10.784	2.16e-06	0.0	0.0	0.0	0.0
2020-03-13	8.627	1.73e-06	19.412	3.88e-06	0.0	0.0	0.0	0.0
2020-03-14	11.863	2.37e-06	31.274	6.26e-06	0.0	0.0	0.0	0.0
2020-03-15	16.176	3.24e-06	47.451	9.49e-06	0.0	0.0	0.0	0.0
2020-03-16	25.882	5.18e-06	73.333	1.467e-05	0.0	0.0	0.0	0.0
2020-03-17	38.823	7.77e-06	112.156	2.243e-05	0.0	0.0	0.0	0.0
2020-03-18	53.921	1.079e-05	166.078	3.322e-05	0.006	0.0	0.006	0.0
2020-03-19	65.784	1.316e-05	231.862	4.638e-05	0.006	0.0	0.013	0.0
2020-03-20	74.411	1.488e-05	306.273	6.126e-05	0.006	0.0	0.019	0.0
2020-03-21	79.804	1.596e-05	386.077	7.722e-05	0.013	0.0	0.032	1e-08
2020-03-22	84.117	1.683e-05	470.194	9.405e-05	0.032	1e-08	0.065	1e-08
2020-03-23	85.196	1.704e-05	555.39	0.00011109	0.052	1e-08	0.116	2e-08
2020-03-24	86.274	1.726e-05	641.664	0.00012835	0.071	1e-08	0.188	4e-08
2020-03-25	87.353	1.747e-05	729.017	0.00014582	0.097	2e-08	0.285	6e-08
2020-03-26	86.274	1.726e-05	815.291	0.00016308	0.155	3e-08	0.44	9e-08
2020-03-27	85.196	1.704e-05	900.487	0.00018012	0.233	5e-08	0.673	1.3e-07
2020-03-28	84.117	1.683e-05	984.604	0.00019694	0.324	6e-08	0.996	2e-07
2020-03-29	78.725	1.575e-05	1063.329	0.00021269	0.395	8e-08	1.391	2.8e-07
2020-03-30	76.568	1.532e-05	1139.898	0.00022801	0.446	9e-08	1.838	3.7e-07
2020-03-31	72.255	1.445e-05	1212.152	0.00024246	0.479	1e-07	2.316	4.6e-07
2020-04-01	62.549	1.251e-05	1274.701	0.00025497	0.505	1e-07	2.821	5.6e-07
2020-04-02	53.921	1.079e-05	1328.622	0.00026575	0.511	1e-07	3.332	6.7e-07
2020-04-03	46.372	9.28e-06	1374.995	0.00027503	0.518	1e-07	3.85	7.7e-07
2020-04-04	39.902	7.98e-06	1414.897	0.00028301	0.524	1e-07	4.374	8.7e-07
2020-04-05	33.431	6.69e-06	1448.328	0.0002897	0.518	1e-07	4.892	9.8e-07
2020-04-06	26.961	5.39e-06	1475.288	0.00029509	0.511	1e-07	5.403	1.08e-06
2020-04-07	21.569	4.31e-06	1496.857	0.0002994	0.505	1e-07	5.908	1.18e-06
2020-04-08	18.333	3.67e-06	1515.19	0.00030307	0.472	9e-08	6.38	1.28e-06
2020-04-09	16.176	3.24e-06	1531.367	0.00030631	0.459	9e-08	6.839	1.37e-06
2020-04-10	14.02	2.8e-06	1545.386	0.00030911	0.434	9e-08	7.273	1.45e-06
2020-04-11	11.863	2.37e-06	1557.249	0.00031148	0.375	8e-08	7.648	1.53e-06
2020-04-12	9.706	1.94e-06	1566.955	0.00031343	0.324	6e-08	7.972	1.59e-06
2020-04-13	7.549	1.51e-06	1574.504	0.00031494	0.278	6e-08	8.25	1.65e-06
2020-04-14	5.392	1.08e-06	1579.896	0.00031601	0.239	5e-08	8.489	1.7e-06
2020-04-15	4.314	8.6e-07	1584.21	0.00031688	0.201	4e-08	8.69	1.74e-06
2020-04-16	3.235	6.5e-07	1587.445	0.00031752	0.162	3e-08	8.852	1.77e-06
2020-04-17	2.157	4.3e-07	1589.602	0.00031796	0.129	3e-08	8.981	1.8e-06
2020-04-18	1.078	2.2e-07	1590.68	0.00031817	0.11	2e-08	9.091	1.82e-06
2020-04-19	0.0	0.0	1590.68	0.00031817	0.097	2e-08	9.188	1.84e-06
2020-04-20	0.0	0.0	1590.68	0.00031817	0.084	2e-08	9.272	1.85e-06
2020-04-21	0.0	0.0	1590.68	0.00031817	0.071	1e-08	9.343	1.87e-06
2020-04-22	0.0	0.0	1590.68	0.00031817	0.058	1e-08	9.402	1.88e-06
2020-04-23	0.0	0.0	1590.68	0.00031817	0.045	1e-08	9.447	1.89e-06
2020-04-24	0.0	0.0	1590.68	0.00031817	0.032	1e-08	9.479	1.9e-06
2020-04-25	0.0	0.0	1590.68	0.00031817	0.026	1e-08	9.505	1.9e-06
2020-04-26	0.0	0.0	1590.68	0.00031817	0.019	0.0	9.525	1.91e-06
2020-04-27	0.0	0.0	1590.68	0.00031817	0.013	0.0	9.538	1.91e-06
2020-04-28	0.0	0.0	1590.68	0.00031817	0.006	0.0	9.544	1.91e-06
