Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-29	0.313	2.7e-07	0.313	2.7e-07	0.002	0.0	0.002	0.0
2020-01-30	0.625	5.3e-07	0.938	8e-07	0.004	0.0	0.006	0.0
2020-01-31	1.251	1.07e-06	2.189	1.87e-06	0.008	1e-08	0.013	1e-08
2020-02-01	2.501	2.14e-06	4.69	4.01e-06	0.015	1e-08	0.028	2e-08
2020-02-02	4.346	3.71e-06	9.036	7.72e-06	0.026	2e-08	0.054	5e-08
2020-02-03	8.692	7.43e-06	17.729	1.515e-05	0.052	4e-08	0.106	9e-08
2020-02-04	13.038	1.114e-05	30.767	2.63e-05	0.078	7e-08	0.185	1.6e-07
2020-02-05	26.077	2.229e-05	56.844	4.858e-05	0.156	1.3e-07	0.341	2.9e-07
2020-02-06	43.462	3.715e-05	100.305	8.573e-05	0.261	2.2e-07	0.602	5.1e-07
2020-02-07	65.192	5.572e-05	165.498	0.00014145	0.391	3.3e-07	0.993	8.5e-07
2020-02-08	86.923	7.429e-05	252.421	0.00021574	0.522	4.5e-07	1.515	1.29e-06
2020-02-09	108.654	9.287e-05	361.075	0.00030861	0.652	5.6e-07	2.166	1.85e-06
2020-02-10	130.385	0.00011144	491.459	0.00042005	0.782	6.7e-07	2.949	2.52e-06
2020-02-11	152.115	0.00013001	643.574	0.00055006	0.913	7.8e-07	3.861	3.3e-06
2020-02-12	182.538	0.00015602	826.113	0.00070608	1.095	9.4e-07	4.957	4.24e-06
2020-02-13	217.308	0.00018573	1043.42	0.00089181	1.304	1.11e-06	6.261	5.35e-06
2020-02-14	260.769	0.00022288	1304.19	0.00111469	1.565	1.34e-06	7.825	6.69e-06
2020-02-15	312.923	0.00026746	1617.113	0.00138215	1.878	1.6e-06	9.703	8.29e-06
2020-02-16	404.192	0.00034546	2021.305	0.00172761	2.425	2.07e-06	12.128	1.037e-05
2020-02-17	569.346	0.00048662	2590.651	0.00221423	3.416	2.92e-06	15.544	1.329e-05
2020-02-18	821.423	0.00070207	3412.073	0.0029163	4.929	4.21e-06	20.472	1.75e-05
2020-02-19	1013.233	0.00086601	4425.306	0.00378231	6.079	5.2e-06	26.552	2.269e-05
2020-02-20	1268.497	0.00108419	5693.803	0.0048665	7.611	6.51e-06	34.163	2.92e-05
2020-02-21	1544.623	0.00132019	7238.426	0.00618669	9.268	7.92e-06	43.431	3.712e-05
2020-02-22	1876.958	0.00160424	9115.384	0.00779093	11.262	9.63e-06	54.692	4.675e-05
2020-02-23	2259.13	0.00193088	11374.514	0.00972181	13.555	1.159e-05	68.247	5.833e-05
