Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Shasta	0.201	1.889	27.889	0.0	0.0	3.0	1.12e-06	1.049e-05	0.0001549	0.0	0.0	1.666e-05
Yuba	0.007	0.187	16.187	0.0	0.0	1.0	9e-08	2.4e-06	0.00020742	0.0	0.0	1.281e-05
Alpine	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00090827	0.0	0.0	0.0
San Mateo	33.049	232.165	1152.165	2.129	11.551	39.551	4.295e-05	0.00030169	0.0014972	2.77e-06	1.501e-05	5.14e-05
Sutter	1.142	9.894	35.894	0.0	0.0	2.0	1.18e-05	0.0001022	0.00037078	0.0	0.0	2.066e-05
Riverside	147.607	1183.76	4030.76	3.728	30.505	115.505	6.023e-05	0.00048302	0.0016447	1.52e-06	1.245e-05	4.713e-05
Sacramento	33.689	291.75	1231.75	1.946	13.135	47.135	2.186e-05	0.00018933	0.00079933	1.26e-06	8.52e-06	3.059e-05
Butte	0.35	3.028	19.028	1.946	13.135	13.135	1.51e-06	1.309e-05	8.228e-05	8.41e-06	5.68e-05	5.68e-05
Ventura	14.256	118.658	546.658	1.075	6.613	19.613	1.675e-05	0.00013944	0.0006424	1.26e-06	7.77e-06	2.305e-05
Kern	31.799	272.543	915.543	0.0	0.124	3.124	3.546e-05	0.00030392	0.00102094	0.0	1.4e-07	3.48e-06
San Benito	1.142	9.894	53.894	0.0	0.0	2.0	1.856e-05	0.00016078	0.0008758	0.0	0.0	3.25e-05
San Bernardino	39.514	370.885	1776.885	4.003	30.28	90.28	1.82e-05	0.00017079	0.00081824	1.84e-06	1.394e-05	4.157e-05
Kings	1.961	13.774	43.774	0.0	0.0	1.0	1.296e-05	9.1e-05	0.00028919	0.0	0.0	6.61e-06
Trinity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Madera	0.2	2.416	36.416	0.0	0.0	2.0	1.27e-06	1.532e-05	0.00023096	0.0	0.0	1.268e-05
Fresno	15.687	130.569	445.569	0.485	2.983	9.983	1.578e-05	0.0001313	0.00044808	4.9e-07	3e-06	1.004e-05
Glenn	0.183	1.582	5.582	0.485	2.983	2.983	6.52e-06	5.641e-05	0.00019902	1.729e-05	0.00010636	0.00010636
Tulare	28.056	229.57	651.57	1.844	11.152	29.152	6.022e-05	0.00049279	0.00139864	3.96e-06	2.394e-05	6.258e-05
Santa Barbara	14.421	121.941	515.941	0.231	1.454	5.454	3.23e-05	0.00027309	0.00115545	5.2e-07	3.26e-06	1.221e-05
San Joaquin	23.177	175.334	603.334	1.011	5.793	22.793	3.079e-05	0.00023295	0.0008016	1.34e-06	7.7e-06	3.028e-05
Sierra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alameda	37.528	324.998	1517.998	4.576	30.894	72.894	2.252e-05	0.00019499	0.00091075	2.75e-06	1.854e-05	4.373e-05
Placer	0.091	4.45	136.45	0.267	3.286	11.286	2.3e-07	1.132e-05	0.00034707	6.8e-07	8.36e-06	2.871e-05
Siskiyou	0.0	0.044	5.044	0.267	3.286	3.286	0.0	1.01e-06	0.00011536	6.11e-06	7.515e-05	7.515e-05
