Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Lyon	4.0	0.0	0.0	4.0	0.00033867	0.0	20.0	8.0	5.0	0.00169335	0.00067734	0.0004233375
Louisa	149.0	0.0	0.0	149.0	0.0133405	0.0	745.0	298.0	186.25	0.0667025	0.026681	0.016675625
Jackson	4.0	0.0	0.0	4.0	0.00020585	0.0	20.0	8.0	5.0	0.00102925	0.0004117	0.0002573125
Boone	4.0	0.0	0.0	4.0	0.00015183	0.0	20.0	8.0	5.0	0.00075915	0.00030366	0.0001897875
Kossuth	1.0	0.0	0.0	1.0	6.708e-05	0.0	5.0	2.0	1.25	0.0003354	0.00013416	8.385e-05
Dallas	37.0	0.0	0.0	37.0	0.00041029	0.0	185.0	74.0	46.25	0.00205145	0.00082058	0.0005128625
Union	1.0	0.0	0.0	1.0	8.091e-05	0.0	5.0	2.0	1.25	0.00040455	0.00016182	0.0001011375
Van Buren	8.0	0.0	0.0	8.0	0.0011396	0.0	40.0	16.0	10.0	0.005698	0.0022792	0.0014245
Clarke	2.0	0.0	0.0	2.0	0.00021225	0.0	10.0	4.0	2.5	0.00106125	0.0004245	0.0002653125
Audubon	1.0	0.0	0.0	1.0	0.00018162	0.0	5.0	2.0	1.25	0.0009081	0.00036324	0.000227025
Howard	1.0	0.0	0.0	1.0	0.00010885	0.0	5.0	2.0	1.25	0.00054425	0.0002177	0.0001360625
Story	11.0	0.0	0.0	11.0	0.00011212	0.0	55.0	22.0	13.75	0.0005606	0.00022424	0.00014015
Montgomery	1.0	0.0	0.0	1.0	9.997e-05	0.0	5.0	2.0	1.25	0.00049985	0.00019994	0.0001249625
Bremer	9.0	0.0	0.0	9.0	0.00036076	0.0	45.0	18.0	11.25	0.0018038	0.00072152	0.00045095
Jefferson	4.0	0.0	0.0	4.0	0.00021762	0.0	20.0	8.0	5.0	0.0010881	0.00043524	0.000272025
Scott	124.0	1.0	0.0	123.0	0.00071559	5.77e-06	333.333333333	153.846153846	100.0	0.00192333333333	0.000887692307692	0.000577
Dickinson	1.0	0.0	0.0	1.0	5.83e-05	0.0	5.0	2.0	1.25	0.0002915	0.0001166	7.2875e-05
Butler	1.0	0.0	0.0	1.0	6.878e-05	0.0	5.0	2.0	1.25	0.0003439	0.00013756	8.5975e-05
Wapello	7.0	0.0	0.0	7.0	0.00019884	0.0	35.0	14.0	8.75	0.0009942	0.00039768	0.00024855
Crawford	6.0	1.0	0.0	5.0	0.00034969	5.828e-05	333.333333333	153.846153846	100.0	0.0194266666667	0.00896615384615	0.005828
Worth	1.0	0.0	0.0	1.0	0.00013417	0.0	5.0	2.0	1.25	0.00067085	0.00026834	0.0001677125
Allamakee	24.0	1.0	0.0	23.0	0.00173511	7.23e-05	333.333333333	153.846153846	100.0	0.0241	0.0111230769231	0.00723
Buena Vista	2.0	0.0	0.0	2.0	0.00010063	0.0	10.0	4.0	2.5	0.00050315	0.00020126	0.0001257875
Iowa	7.0	0.0	0.0	7.0	0.00043368	0.0	35.0	14.0	8.75	0.0021684	0.00086736	0.0005421
Lee	2.0	0.0	0.0	2.0	5.873e-05	0.0	10.0	4.0	2.5	0.00029365	0.00011746	7.34125e-05
Poweshiek	6.0	1.0	0.0	5.0	0.00032087	5.348e-05	333.333333333	153.846153846	100.0	0.0178266666667	0.00822769230769	0.005348
Linn	265.0	19.0	0.0	246.0	0.00117304	8.41e-05	6333.33333333	2923.07692308	1900.0	0.0280333333333	0.0129384615385	0.00841
Wright	1.0	0.0	0.0	1.0	7.88e-05	0.0	5.0	2.0	1.25	0.000394	0.0001576	9.85e-05
Winnebago	2.0	0.0	0.0	2.0	0.00019015	0.0	10.0	4.0	2.5	0.00095075	0.0003803	0.0002376875
Guthrie	1.0	0.0	0.0	1.0	9.328e-05	0.0	5.0	2.0	1.25	0.0004664	0.00018656	0.0001166
Tama	108.0	2.0	0.0	106.0	0.00638902	0.00011832	666.666666667	307.692307692	200.0	0.03944	0.0182030769231	0.011832
Fayette	5.0	0.0	0.0	5.0	0.00025432	0.0	25.0	10.0	6.25	0.0012716	0.00050864	0.0003179
Dubuque	35.0	1.0	0.0	34.0	0.00036137	1.032e-05	333.333333333	153.846153846	100.0	0.00344	0.00158769230769	0.001032
Clayton	7.0	0.0	0.0	7.0	0.00039872	0.0	35.0	14.0	8.75	0.0019936	0.00079744	0.0004984
Unassigned	0.0	6.0	0.0	-6.0	N/A	N/A	2000.0	923.076923077	600.0	N/A	N/A	N/A
