Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	0.784	2.7e-07	0.784	2.7e-07	0.0	0.0	0.0	0.0
2020-01-31	1.569	5.3e-07	2.353	8e-07	0.0	0.0	0.0	0.0
2020-02-01	3.137	1.07e-06	5.49	1.87e-06	0.0	0.0	0.0	0.0
2020-02-02	6.275	2.14e-06	11.765	4.01e-06	0.0	0.0	0.0	0.0
2020-02-03	10.902	3.71e-06	22.667	7.72e-06	0.0	0.0	0.0	0.0
2020-02-04	21.804	7.43e-06	44.471	1.515e-05	0.0	0.0	0.0	0.0
2020-02-05	32.706	1.114e-05	77.177	2.63e-05	0.0	0.0	0.0	0.0
2020-02-06	65.412	2.229e-05	142.589	4.858e-05	0.0	0.0	0.0	0.0
2020-02-07	109.02	3.715e-05	251.608	8.573e-05	0.0	0.0	0.0	0.0
2020-02-08	163.53	5.572e-05	415.138	0.00014145	0.0	0.0	0.0	0.0
2020-02-09	218.04	7.429e-05	633.178	0.00021574	0.005	0.0	0.005	0.0
2020-02-10	272.55	9.287e-05	905.728	0.00030861	0.009	0.0	0.014	0.0
2020-02-11	327.06	0.00011144	1232.787	0.00042005	0.019	1e-08	0.033	1e-08
2020-02-12	381.57	0.00013001	1614.357	0.00055006	0.038	1e-08	0.071	2e-08
2020-02-13	457.884	0.00015602	2072.241	0.00070608	0.065	2e-08	0.136	5e-08
2020-02-14	545.099	0.00018573	2617.34	0.00089181	0.131	4e-08	0.267	9e-08
2020-02-15	654.119	0.00022288	3271.459	0.00111469	0.196	7e-08	0.463	1.6e-07
2020-02-16	784.943	0.00026746	4056.402	0.00138215	0.392	1.3e-07	0.856	2.9e-07
2020-02-17	1013.885	0.00034546	5070.287	0.00172761	0.654	2.2e-07	1.51	5.1e-07
2020-02-18	1428.16	0.00048662	6498.448	0.00221423	0.981	3.3e-07	2.491	8.5e-07
2020-02-19	2060.476	0.00070207	8558.924	0.0029163	1.308	4.5e-07	3.799	1.29e-06
2020-02-20	2541.617	0.00086601	11100.541	0.00378231	1.635	5.6e-07	5.434	1.85e-06
2020-02-21	3181.927	0.00108419	14282.468	0.0048665	1.962	6.7e-07	7.397	2.52e-06
2020-02-22	3874.567	0.00132019	18157.034	0.00618669	2.289	7.8e-07	9.686	3.3e-06
2020-02-23	4708.205	0.00160424	22865.24	0.00779093	2.747	9.4e-07	12.433	4.24e-06
2020-02-24	5666.854	0.00193088	28532.094	0.00972181	3.271	1.11e-06	15.704	5.35e-06
2020-02-25	6935.845	0.00236327	35467.939	0.01208507	3.925	1.34e-06	19.629	6.69e-06
2020-02-26	8566.056	0.00291873	44033.994	0.01500381	4.71	1.6e-06	24.338	8.29e-06
