Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Perry	1	0	0	0	1.0941e-4	0	5	2	1.25	5.4705e-4	2.1882e-4	1.367625e-4	NA	NA	100	100
Jackson	14	1	0	0	2.706e-4	1.933e-5	333.333333333	153.846153846	100	0.00644333333333	0.00297384615385	0.001933	2	0	100	100
Russell	8	0	0	0	1.3845e-4	0	40	16	10	6.9225e-4	2.769e-4	1.730625e-4	4	0	100	100
Blount	10	0	0	0	1.7289e-4	0	50	20	12.5	8.6445e-4	3.4578e-4	2.161125e-4	0	0	-100	100
Dallas	7	0	0	0	1.8272e-4	0	35	14	8.75	9.136e-4	3.6544e-4	2.284e-4	0	0	100	100
Cherokee	6	0	0	0	2.3049e-4	0	30	12	7.5	0.00115245	4.6098e-4	2.881125e-4	0	0	-100	100
Clarke	8	0	0	0	3.3445e-4	0	40	16	10	0.00167225	6.689e-4	4.180625e-4	2	0	-33.3	100
Henry	3	0	0	0	1.7433e-4	0	15	6	3.75	8.7165e-4	3.4866e-4	2.179125e-4	1	0	100	100
Colbert	6	0	0	0	1.0957e-4	0	30	12	7.5	5.4785e-4	2.1914e-4	1.369625e-4	1	0	100	100
Calhoun	23	0	0	0	2.0127e-4	0	115	46	28.75	0.00100635	4.0254e-4	2.515875e-4	2	0	-33.3	100
Cullman	15	1	0	0	1.7977e-4	1.198e-5	333.333333333	153.846153846	100	0.00399333333333	0.00184307692308	0.001198	0	0	100	100
Covington	4	0	0	0	1.0815e-4	0	20	8	5	5.4075e-4	2.163e-4	1.351875e-4	0	0	100	100
Jefferson	416	9	0	0	6.3097e-4	1.365e-5	3000	1384.61538462	900	0.00455	0.0021	0.001365	43	0	95.5	-100
Winston	3	0	0	0	1.268e-4	0	15	6	3.75	6.34e-4	2.536e-4	1.585e-4	0	0	100	100
Butler	1	0	0	0	5.081e-5	0	5	2	1.25	2.5405e-4	1.0162e-4	6.35125e-5	0	0	100	100
Cleburne	7	0	0	0	4.6707e-4	0	35	14	8.75	0.00233535	9.3414e-4	5.838375e-4	0	0	100	100
Pickens	12	0	0	0	6.0187e-4	0	60	24	15	0.00300935	0.00120374	7.523375e-4	0	0	-100	100
Dale	2	0	0	0	4.085e-5	0	10	4	2.5	2.0425e-4	8.17e-5	5.10625e-5	0	0	-100	100
Coffee	7	0	0	0	1.3485e-4	0	35	14	8.75	6.7425e-4	2.697e-4	1.685625e-4	0	0	-100	100
Saint Clair	26	0	0	0	2.9316e-4	0	130	52	32.5	0.0014658	5.8632e-4	3.6645e-4	1	0	-50	100
Marengo	8	0	0	0	4.196e-4	0	40	16	10	0.002098	8.392e-4	5.245e-4	0	0	-100	100
De Kalb	14	0	0	0	1.9612e-4	0	70	28	17.5	9.806e-4	3.9224e-4	2.4515e-4	1	0	-66.7	100
Lawrence	6	0	0	0	1.8206e-4	0	30	12	7.5	9.103e-4	3.6412e-4	2.27575e-4	2	0	100	100
Bibb	5	0	0	0	2.2321e-4	0	25	10	6.25	0.00111605	4.4642e-4	2.790125e-4	1	0	100	100
Fayette	1	0	0	0	6.085e-5	0	5	2	1.25	3.0425e-4	1.217e-4	7.60625e-5	0	0	100	100
Coosa	7	0	0	0	6.5329e-4	0	35	14	8.75	0.00326645	0.00130658	8.166125e-4	1	0	100	100
Chilton	15	0	0	0	3.3973e-4	0	75	30	18.75	0.00169865	6.7946e-4	4.246625e-4	0	0	100	100
Barbour	2	0	0	0	8.038e-5	0	10	4	2.5	4.019e-4	1.6076e-4	1.00475e-4	0	0	-100	100
Lauderdale	16	2	0	0	1.7318e-4	2.165e-5	666.666666667	307.692307692	200	0.00721666666667	0.00333076923077	0.002165	0	0	-100	100
Tallapoosa	29	1	0	0	7.161e-4	2.469e-5	333.333333333	153.846153846	100	0.00823	0.00379846153846	0.002469	9	0	800	100
Hale	3	0	0	0	2.0372e-4	0	15	6	3.75	0.0010186	4.0744e-4	2.5465e-4	0	0	100	100
Macon	5	0	0	0	2.7116e-4	0	25	10	6.25	0.0013558	5.4232e-4	3.3895e-4	0	0	100	100
Conecuh	2	0	0	0	1.6291e-4	0	10	4	2.5	8.1455e-4	3.2582e-4	2.036375e-4	0	0	-100	100
Pike	14	0	0	0	4.1994e-4	0	70	28	17.5	0.0020997	8.3988e-4	5.24925e-4	4	0	100	100
Crenshaw	2	0	0	0	1.4468e-4	0	10	4	2.5	7.234e-4	2.8936e-4	1.8085e-4	0	0	-100	100
