Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Choctaw	5.044	5.044	0.00039284	0.00039284
Limestone	1.497	1.497	1.557e-05	1.557e-05
Pike	1.7	1.7	5.098e-05	5.098e-05
Cherokee	0.034	0.034	1.3e-06	1.3e-06
Montgomery	5.988	5.988	2.653e-05	2.653e-05
Tuscaloosa	4.611	4.611	2.207e-05	2.207e-05
Russell	6.76	6.76	0.000117	0.000117
Bullock	0.0	0.0	0.0	0.0
Lee	5.177	5.177	3.158e-05	3.158e-05
Washington	0.299	0.299	1.828e-05	1.828e-05
Etowah	0.0	0.0	0.0	0.0
Wilcox	1.008	1.008	9.483e-05	9.483e-05
Sumter	0.0	0.0	0.0	0.0
Baldwin	2.336	2.336	1.071e-05	1.071e-05
Macon	0.0	0.0	0.0	0.0
Coosa	0.0	0.0	0.0	0.0
Fayette	0.0	0.0	0.0	0.0
Jefferson	23.115	23.115	3.506e-05	3.506e-05
Bibb	0.0	0.0	0.0	0.0
Barbour	-4.616	-4.616	-0.00018551	-0.00018551
Covington	0.0	0.0	0.0	0.0
Monroe	0.43	0.43	2.039e-05	2.039e-05
Lamar	0.419	0.419	3.028e-05	3.028e-05
Lawrence	0.0	0.0	0.0	0.0
Marion	1.497	1.497	5.03e-05	5.03e-05
Dale	0.0	0.0	0.0	0.0
Elmore	0.778	0.778	9.51e-06	9.51e-06
Autauga	0.641	0.641	1.153e-05	1.153e-05
Talladega	2.036	2.036	2.551e-05	2.551e-05
Houston	1.437	1.437	1.372e-05	1.372e-05
Colbert	0.283	0.283	5.18e-06	5.18e-06
Henry	0.0	0.0	0.0	0.0
Madison	4.42	4.42	1.206e-05	1.206e-05
Conecuh	-0.408	-0.408	-3.323e-05	-3.323e-05
Tallapoosa	2.755	2.755	6.802e-05	6.802e-05
Cullman	1.497	1.497	1.794e-05	1.794e-05
Calhoun	2.994	2.994	2.62e-05	2.62e-05
Clarke	0.0	0.0	0.0	0.0
Marshall	18.873	18.873	0.00019637	0.00019637
Randolph	0.0	0.0	0.0	0.0
Dallas	0.056	0.056	1.45e-06	1.45e-06
Clay	0.061	0.061	4.61e-06	4.61e-06
Mobile	13.773	13.773	3.329e-05	3.329e-05
De Kalb	0.0	0.0	0.0	0.0
Shelby	9.282	9.282	4.303e-05	4.303e-05
Chilton	0.85	0.85	1.926e-05	1.926e-05
Crenshaw	-0.0	0.0	-0.0	0.0
Franklin	0.479	0.479	1.528e-05	1.528e-05
Coffee	-0.0	0.0	-0.0	0.0
Butler	0.0	0.0	0.0	0.0
Blount	0.543	0.543	9.38e-06	9.38e-06
Greene	0.0	0.0	0.0	0.0
Escambia	0.0	0.0	0.0	0.0
Lauderdale	0.599	0.599	6.48e-06	6.48e-06
Perry	0.0	0.0	0.0	0.0
Chambers	7.905	7.905	0.00023516	0.00023516
Morgan	1.666	1.666	1.399e-05	1.399e-05
Cleburne	1.151	1.151	7.682e-05	7.682e-05
Lowndes	0.0	0.0	0.0	0.0
Hale	0.0	0.0	0.0	0.0
Winston	0.0	0.0	0.0	0.0
Walker	3.473	3.473	5.452e-05	5.452e-05
Marengo	0.0	0.0	0.0	0.0
Pickens	0.0	0.0	0.0	0.0
Saint Clair	2.036	2.036	2.296e-05	2.296e-05
Jackson	1.317	1.317	2.547e-05	2.547e-05
