Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Perry	9.0	0.0	0.0	9.0	0.00098468	0.0	45.0	18.0	11.25	0.0049234	0.00196936	0.00123085
Jackson	49.0	2.0	0.0	47.0	0.00094712	3.866e-05	666.666666667	307.692307692	200.0	0.0128866666667	0.00594769230769	0.003866
Russell	57.0	0.0	0.0	57.0	0.00098648	0.0	285.0	114.0	71.25	0.0049324	0.00197296	0.0012331
Blount	37.0	0.0	0.0	37.0	0.0006397	0.0	185.0	74.0	46.25	0.0031985	0.0012794	0.000799625
Dallas	41.0	3.0	0.0	38.0	0.00107022	7.831e-05	1000.0	461.538461538	300.0	0.0261033333333	0.0120476923077	0.007831
Cherokee	15.0	0.0	0.0	15.0	0.00057621	0.0	75.0	30.0	18.75	0.00288105	0.00115242	0.0007202625
Clarke	32.0	1.0	0.0	31.0	0.00133779	4.181e-05	333.333333333	153.846153846	100.0	0.0139366666667	0.00643230769231	0.004181
Henry	24.0	1.0	0.0	23.0	0.00139462	5.811e-05	333.333333333	153.846153846	100.0	0.01937	0.00894	0.005811
Colbert	29.0	2.0	0.0	27.0	0.00052956	3.652e-05	666.666666667	307.692307692	200.0	0.0121733333333	0.00561846153846	0.003652
Calhoun	94.0	3.0	0.0	91.0	0.00082256	2.625e-05	1000.0	461.538461538	300.0	0.00875	0.00403846153846	0.002625
Cullman	55.0	0.0	0.0	55.0	0.00065914	0.0	275.0	110.0	68.75	0.0032957	0.00131828	0.000823925
Covington	36.0	1.0	0.0	35.0	0.00097334	2.704e-05	333.333333333	153.846153846	100.0	0.00901333333333	0.00416	0.002704
Jefferson	886.0	46.0	0.0	840.0	0.00134385	6.977e-05	15333.3333333	7076.92307692	4600.0	0.0232566666667	0.0107338461538	0.006977
Winston	15.0	0.0	0.0	15.0	0.00063398	0.0	75.0	30.0	18.75	0.0031699	0.00126796	0.000792475
Butler	53.0	1.0	0.0	52.0	0.00269309	5.081e-05	333.333333333	153.846153846	100.0	0.0169366666667	0.00781692307692	0.005081
Cleburne	12.0	1.0	0.0	11.0	0.00080069	6.672e-05	333.333333333	153.846153846	100.0	0.02224	0.0102646153846	0.006672
Pickens	48.0	1.0	0.0	47.0	0.00240746	5.016e-05	333.333333333	153.846153846	100.0	0.01672	0.00771692307692	0.005016
Dale	27.0	0.0	0.0	27.0	0.00055152	0.0	135.0	54.0	33.75	0.0027576	0.00110304	0.0006894
Coffee	111.0	0.0	0.0	111.0	0.00213836	0.0	555.0	222.0	138.75	0.0106918	0.00427672	0.00267295
Saint Clair	72.0	0.0	0.0	72.0	0.00081182	0.0	360.0	144.0	90.0	0.0040591	0.00162364	0.001014775
Marengo	49.0	3.0	0.0	46.0	0.00257002	0.00015735	1000.0	461.538461538	300.0	0.05245	0.0242076923077	0.015735
De Kalb	77.0	2.0	0.0	75.0	0.00107866	2.802e-05	666.666666667	307.692307692	200.0	0.00934	0.00431076923077	0.002802
Geneva	9.0	0.0	0.0	9.0	0.00034202	0.0	45.0	18.0	11.25	0.0017101	0.00068404	0.000427525
Lawrence	12.0	0.0	0.0	12.0	0.00036411	0.0	60.0	24.0	15.0	0.00182055	0.00072822	0.0004551375
Bibb	42.0	0.0	0.0	42.0	0.001875	0.0	210.0	84.0	52.5	0.009375	0.00375	0.00234375
Fayette	6.0	0.0	0.0	6.0	0.00036512	0.0	30.0	12.0	7.5	0.0018256	0.00073024	0.0004564
Coosa	31.0	1.0	0.0	30.0	0.00289314	9.333e-05	333.333333333	153.846153846	100.0	0.03111	0.0143584615385	0.009333
Chilton	53.0	1.0	0.0	52.0	0.00120037	2.265e-05	333.333333333	153.846153846	100.0	0.00755	0.00348461538462	0.002265
Barbour	39.0	1.0	0.0	38.0	0.00156746	4.019e-05	333.333333333	153.846153846	100.0	0.0133966666667	0.00618307692308	0.004019
Lauderdale	38.0	2.0	0.0	36.0	0.00041131	2.165e-05	666.666666667	307.692307692	200.0	0.00721666666667	0.00333076923077	0.002165
Tallapoosa	285.0	18.0	0.0	267.0	0.00703756	0.00044448	6000.0	2769.23076923	1800.0	0.14816	0.0683815384615	0.044448
Hale	47.0	2.0	0.0	45.0	0.00319163	0.00013581	666.666666667	307.692307692	200.0	0.04527	0.0208938461538	0.013581
Macon	37.0	2.0	0.0	35.0	0.00200662	0.00010847	666.666666667	307.692307692	200.0	0.0361566666667	0.0166876923077	0.010847
Conecuh	9.0	0.0	0.0	9.0	0.00073308	0.0	45.0	18.0	11.25	0.0036654	0.00146616	0.00091635
