Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Choctaw	0.276	0.276	2.151e-05	2.151e-05
Limestone	0.114	0.114	1.19e-06	1.19e-06
Pike	0.402	0.402	1.207e-05	1.207e-05
Cherokee	0.0	0.0	0.0	0.0
Montgomery	1.297	1.297	5.74e-06	5.74e-06
Tuscaloosa	7.486	7.486	3.583e-05	3.583e-05
Russell	1.474	1.474	2.551e-05	2.551e-05
Bullock	0.11	0.11	1.09e-05	1.09e-05
Lee	7.066	7.066	4.31e-05	4.31e-05
Washington	0.479	0.479	2.925e-05	2.925e-05
Etowah	3.369	3.369	3.287e-05	3.287e-05
Wilcox	0.451	0.451	4.246e-05	4.246e-05
Sumter	0.0	0.0	0.0	0.0
Baldwin	3.114	3.114	1.428e-05	1.428e-05
Macon	8.084	8.084	0.00043844	0.00043844
Coosa	0.442	0.442	4.124e-05	4.124e-05
Fayette	0.898	0.898	5.466e-05	5.466e-05
Jefferson	21.139	21.139	3.206e-05	3.206e-05
Bibb	0.0	0.0	0.0	0.0
Barbour	0.0	0.0	0.0	0.0
Covington	6.612	6.612	0.00017877	0.00017877
Monroe	0.0	0.0	0.0	0.0
Lamar	0.719	0.719	5.191e-05	5.191e-05
Lawrence	0.552	0.552	1.676e-05	1.676e-05
Marion	1.677	1.677	5.634e-05	5.634e-05
Dale	0.0	0.0	0.0	0.0
Elmore	0.958	0.958	1.17e-05	1.17e-05
Autauga	0.291	0.291	5.24e-06	5.24e-06
Talladega	2.156	2.156	2.701e-05	2.701e-05
Houston	2.515	2.515	2.402e-05	2.402e-05
Colbert	0.283	0.283	5.18e-06	5.18e-06
Henry	0.0	0.0	0.0	0.0
Madison	6.408	6.408	1.748e-05	1.748e-05
Conecuh	0.0	0.0	0.0	0.0
Geneva	0.0	0.0	0.0	0.0
Tallapoosa	2.994	2.994	7.394e-05	7.394e-05
Cullman	1.258	1.258	1.507e-05	1.507e-05
Calhoun	4.97	4.97	4.349e-05	4.349e-05
Clarke	0.0	0.0	0.0	0.0
Marshall	5.783	5.783	6.017e-05	6.017e-05
Randolph	0.094	0.094	4.16e-06	4.16e-06
Dallas	0.0	0.0	0.0	0.0
Clay	0.03	0.03	2.26e-06	2.26e-06
Mobile	21.978	21.978	5.312e-05	5.312e-05
De Kalb	0.0	0.0	0.0	0.0
Shelby	7.605	7.605	3.526e-05	3.526e-05
Chilton	1.191	1.191	2.697e-05	2.697e-05
Crenshaw	0.054	0.054	3.9e-06	3.9e-06
Franklin	0.359	0.359	1.146e-05	1.146e-05
Coffee	0.0	0.0	0.0	0.0
Butler	0.227	0.227	1.152e-05	1.152e-05
Blount	0.0	0.0	0.0	0.0
Greene	0.97	0.97	0.00011783	0.00011783
Escambia	2.213	2.213	6.022e-05	6.022e-05
Lauderdale	0.719	0.719	7.78e-06	7.78e-06
Perry	0.0	0.0	0.0	0.0
Chambers	7.605	7.605	0.00022625	0.00022625
Morgan	1.515	1.515	1.273e-05	1.273e-05
Cleburne	0.737	0.737	4.918e-05	4.918e-05
Lowndes	1.27	1.27	0.00012737	0.00012737
Hale	6.288	6.288	0.00042699	0.00042699
Winston	0.0	0.0	0.0	0.0
Walker	3.413	3.413	5.358e-05	5.358e-05
Marengo	1.049	1.049	5.504e-05	5.504e-05
Pickens	0.85	0.85	4.265e-05	4.265e-05
Saint Clair	1.452	1.452	1.637e-05	1.637e-05
Jackson	1.497	1.497	2.894e-05	2.894e-05
