Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-16	28.502	2.7e-07	28.502	2.7e-07	0.171	0.0	0.171	0.0
2020-01-17	57.004	5.3e-07	85.506	8e-07	0.342	0.0	0.513	0.0
2020-01-18	114.007	1.07e-06	199.513	1.87e-06	0.684	1e-08	1.197	1e-08
2020-01-19	228.015	2.14e-06	427.528	4.01e-06	1.368	1e-08	2.565	2e-08
2020-01-20	396.176	3.71e-06	823.703	7.72e-06	2.377	2e-08	4.942	5e-08
2020-01-21	792.351	7.43e-06	1616.055	1.515e-05	4.754	4e-08	9.696	9e-08
2020-01-22	1188.527	1.114e-05	2804.581	2.63e-05	7.131	7e-08	16.827	1.6e-07
2020-01-23	2377.054	2.229e-05	5181.635	4.858e-05	14.262	1.3e-07	31.09	2.9e-07
2020-01-24	3961.756	3.715e-05	9143.392	8.573e-05	23.771	2.2e-07	54.86	5.1e-07
2020-01-25	5942.634	5.572e-05	15086.026	0.00014145	35.656	3.3e-07	90.516	8.5e-07
2020-01-26	7923.513	7.429e-05	23009.539	0.00021574	47.541	4.5e-07	138.057	1.29e-06
2020-01-27	9904.391	9.287e-05	32913.929	0.00030861	59.426	5.6e-07	197.484	1.85e-06
2020-01-28	11885.269	0.00011144	44799.198	0.00042005	71.312	6.7e-07	268.795	2.52e-06
2020-01-29	13866.147	0.00013001	58665.345	0.00055006	83.197	7.8e-07	351.992	3.3e-06
2020-01-30	16639.376	0.00015602	75304.722	0.00070608	99.836	9.4e-07	451.828	4.24e-06
2020-01-31	19808.782	0.00018573	95113.503	0.00089181	118.853	1.11e-06	570.681	5.35e-06
2020-02-01	23770.538	0.00022288	118884.041	0.00111469	142.623	1.34e-06	713.304	6.69e-06
2020-02-02	28524.645	0.00026746	147408.687	0.00138215	171.148	1.6e-06	884.452	8.29e-06
2020-02-03	36844.334	0.00034546	184253.02	0.00172761	221.066	2.07e-06	1105.518	1.037e-05
2020-02-04	51899.008	0.00048662	236152.028	0.00221423	311.394	2.92e-06	1416.912	1.329e-05
2020-02-05	74877.194	0.00070207	311029.222	0.0029163	449.263	4.21e-06	1866.175	1.75e-05
2020-02-06	92361.745	0.00086601	403390.968	0.00378231	554.17	5.2e-06	2420.346	2.269e-05
2020-02-07	115630.461	0.00108419	519021.428	0.0048665	693.783	6.51e-06	3114.129	2.92e-05
2020-02-08	140800.819	0.00132019	659822.247	0.00618669	844.805	7.92e-06	3958.933	3.712e-05
2020-02-09	171095.049	0.00160424	830917.297	0.00779093	1026.57	9.63e-06	4985.504	4.675e-05
2020-02-10	205932.093	0.00193088	1036849.389	0.00972181	1235.593	1.159e-05	6221.096	5.833e-05
2020-02-11	252046.936	0.00236327	1288896.326	0.01208507	1512.282	1.418e-05	7733.378	7.251e-05
2020-02-12	311288.399	0.00291873	1600184.725	0.01500381	1867.73	1.751e-05	9601.108	9.002e-05
2020-02-13	382916.953	0.00359034	1983101.678	0.01859415	2297.502	2.154e-05	11898.61	0.00011156
2020-02-14	461069.199	0.00432312	2444170.877	0.02291727	2766.415	2.594e-05	14665.025	0.0001375
2020-02-15	552797.064	0.00518319	2996967.94	0.02810046	3316.782	3.11e-05	17981.808	0.0001686
2020-02-16	649279.035	0.00608783	3646246.976	0.03418829	3895.674	3.653e-05	21877.482	0.00020513
2020-02-17	754899.459	0.00707816	4401146.434	0.04126645	4529.397	4.247e-05	26406.879	0.0002476
2020-02-18	872801.326	0.00818364	5273947.761	0.0494501	5236.808	4.91e-05	31643.687	0.0002967
2020-02-19	1006946.395	0.00944143	6280894.156	0.05889152	6041.678	5.665e-05	37685.365	0.00035335
2020-02-20	1136759.943	0.0106586	7417654.099	0.06955012	6820.56	6.395e-05	44505.925	0.0004173
2020-02-21	1245206.419	0.01167542	8662860.518	0.08122555	7471.239	7.005e-05	51977.163	0.00048735
2020-02-22	1344171.092	0.01260335	10007031.61	0.09382889	8065.027	7.562e-05	60042.19	0.00056297
2020-02-23	1459378.966	0.01368357	11466410.576	0.10751246	8756.274	8.21e-05	68798.463	0.00064507
