Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	0.154	2.7e-07	0.154	2.7e-07	0.0	0.0	0.0	0.0
2020-02-01	0.308	5.3e-07	0.462	8e-07	0.0	0.0	0.0	0.0
2020-02-02	0.616	1.07e-06	1.078	1.87e-06	0.0	0.0	0.0	0.0
2020-02-03	1.231	2.14e-06	2.309	4.01e-06	0.0	0.0	0.0	0.0
2020-02-04	2.14	3.71e-06	4.449	7.72e-06	0.0	0.0	0.0	0.0
2020-02-05	4.279	7.43e-06	8.728	1.515e-05	0.0	0.0	0.0	0.0
2020-02-06	6.419	1.114e-05	15.147	2.63e-05	0.0	0.0	0.0	0.0
2020-02-07	12.838	2.229e-05	27.984	4.858e-05	0.0	0.0	0.0	0.0
2020-02-08	21.396	3.715e-05	49.38	8.573e-05	0.0	0.0	0.0	0.0
2020-02-09	32.094	5.572e-05	81.475	0.00014145	0.0	0.0	0.0	0.0
2020-02-10	42.792	7.429e-05	124.267	0.00021574	0.001	0.0	0.001	0.0
2020-02-11	53.49	9.287e-05	177.757	0.00030861	0.002	0.0	0.003	0.0
2020-02-12	64.188	0.00011144	241.945	0.00042005	0.004	1e-08	0.006	1e-08
2020-02-13	74.886	0.00013001	316.832	0.00055006	0.007	1e-08	0.014	2e-08
2020-02-14	89.864	0.00015602	406.695	0.00070608	0.013	2e-08	0.027	5e-08
2020-02-15	106.981	0.00018573	513.676	0.00089181	0.026	4e-08	0.052	9e-08
2020-02-16	128.377	0.00022288	642.053	0.00111469	0.039	7e-08	0.091	1.6e-07
2020-02-17	154.052	0.00026746	796.105	0.00138215	0.077	1.3e-07	0.168	2.9e-07
2020-02-18	198.984	0.00034546	995.088	0.00172761	0.128	2.2e-07	0.296	5.1e-07
2020-02-19	280.289	0.00048662	1275.377	0.00221423	0.193	3.3e-07	0.489	8.5e-07
2020-02-20	404.386	0.00070207	1679.764	0.0029163	0.257	4.5e-07	0.746	1.29e-06
2020-02-21	498.815	0.00086601	2178.578	0.00378231	0.321	5.6e-07	1.067	1.85e-06
2020-02-22	624.481	0.00108419	2803.059	0.0048665	0.385	6.7e-07	1.452	2.52e-06
2020-02-23	760.418	0.00132019	3563.477	0.00618669	0.449	7.8e-07	1.901	3.3e-06
2020-02-24	924.027	0.00160424	4487.504	0.00779093	0.539	9.4e-07	2.44	4.24e-06
2020-02-25	1112.17	0.00193088	5599.673	0.00972181	0.642	1.11e-06	3.082	5.35e-06
2020-02-26	1361.22	0.00236327	6960.894	0.01208507	0.77	1.34e-06	3.852	6.69e-06
2020-02-27	1681.163	0.00291873	8642.057	0.01500381	0.924	1.6e-06	4.777	8.29e-06
2020-02-28	2068.005	0.00359034	10710.062	0.01859415	1.194	2.07e-06	5.971	1.037e-05
2020-02-29	2490.079	0.00432312	13200.141	0.02291727	1.682	2.92e-06	7.652	1.329e-05
2020-03-01	2985.47	0.00518319	16185.611	0.02810046	2.426	4.21e-06	10.079	1.75e-05
2020-03-02	3506.537	0.00608783	19692.148	0.03418829	2.993	5.2e-06	13.071	2.269e-05
2020-03-03	4076.957	0.00707816	23769.105	0.04126645	3.747	6.51e-06	16.818	2.92e-05
2020-03-04	4713.705	0.00818364	28482.81	0.0494501	4.563	7.92e-06	21.381	3.712e-05
2020-03-05	5438.177	0.00944143	33920.987	0.05889152	5.544	9.63e-06	26.925	4.675e-05
2020-03-06	6139.256	0.0106586	40060.244	0.06955012	6.673	1.159e-05	33.598	5.833e-05
2020-03-07	6724.939	0.01167542	46785.183	0.08122555	8.167	1.418e-05	41.765	7.251e-05
2020-03-08	7259.414	0.01260335	54044.597	0.09382889	10.087	1.751e-05	51.852	9.002e-05
2020-03-09	7881.613	0.01368357	61926.21	0.10751246	12.408	2.154e-05	64.26	0.00011156
2020-03-10	8688.531	0.01508449	70614.741	0.12259695	14.94	2.594e-05	79.201	0.0001375
2020-03-11	9655.065	0.01676253	80269.806	0.13935948	17.913	3.11e-05	97.114	0.0001686
2020-03-12	10651.125	0.01849183	90920.931	0.1578513	21.039	3.653e-05	118.153	0.00020513
2020-03-13	11125.976	0.01931623	102046.907	0.17716754	24.462	4.247e-05	142.615	0.0002476
2020-03-14	11553.898	0.02005916	113600.805	0.1972267	28.282	4.91e-05	170.897	0.0002967
2020-03-15	11767.859	0.02043063	125368.664	0.21765733	32.629	5.665e-05	203.526	0.00035335
2020-03-16	11981.82	0.0208021	137350.484	0.23845943	36.836	6.395e-05	240.361	0.0004173
2020-03-17	11981.82	0.0208021	149332.304	0.25926152	40.35	7.005e-05	280.711	0.00048735
2020-03-18	11874.84	0.02061636	161207.144	0.27987789	43.556	7.562e-05	324.268	0.00056297
2020-03-19	11767.859	0.02043063	172975.003	0.30030852	47.29	8.21e-05	371.557	0.00064507
2020-03-20	11660.879	0.0202449	184635.881	0.32055341	52.131	9.051e-05	423.688	0.00073558
2020-03-21	11446.917	0.01987343	196082.799	0.34042684	57.93	0.00010058	481.619	0.00083616
2020-03-22	11232.956	0.01950197	207315.755	0.35992881	63.907	0.00011095	545.526	0.00094711
2020-03-23	11018.995	0.0191305	218334.75	0.37905931	66.756	0.0001159	612.281	0.00106301
2020-03-24	10698.054	0.0185733	229032.804	0.39763261	69.323	0.00012035	681.605	0.00118336
2020-03-25	10377.112	0.0180161	239409.916	0.41564871	70.607	0.00012258	752.212	0.00130594
2020-03-26	10056.17	0.0174589	249466.087	0.43310761	71.891	0.00012481	824.103	0.00143076
2020-03-27	9842.209	0.01708744	259308.296	0.45019505	71.891	0.00012481	895.994	0.00155557
2020-03-28	9628.248	0.01671597	268936.544	0.46691102	71.249	0.0001237	967.243	0.00167927
2020-03-29	9414.287	0.0163445	278350.832	0.48325552	70.607	0.00012258	1037.85	0.00180185
2020-03-30	9200.326	0.01597304	287551.158	0.49922856	69.965	0.00012147	1107.815	0.00192332
2020-03-31	8879.385	0.01541584	296430.542	0.5146444	68.682	0.00011924	1176.497	0.00204256
2020-04-01	8558.443	0.01485864	304988.985	0.52950304	67.398	0.00011701	1243.895	0.00215957
2020-04-02	8237.501	0.01430144	313226.487	0.54380448	66.114	0.00011478	1310.009	0.00227436
2020-04-03	7916.56	0.01374424	321143.046	0.55754872	64.188	0.00011144	1374.197	0.0023858
2020-04-04	7595.618	0.01318704	328738.665	0.57073577	62.263	0.0001081	1436.459	0.00249389
2020-04-05	7274.677	0.01262984	336013.341	0.58336561	60.337	0.00010475	1496.797	0.00259865
2020-04-06	6953.735	0.01207265	342967.076	0.59543825	59.053	0.00010252	1555.85	0.00270117
2020-04-07	6632.793	0.01151545	349599.869	0.6069537	57.769	0.0001003	1613.619	0.00280147
2020-04-08	6354.644	0.01103254	355954.513	0.61798624	56.486	9.807e-05	1670.105	0.00289953
2020-04-09	6076.495	0.01054963	362031.008	0.62853588	55.202	9.584e-05	1725.307	0.00299537
2020-04-10	5776.949	0.01002958	367807.957	0.63856546	53.276	9.25e-05	1778.583	0.00308787
2020-04-11	5477.403	0.00950953	373285.36	0.64807499	51.351	8.915e-05	1829.934	0.00317702
2020-04-12	5220.65	0.00906377	378506.01	0.65713876	49.425	8.581e-05	1879.359	0.00326283
2020-04-13	4963.897	0.00861801	383469.907	0.66575677	47.499	8.247e-05	1926.858	0.00334529
2020-04-14	4921.105	0.00854372	388391.012	0.67430049	45.574	7.912e-05	1972.432	0.00342441
2020-04-15	4664.351	0.00809796	393055.363	0.68239845	43.648	7.578e-05	2016.08	0.00350019
2020-04-16	4428.994	0.00768935	397484.358	0.69008779	41.722	7.244e-05	2057.802	0.00357263
2020-04-17	4215.033	0.00731788	401699.391	0.69740567	39.797	6.909e-05	2097.599	0.00364172
2020-04-18	4001.072	0.00694641	405700.463	0.70435209	38.128	6.62e-05	2135.727	0.00370792
2020-04-19	3787.111	0.00657495	409487.574	0.71092704	36.459	6.33e-05	2172.186	0.00377122
2020-04-20	3573.15	0.00620348	413060.724	0.71713052	34.662	6.018e-05	2206.848	0.00383139
2020-04-21	3359.189	0.00583202	416419.913	0.72296253	32.864	5.706e-05	2239.712	0.00388845
2020-04-22	3145.228	0.00546055	419565.14	0.72842308	31.324	5.438e-05	2271.036	0.00394283
2020-04-23	2931.267	0.00508908	422496.407	0.73351217	29.783	5.171e-05	2300.819	0.00399454
2020-04-24	2717.306	0.00471762	425213.713	0.73822979	29.527	5.126e-05	2330.346	0.0040458
2020-04-25	2503.345	0.00434615	427717.057	0.74257594	27.986	4.859e-05	2358.332	0.00409439
2020-04-26	2353.572	0.00408613	430070.629	0.74666206	26.574	4.614e-05	2384.906	0.00414053
2020-04-27	2246.591	0.00390039	432317.22	0.75056246	25.29	4.391e-05	2410.196	0.00418443
2020-04-28	2139.611	0.00371466	434456.831	0.75427712	24.006	4.168e-05	2434.203	0.00422611
2020-04-29	2032.63	0.00352893	436489.461	0.75780604	22.723	3.945e-05	2456.925	0.00426556
2020-04-30	1925.65	0.00334319	438415.111	0.76114924	21.439	3.722e-05	2478.364	0.00430278
2020-05-01	1818.669	0.00315746	440233.78	0.7643067	20.155	3.499e-05	2498.519	0.00433778
2020-05-02	1711.689	0.00297173	441945.469	0.76727843	18.871	3.276e-05	2517.391	0.00437054
2020-05-03	1604.708	0.002786	443550.177	0.77006442	17.588	3.053e-05	2534.978	0.00440107
2020-05-04	1497.728	0.00260026	445047.904	0.77266468	16.304	2.831e-05	2551.282	0.00442938
2020-05-05	1390.747	0.00241453	446438.651	0.77507921	15.02	2.608e-05	2566.302	0.00445546
2020-05-06	1283.766	0.0022288	447722.418	0.77730801	14.121	2.452e-05	2580.424	0.00447997
2020-05-07	1219.578	0.00211736	448941.996	0.77942537	13.48	2.34e-05	2593.903	0.00450337
2020-05-08	1155.39	0.00200592	450097.386	0.78143128	12.838	2.229e-05	2606.741	0.00452566
2020-05-09	1091.201	0.00189448	451188.587	0.78332576	12.196	2.117e-05	2618.937	0.00454684
2020-05-10	1027.013	0.00178304	452215.6	0.7851088	11.554	2.006e-05	2630.491	0.0045669
2020-05-11	962.825	0.0016716	453178.425	0.78678039	10.912	1.894e-05	2641.403	0.00458584
