Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-17	38.611	2.7e-07	38.611	2.7e-07	0.0	0.0	0.0	0.0
2020-01-18	77.221	5.3e-07	115.832	8e-07	0.0	0.0	0.0	0.0
2020-01-19	154.442	1.07e-06	270.274	1.87e-06	0.0	0.0	0.0	0.0
2020-01-20	308.885	2.14e-06	579.158	4.01e-06	0.0	0.0	0.0	0.0
2020-01-21	536.687	3.71e-06	1115.845	7.72e-06	0.0	0.0	0.0	0.0
2020-01-22	1073.374	7.43e-06	2189.219	1.515e-05	0.0	0.0	0.0	0.0
2020-01-23	1610.061	1.114e-05	3799.279	2.63e-05	0.0	0.0	0.0	0.0
2020-01-24	3220.121	2.229e-05	7019.4	4.858e-05	0.0	0.0	0.0	0.0
2020-01-25	5366.868	3.715e-05	12386.269	8.573e-05	0.0	0.0	0.0	0.0
2020-01-26	8050.303	5.572e-05	20436.571	0.00014145	0.0	0.0	0.0	0.0
2020-01-27	10733.737	7.429e-05	31170.308	0.00021574	0.232	0.0	0.232	0.0
2020-01-28	13417.171	9.287e-05	44587.479	0.00030861	0.463	0.0	0.695	0.0
2020-01-29	16100.605	0.00011144	60688.084	0.00042005	0.927	1e-08	1.622	1e-08
2020-01-30	18784.039	0.00013001	79472.123	0.00055006	1.853	1e-08	3.475	2e-08
2020-01-31	22540.847	0.00015602	102012.97	0.00070608	3.22	2e-08	6.695	5e-08
2020-02-01	26834.342	0.00018573	128847.312	0.00089181	6.44	4e-08	13.135	9e-08
2020-02-02	32201.21	0.00022288	161048.522	0.00111469	9.66	7e-08	22.796	1.6e-07
2020-02-03	38641.452	0.00026746	199689.975	0.00138215	19.321	1.3e-07	42.116	2.9e-07
2020-02-04	49911.876	0.00034546	249601.85	0.00172761	32.201	2.2e-07	74.318	5.1e-07
2020-02-05	70305.976	0.00048662	319907.826	0.00221423	48.302	3.3e-07	122.619	8.5e-07
2020-02-06	101433.812	0.00070207	421341.638	0.0029163	64.402	4.5e-07	187.022	1.29e-06
2020-02-07	125119.591	0.00086601	546461.229	0.00378231	80.503	5.6e-07	267.525	1.85e-06
2020-02-08	156640.998	0.00108419	703102.227	0.0048665	96.604	6.7e-07	364.129	2.52e-06
2020-02-09	190738.502	0.00132019	893840.729	0.00618669	112.704	7.8e-07	476.833	3.3e-06
2020-02-10	231777.155	0.00160424	1125617.884	0.00779093	135.245	9.4e-07	612.078	4.24e-06
2020-02-11	278969.817	0.00193088	1404587.701	0.00972181	161.006	1.11e-06	773.084	5.35e-06
2020-02-12	341440.165	0.00236327	1746027.866	0.01208507	193.207	1.34e-06	966.291	6.69e-06
2020-02-13	421692.737	0.00291873	2167720.603	0.01500381	231.849	1.6e-06	1198.14	8.29e-06
2020-02-14	518725.717	0.00359034	2686446.32	0.01859415	299.471	2.07e-06	1497.611	1.037e-05
2020-02-15	624596.14	0.00432312	3311042.46	0.02291727	421.836	2.92e-06	1919.447	1.329e-05
2020-02-16	748857.032	0.00518319	4059899.492	0.02810046	608.603	4.21e-06	2528.05	1.75e-05
2020-02-17	879558.166	0.00608783	4939457.658	0.03418829	750.718	5.2e-06	3278.767	2.269e-05
2020-02-18	1022638.877	0.00707816	5962096.535	0.04126645	939.846	6.51e-06	4218.613	2.92e-05
2020-02-19	1182356.879	0.00818364	7144453.414	0.0494501	1144.431	7.92e-06	5363.044	3.712e-05
2020-02-20	1364079.042	0.00944143	8508532.456	0.05889152	1390.663	9.63e-06	6753.707	4.675e-05
2020-02-21	1539933.429	0.0106586	10048465.885	0.06955012	1673.819	1.159e-05	8427.526	5.833e-05
2020-02-22	1686842.505	0.01167542	11735308.39	0.08122555	2048.641	1.418e-05	10476.167	7.251e-05
2020-02-23	1820906.877	0.01260335	13556215.267	0.09382889	2530.156	1.751e-05	13006.324	9.002e-05
2020-02-24	1976975.41	0.01368357	15533190.677	0.10751246	3112.354	2.154e-05	16118.678	0.00011156
2020-02-25	2179377.904	0.01508449	17712568.581	0.12259695	3747.577	2.594e-05	19866.255	0.0001375
2020-02-26	2421817.239	0.01676253	20134385.819	0.13935948	4493.142	3.11e-05	24359.397	0.0001686
2020-02-27	2671662.85	0.01849183	22806048.67	0.1578513	5277.349	3.653e-05	29636.746	0.00020513
2020-02-28	2790771.549	0.01931623	25596820.218	0.17716754	6135.833	4.247e-05	35772.579	0.0002476
2020-02-29	2898108.915	0.02005916	28494929.133	0.1972267	7094.141	4.91e-05	42866.72	0.0002967
2020-03-01	2951777.599	0.02043063	31446706.732	0.21765733	8184.474	5.665e-05	51051.195	0.00035335
2020-03-02	3005446.283	0.0208021	34452153.015	0.23845943	9239.601	6.395e-05	60290.795	0.0004173
2020-03-03	3005446.283	0.0208021	37457599.299	0.25926152	10121.055	7.005e-05	70411.85	0.00048735
2020-03-04	2978611.94	0.02061636	40436211.239	0.27987789	10925.441	7.562e-05	81337.292	0.00056297
2020-03-05	2951777.599	0.02043063	43387988.837	0.30030852	11861.852	8.21e-05	93199.144	0.00064507
2020-03-06	2924943.257	0.0202449	46312932.094	0.32055341	13076.267	9.051e-05	106275.411	0.00073558
2020-03-07	2871274.574	0.01987343	49184206.668	0.34042684	14530.903	0.00010058	120806.315	0.00083616
2020-03-08	2817605.89	0.01950197	52001812.558	0.35992881	16029.977	0.00011095	136836.292	0.00094711
2020-03-09	2763937.207	0.0191305	54765749.765	0.37905931	16744.629	0.0001159	153580.921	0.00106301
2020-03-10	2683434.181	0.0185733	57449183.946	0.39763261	17388.653	0.00012035	170969.575	0.00118336
2020-03-11	2602931.156	0.0180161	60052115.101	0.41564871	17710.666	0.00012258	188680.24	0.00130594
2020-03-12	2522428.131	0.0174589	62574543.232	0.43310761	18032.678	0.00012481	206712.918	0.00143076
2020-03-13	2468759.447	0.01708744	65043302.679	0.45019505	18032.678	0.00012481	224745.596	0.00155557
2020-03-14	2415090.762	0.01671597	67458393.441	0.46691102	17871.672	0.0001237	242617.267	0.00167927
2020-03-15	2361422.079	0.0163445	69819815.521	0.48325552	17710.666	0.00012258	260327.933	0.00180185
2020-03-16	2307753.396	0.01597304	72127568.916	0.49922856	17549.66	0.00012147	277877.593	0.00192332
