Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Albania	433	23	197	213	0.00015106	8.02e-06	7666.66666667	3538.46153846	2300	0.00267333333333	0.00123384615385	0.000802	3644	0.001266
Portugal	15987	470	266	15251	0.00155489	4.571e-05	156666.666667	72307.6923077	47000	0.0152366666667	0.00703230769231	0.004571	162798	0.015966
Estonia	1304	24	93	1187	0.00098722	1.817e-05	8000	3692.30769231	2400	0.00605666666667	0.00279538461538	0.001817	29456	0.022205
Kosovo	283	7	58	218	0.00015336	3.79e-06	2333.33333333	1076.92307692	700	0.00126333333333	0.000583076923077	0.000379	NA	NA
Azerbaijan	1058	11	200	847	0.00010641	1.11e-06	3666.66666667	1692.30769231	1100	0.00037	0.000170769230769	0.000111	61342	0.00605
United Kingdom	79874	9892	622	69360	0.00120131	0.00014878	3297333.33333	1521846.15385	989200	0.0495933333333	0.0228892307692	0.014878	334974	0.004934
Austria	13806	337	6604	6865	0.00156052	3.809e-05	112333.333333	51846.1538462	33700	0.0126966666667	0.00586	0.003809	140975	0.015653
West Bank and Gaza	268	2	57	209	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	16992	0.003331
Republic of Serbia	3380	74	0	3306	0.0004841	1.06e-05	24666.6666667	11384.6153846	7400	0.00353333333333	0.00163076923077	0.00106	16399	0.001877
Greece	2081	93	269	1719	0.00019398	8.67e-06	31000	14307.6923077	9300	0.00289	0.00133384615385	0.000867	37344	0.003583
Hungary	1310	85	115	1110	0.0001341	8.7e-06	28333.3333333	13076.9230769	8500	0.0029	0.00133846153846	0.00087	31961	0.003308
Cyprus	616	10	61	545	0.0005265	8.55e-06	3333.33333333	1538.46153846	1000	0.00285	0.00131538461538	0.000855	17119	0.014179
