Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Turkey	56956	1198	3446	52312	0.00069189	1.455e-05	399333.333333	184307.692308	119800	0.00485	0.00223846153846	0.001455	376100	0.004459
Italy	156363	19899	34211	102253	0.00258745	0.00032928	6633000	3061384.61538	1989900	0.10976	0.0506584615385	0.032928	1010193	0.016708
Czech Republic	5991	138	464	5389	0.00056382	1.299e-05	46000	21230.7692308	13800	0.00433	0.00199846153846	0.001299	125126	0.011684
Monaco	93	1	6	86	0.00240422	2.585e-05	333.333333333	153.846153846	100	0.00861666666667	0.00397692307692	0.002585	NA	NA
Lithuania	1053	23	97	933	0.00037748	8.25e-06	7666.66666667	3538.46153846	2300	0.00275	0.00126923076923	0.000825	40712	0.014955
Luxembourg	3281	66	500	2715	0.0053988	0.0001086	22000	10153.8461538	6600	0.0362	0.0167076923077	0.01086	29165	0.046591
France	133670	14412	27469	91789	0.00199545	0.00021515	4804000	2217230.76923	1441200	0.0717166666667	0.0331	0.021515	333807	0.005114
Andorra	638	29	128	481	0.00828507	0.00037659	9666.66666667	4461.53846154	2900	0.12553	0.0579369230769	0.037659	1673	0.021653
Switzerland	25415	1106	12700	11609	0.00298419	0.00012986	368666.666667	170153.846154	110600	0.0432866666667	0.0199784615385	0.012986	193800	0.022393
Georgia	257	3	67	187	6.888e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	3271	8.2e-4
Slovakia	742	2	23	717	0.00013622	3.7e-07	666.666666667	307.692307692	200	0.000123333333333	5.69230769231e-05	3.7e-05	27426	0.005023
Ireland	9655	334	25	9296	0.00198928	6.882e-05	111333.333333	51384.6153846	33400	0.02294	0.0105876923077	0.006882	53000	0.010734
Norway	6525	128	32	6365	0.00122781	2.409e-05	42666.6666667	19692.3076923	12800	0.00803	0.00370615384615	0.002409	126486	0.023332
Israel	11145	103	1627	9415	0.00125453	1.159e-05	34333.3333333	15846.1538462	10300	0.00386333333333	0.00178307692308	0.001159	117339	0.013557
Belarus	2578	26	203	2349	0.00027179	2.74e-06	8666.66666667	4000	2600	0.000913333333333	0.000421538461538	0.000274	64000	0.006773
Iceland	1701	8	889	804	0.00481087	2.263e-05	2666.66666667	1230.76923077	800	0.00754333333333	0.00348153846154	0.002263	35253	0.103308
Montenegro	272	3	5	264	0.00043706	4.82e-06	1000	461.538461538	300	0.00160666666667	0.000741538461538	0.000482	2869	0.004568
Slovenia	1205	53	150	1002	0.00058287	2.564e-05	17666.6666667	8153.84615385	5300	0.00854666666667	0.00394461538462	0.002564	34851	0.016764
Germany	127854	3022	60300	64532	0.00154175	3.644e-05	1007333.33333	464923.076923	302200	0.0121466666667	0.00560615384615	0.003644	1317887	0.01573
Bosnia and Herzegovina	1009	39	193	777	0.00030356	1.173e-05	13000	6000	3900	0.00391	0.00180461538462	0.001173	10975	0.003345
Armenia	1013	13	197	803	0.00034318	4.4e-06	4333.33333333	2000	1300	0.00146666666667	0.000676923076923	0.00044	7164	0.002418
Belgium	29647	3600	6463	19584	0.00259559	0.00031518	1200000	553846.153846	360000	0.10506	0.0484892307692	0.031518	102151	0.008814
Spain	166831	17209	62391	87231	0.00357058	0.00036831	5736333.33333	2647538.46154	1720900	0.12277	0.0566630769231	0.036831	355000	0.007593
Ukraine	2777	83	89	2605	6.223e-05	1.86e-06	27666.6666667	12769.2307692	8300	0.00062	0.000286153846154	0.000186	30314	6.93e-4
San Marino	356	35	53	268	0.01053722	0.00103596	11666.6666667	5384.61538462	3500	0.34532	0.159378461538	0.103596	846	0.024933
Netherlands	25746	2747	295	22704	0.00149417	0.00015942	915666.666667	422615.384615	274700	0.05314	0.0245261538462	0.015942	101534	0.005926
Denmark	6369	273	2291	3805	0.00109859	4.709e-05	91000	42000	27300	0.0156966666667	0.00724461538462	0.004709	70125	0.012107
Poland	6674	232	439	6003	0.00017573	6.11e-06	77333.3333333	35692.3076923	23200	0.00203666666667	0.00094	0.000611	138007	0.003646
Finland	2974	56	300	2618	0.00053896	1.015e-05	18666.6666667	8615.38461538	5600	0.00338333333333	0.00156153846154	0.001015	45019	0.008125
Macedonia	828	34	41	753	0.00039751	1.632e-05	11333.3333333	5230.76923077	3400	0.00544	0.00251076923077	0.001632	NA	NA
Moldova	1662	31	94	1537	0.00046871	8.74e-06	10333.3333333	4769.23076923	3100	0.00291333333333	0.00134461538462	0.000874	6271	0.001555
Liechtenstein	79	1	55	23	0.00208388	2.638e-05	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	900	0.023605
Latvia	651	5	16	630	0.00033791	2.6e-06	1666.66666667	769.230769231	500	0.000866666666667	0.0004	0.00026	28214	0.014958
Croatia	1600	23	373	1204	0.00039126	5.62e-06	7666.66666667	3538.46153846	2300	0.00187333333333	0.000864615384615	0.000562	16381	0.00399
Malta	378	3	44	331	0.00078175	6.2e-06	1000	461.538461538	300	0.00206666666667	0.000953846153846	0.00062	17058	0.038633
Vatican	8	0	2	6	0.00998752	0.0	40	16	10	0.0499376	0.01997504	0.0124844	NA	NA
Sweden	10483	899	381	9203	0.00102944	8.828e-05	299666.666667	138307.692308	89900	0.0294266666667	0.0135815384615	0.008828	54700	0.005416
Russia	15770	130	1291	14349	0.00010915	9e-07	43333.3333333	20000	13000	0.0003	0.000138461538462	9e-05	1200000	0.008223
Bulgaria	675	29	68	578	9.61e-05	4.13e-06	9666.66666667	4461.53846154	2900	0.00137666666667	0.000635384615385	0.000413	18502	0.002663
Romania	6300	316	852	5132	0.00032351	1.623e-05	105333.333333	48615.3846154	31600	0.00541	0.00249692307692	0.001623	62328	0.00324
Albania	446	23	217	206	0.0001556	8.02e-06	7666.66666667	3538.46153846	2300	0.00267333333333	0.00123384615385	0.000802	3877	0.001347
Portugal	16585	504	277	15804	0.00161305	4.902e-05	168000	77538.4615385	50400	0.01634	0.00754153846154	0.004902	163616	0.016046
Estonia	1309	25	98	1186	0.000991	1.893e-05	8333.33333333	3846.15384615	2500	0.00631	0.00291230769231	0.001893	30349	0.022878
Kosovo	283	7	58	218	0.00015336	3.79e-06	2333.33333333	1076.92307692	700	0.00126333333333	0.000583076923077	0.000379	NA	NA
Azerbaijan	1098	11	250	837	0.00011044	1.11e-06	3666.66666667	1692.30769231	1100	0.00037	0.000170769230769	0.000111	66677	0.006576
United Kingdom	85206	10629	626	73951	0.00128151	0.00015986	3543000	1635230.76923	1062900	0.0532866666667	0.0245938461538	0.015986	352974	0.0052
Austria	13945	350	6987	6608	0.00157623	3.956e-05	116666.666667	53846.1538462	35000	0.0131866666667	0.00608615384615	0.003956	144877	0.016086
West Bank and Gaza	290	2	58	230	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	17329	0.003397
Republic of Serbia	3630	80	0	3550	0.0005199	1.146e-05	26666.6666667	12307.6923077	8000	0.00382	0.00176307692308	0.001146	18312	0.002096
Greece	2114	98	269	1747	0.00019706	9.14e-06	32666.6666667	15076.9230769	9800	0.00304666666667	0.00140615384615	0.000914	42261	0.004055
Hungary	1410	99	118	1193	0.00014434	1.013e-05	33000	15230.7692308	9900	0.00337666666667	0.00155846153846	0.001013	33532	0.003471
Cyprus	633	11	65	557	0.00054103	9.4e-06	3666.66666667	1692.30769231	1100	0.00313333333333	0.00144615384615	0.00094	17923	0.014845
