Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Turkey	15679.0	277.0	333.0	15069.0	0.00019046	3.36e-06	92333.3333333	42615.3846154	27700.0	0.00112	0.000516923076923	0.000336
Italy	110574.0	13155.0	16847.0	80572.0	0.00182975	0.00021769	4385000.0	2023846.15385	1315500.0	0.0725633333333	0.0334907692308	0.021769
Czech Republic	3508.0	39.0	61.0	3408.0	0.00033014	3.67e-06	13000.0	6000.0	3900.0	0.00122333333333	0.000564615384615	0.000367
Monaco	55.0	1.0	2.0	52.0	0.00142185	2.585e-05	333.333333333	153.846153846	100.0	0.00861666666667	0.00397692307692	0.002585
Lithuania	581.0	8.0	7.0	566.0	0.00020828	2.87e-06	2666.66666667	1230.76923077	800.0	0.000956666666667	0.000441538461538	0.000287
Luxembourg	2319.0	29.0	80.0	2210.0	0.00381585	4.772e-05	9666.66666667	4461.53846154	2900.0	0.0159066666667	0.00734153846154	0.004772
France	57749	4043	11053	42653	0.00086209	6.035e-05	1347666.66667	622000.0	404300.0	0.0201166666667	0.00928461538462	0.006035
Andorra	390.0	14.0	10.0	366.0	0.00506454	0.0001818	4666.66666667	2153.84615385	1400.0	0.0606	0.0279692307692	0.01818
Switzerland	17768.0	488.0	2967.0	14313.0	0.00208629	5.73e-05	162666.666667	75076.9230769	48800.0	0.0191	0.00881538461538	0.00573
Georgia	117.0	0.0	23.0	94.0	3.136e-05	0.0	585.0	234.0	146.25	0.0001568	6.272e-05	3.92e-05
Slovakia	400.0	1.0	3.0	396.0	7.343e-05	1.8e-07	333.333333333	153.846153846	100.0	6e-05	2.76923076923e-05	1.8e-05
Ireland	3447.0	85.0	5.0	3357.0	0.00071021	1.751e-05	28333.3333333	13076.9230769	8500.0	0.00583666666667	0.00269384615385	0.001751
Norway	4863.0	44.0	13.0	4806.0	0.00091507	8.28e-06	14666.6666667	6769.23076923	4400.0	0.00276	0.00127384615385	0.000828
Israel	6092.0	26.0	241.0	5825.0	0.00068574	2.93e-06	8666.66666667	4000.0	2600.0	0.000976666666667	0.000450769230769	0.000293
Belarus	163.0	2.0	53.0	108.0	1.718e-05	2.1e-07	666.666666667	307.692307692	200.0	7e-05	3.23076923077e-05	2.1e-05
Iceland	1220.0	2.0	225.0	993.0	0.00345048	5.66e-06	666.666666667	307.692307692	200.0	0.00188666666667	0.000870769230769	0.000566
Montenegro	123.0	2.0	0.0	121.0	0.00019764	3.21e-06	666.666666667	307.692307692	200.0	0.00107	0.000493846153846	0.000321
Slovenia	841.0	15.0	10.0	816.0	0.0004068	7.26e-06	5000.0	2307.69230769	1500.0	0.00242	0.00111692307692	0.000726
Germany	77872.0	920.0	18700.0	58252.0	0.00093903	1.109e-05	306666.666667	141538.461538	92000.0	0.00369666666667	0.00170615384615	0.001109
Bosnia and Herzegovina	459.0	13.0	19.0	427.0	0.00013809	3.91e-06	4333.33333333	2000.0	1300.0	0.00130333333333	0.000601538461538	0.000391
Armenia	571.0	4.0	31.0	536.0	0.00019344	1.36e-06	1333.33333333	615.384615385	400.0	0.000453333333333	0.000209230769231	0.000136
Belgium	13964.0	828.0	2132.0	11004.0	0.00122255	7.249e-05	276000.0	127384.615385	82800.0	0.0241633333333	0.0111523076923	0.007249
Spain	104118.0	9387.0	22647.0	72084.0	0.00222837	0.0002009	3129000.0	1444153.84615	938700.0	0.0669666666667	0.0309076923077	0.02009
Ukraine	794.0	20.0	13.0	761.0	1.779e-05	4.5e-07	6666.66666667	3076.92307692	2000.0	0.00015	6.92307692308e-05	4.5e-05
San Marino	236.0	26.0	13.0	197.0	0.00698535	0.00076957	8666.66666667	4000.0	2600.0	0.256523333333	0.118395384615	0.076957
Netherlands	13696	1175	260	12261	0.00079485	6.819e-05	391666.666667	180769.230769	117500.0	0.02273	0.0104907692308	0.006819
Denmark	3290	104	971	2215	0.00056749	1.794e-05	34666.6666667	16000.0	10400.0	0.00598	0.00276	0.001794
Poland	2554.0	43.0	47.0	2464.0	6.725e-05	1.13e-06	14333.3333333	6615.38461538	4300.0	0.000376666666667	0.000173846153846	0.000113
Finland	1446.0	17.0	10.0	1419.0	0.00026205	3.08e-06	5666.66666667	2615.38461538	1700.0	0.00102666666667	0.000473846153846	0.000308
Macedonia	354.0	11.0	17.0	326.0	0.00016995	5.28e-06	3666.66666667	1692.30769231	1100.0	0.00176	0.000812307692308	0.000528
Moldova	423.0	5.0	23.0	395.0	0.00011929	1.41e-06	1666.66666667	769.230769231	500.0	0.00047	0.000216923076923	0.000141
Liechtenstein	68.0	0.0	0.0	68.0	0.00179372	0.0	340.0	136.0	85.0	0.0089686	0.00358744	0.00224215
Latvia	446.0	0.0	1.0	445.0	0.0002315	0.0	2230.0	892.0	557.5	0.0011575	0.000463	0.000289375
Croatia	963.0	6.0	73.0	884.0	0.00023549	1.47e-06	2000.0	923.076923077	600.0	0.00049	0.000226153846154	0.000147
Malta	188.0	0.0	2.0	186.0	0.00038881	0.0	940.0	376.0	235.0	0.00194405	0.00077762	0.0004860125
Vatican	6.0	0.0	0.0	6.0	0.00749064	0.0	30.0	12.0	7.5	0.0374532	0.01498128	0.0093633
Sweden	4947.0	239.0	103.0	4605.0	0.0004858	2.347e-05	79666.6666667	36769.2307692	23900.0	0.00782333333333	0.00361076923077	0.002347
Russia	2777.0	24.0	190.0	2563.0	1.922e-05	1.7e-07	8000.0	3692.30769231	2400.0	5.66666666667e-05	2.61538461538e-05	1.7e-05
Bulgaria	422.0	10.0	20.0	392.0	6.008e-05	1.42e-06	3333.33333333	1538.46153846	1000.0	0.000473333333333	0.000218461538462	0.000142
Romania	2460.0	92.0	252.0	2116.0	0.00012632	4.72e-06	30666.6666667	14153.8461538	9200.0	0.00157333333333	0.000726153846154	0.000472
Albania	259.0	15.0	67.0	177.0	9.036e-05	5.23e-06	5000.0	2307.69230769	1500.0	0.00174333333333	0.000804615384615	0.000523
