Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-04-02	37679.903	0.01671597	1052476.266	0.46691102	226.079	0.0001003	6314.858	0.00280147
2020-04-03	36842.572	0.0163445	1089318.838	0.48325552	221.055	9.807e-05	6535.913	0.00289953
2020-04-04	36005.24	0.01597304	1125324.078	0.49922856	216.031	9.584e-05	6751.944	0.00299537
2020-04-05	34749.244	0.01541584	1160073.322	0.5146444	208.495	9.25e-05	6960.44	0.00308787
2020-04-06	33493.247	0.01485864	1193566.569	0.52950304	200.959	8.915e-05	7161.399	0.00317702
2020-04-07	32237.25	0.01430144	1225803.819	0.54380448	193.424	8.581e-05	7354.823	0.00326283
2020-04-08	30981.253	0.01374424	1256785.072	0.55754872	185.888	8.247e-05	7540.71	0.00334529
2020-04-09	29725.257	0.01318704	1286510.329	0.57073577	178.352	7.912e-05	7719.062	0.00342441
2020-04-10	28469.26	0.01262984	1314979.589	0.58336561	170.816	7.578e-05	7889.878	0.00350019
2020-04-11	27213.263	0.01207265	1342192.852	0.59543825	163.28	7.244e-05	8053.157	0.00357263
2020-04-12	25957.266	0.01151545	1368150.118	0.6069537	155.744	6.909e-05	8208.901	0.00364172
2020-04-13	24868.736	0.01103254	1393018.854	0.61798624	149.212	6.62e-05	8358.113	0.00370792
2020-04-14	23780.205	0.01054963	1416799.059	0.62853588	142.681	6.33e-05	8500.794	0.00377122
2020-04-15	22607.942	0.01002958	1439407.001	0.63856546	135.648	6.018e-05	8636.442	0.00383139
2020-04-16	21435.678	0.00950953	1460842.679	0.64807499	128.614	5.706e-05	8765.056	0.00388845
2020-04-17	20430.881	0.00906377	1481273.56	0.65713876	122.585	5.438e-05	8887.641	0.00394283
2020-04-18	19426.083	0.00861801	1500699.643	0.66575677	116.556	5.171e-05	9004.198	0.00399454
2020-04-19	19258.617	0.00854372	1519958.26	0.67430049	115.552	5.126e-05	9119.75	0.0040458
2020-04-20	18253.82	0.00809796	1538212.08	0.68239845	109.523	4.859e-05	9229.272	0.00409439
2020-04-21	17332.755	0.00768935	1555544.835	0.69008779	103.997	4.614e-05	9333.269	0.00414053
2020-04-22	16495.424	0.00731788	1572040.259	0.69740567	98.973	4.391e-05	9432.242	0.00418443
2020-04-23	15658.093	0.00694641	1587698.352	0.70435209	93.949	4.168e-05	9526.19	0.00422611
2020-04-24	14820.762	0.00657495	1602519.114	0.71092704	88.925	3.945e-05	9615.115	0.00426556
2020-04-25	13983.431	0.00620348	1616502.544	0.71713052	83.901	3.722e-05	9699.015	0.00430278
2020-04-26	13146.099	0.00583202	1629648.644	0.72296253	78.877	3.499e-05	9777.892	0.00433778
2020-04-27	12308.768	0.00546055	1641957.412	0.72842308	73.853	3.276e-05	9851.744	0.00437054
2020-04-28	11471.437	0.00508908	1653428.849	0.73351217	68.829	3.053e-05	9920.573	0.00440107
2020-04-29	10634.106	0.00471762	1664062.955	0.73822979	63.805	2.831e-05	9984.378	0.00442938
2020-04-30	9796.775	0.00434615	1673859.73	0.74257594	58.781	2.608e-05	10043.158	0.00445546
2020-05-01	9210.643	0.00408613	1683070.373	0.74666206	55.264	2.452e-05	10098.422	0.00447997
2020-05-02	8791.977	0.00390039	1691862.35	0.75056246	52.752	2.34e-05	10151.174	0.00450337
2020-05-03	8373.312	0.00371466	1700235.662	0.75427712	50.24	2.229e-05	10201.414	0.00452566
2020-05-04	7954.646	0.00352893	1708190.308	0.75780604	47.728	2.117e-05	10249.142	0.00454684
2020-05-05	7535.981	0.00334319	1715726.288	0.76114924	45.216	2.006e-05	10294.358	0.0045669
2020-05-06	7117.315	0.00315746	1722843.603	0.7643067	42.704	1.894e-05	10337.062	0.00458584
2020-05-07	6698.649	0.00297173	1729542.253	0.76727843	40.192	1.783e-05	10377.254	0.00460367
2020-05-08	6279.984	0.002786	1735822.237	0.77006442	37.68	1.672e-05	10414.933	0.00462039
2020-05-09	5861.318	0.00260026	1741683.555	0.77266468	35.168	1.56e-05	10450.101	0.00463599
2020-05-10	5442.653	0.00241453	1747126.207	0.77507921	32.656	1.449e-05	10482.757	0.00465048
2020-05-11	5023.987	0.0022288	1752150.194	0.77730801	30.144	1.337e-05	10512.901	0.00466385
2020-05-12	4772.788	0.00211736	1756922.982	0.77942537	28.637	1.27e-05	10541.538	0.00467655
2020-05-13	4521.588	0.00200592	1761444.57	0.78143128	27.13	1.204e-05	10568.667	0.00468859
2020-05-14	4270.389	0.00189448	1765714.959	0.78332576	25.622	1.137e-05	10594.29	0.00469995
2020-05-15	4019.19	0.00178304	1769734.149	0.7851088	24.115	1.07e-05	10618.405	0.00471065
2020-05-16	3767.99	0.0016716	1773502.139	0.78678039	22.608	1.003e-05	10641.013	0.00472068
2020-05-17	3516.791	0.00156016	1777018.93	0.78834055	21.101	9.36e-06	10662.114	0.00473004
2020-05-18	3265.592	0.00144872	1780284.522	0.78978927	19.594	8.69e-06	10681.707	0.00473874
2020-05-19	3014.392	0.00133728	1783298.914	0.79112654	18.086	8.02e-06	10699.793	0.00474676
2020-05-20	2763.193	0.00122584	1786062.107	0.79235238	16.579	7.36e-06	10716.373	0.00475411
2020-05-21	2511.994	0.0011144	1788574.1	0.79346678	15.072	6.69e-06	10731.445	0.0047608
2020-05-22	2260.794	0.00100296	1790834.895	0.79446974	13.565	6.02e-06	10745.009	0.00476682
2020-05-23	2009.595	0.00089152	1792844.489	0.79536126	12.058	5.35e-06	10757.067	0.00477217
2020-05-24	1842.129	0.00081723	1794686.618	0.79617848	11.053	4.9e-06	10768.12	0.00477707
2020-05-25	1674.662	0.00074293	1796361.28	0.79692141	10.048	4.46e-06	10778.168	0.00478153
2020-05-26	1507.196	0.00066864	1797868.476	0.79759005	9.043	4.01e-06	10787.211	0.00478554
2020-05-27	1339.73	0.00059435	1799208.206	0.7981844	8.038	3.57e-06	10795.249	0.00478911
2020-05-28	1172.264	0.00052005	1800380.47	0.79870445	7.034	3.12e-06	10802.283	0.00479223
2020-05-29	1004.797	0.00044576	1801385.267	0.79915021	6.029	2.67e-06	10808.312	0.0047949
2020-05-30	837.331	0.00037147	1802222.599	0.79952168	5.024	2.23e-06	10813.336	0.00479713
2020-05-31	669.865	0.00029717	1802892.464	0.79981885	4.019	1.78e-06	10817.355	0.00479891
2020-06-01	502.399	0.00022288	1803394.862	0.80004173	3.014	1.34e-06	10820.369	0.00480025
2020-06-02	334.932	0.00014859	1803729.795	0.80019032	2.01	8.9e-07	10822.379	0.00480114
2020-06-03	167.466	7.429e-05	1803897.261	0.80026461	1.005	4.5e-07	10823.384	0.00480159
2020-06-04	125.6	5.572e-05	1804022.861	0.80032033	0.754	3.3e-07	10824.137	0.00480192
2020-06-05	108.853	4.829e-05	1804131.714	0.80036862	0.653	2.9e-07	10824.79	0.00480221
2020-06-06	92.106	4.086e-05	1804223.82	0.80040948	0.553	2.5e-07	10825.343	0.00480246
2020-06-07	75.36	3.343e-05	1804299.18	0.80044291	0.452	2e-07	10825.795	0.00480266
2020-06-08	58.613	2.6e-05	1804357.793	0.80046891	0.352	1.6e-07	10826.147	0.00480281
2020-06-09	50.24	2.229e-05	1804408.033	0.8004912	0.301	1.3e-07	10826.448	0.00480295
2020-06-10	41.867	1.857e-05	1804449.9	0.80050978	0.251	1.1e-07	10826.699	0.00480306
2020-06-11	33.493	1.486e-05	1804483.393	0.80052463	0.201	9e-08	10826.9	0.00480315
2020-06-12	25.12	1.114e-05	1804508.513	0.80053578	0.151	7e-08	10827.051	0.00480321
2020-06-13	16.747	7.43e-06	1804525.259	0.80054321	0.1	4e-08	10827.152	0.00480326
2020-06-14	8.373	3.71e-06	1804533.633	0.80054692	0.05	2e-08	10827.202	0.00480328
2020-06-15	4.187	1.86e-06	1804537.819	0.80054878	0.025	1e-08	10827.227	0.00480329
2020-06-16	2.093	9.3e-07	1804539.913	0.80054971	0.013	1e-08	10827.239	0.0048033
2020-06-17	0.837	3.7e-07	1804540.75	0.80055008	0.005	0.0	10827.244	0.0048033
