Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	9.482	9.482	6.28e-05	6.28e-05
Atlantic	16.648	16.648	6.272e-05	6.272e-05
Somerset	95.516	95.516	0.00028842	0.00028842
Hunterdon	17.886	17.886	0.00014341	0.00014341
Hudson	432.226	432.226	0.00063933	0.00063933
Ocean	188.576	188.576	0.00031343	0.00031343
Camden	79.287	79.287	0.00015636	0.00015636
Sussex	26.689	26.689	0.00018955	0.00018955
Middlesex	358.808	358.808	0.00043246	0.00043246
Gloucester	29.543	29.543	0.00010138	0.00010138
Morris	174.883	174.883	0.00035385	0.00035385
Mercer	92.042	92.042	0.00024889	0.00024889
Unassigned	-488.318	-488.318	N/A	N/A
Bergen	337.238	337.238	0.00036003	0.00036003
Essex	438.195	438.195	0.0005479	0.0005479
Burlington	70.883	70.883	0.00015915	0.00015915
Salem	2.415	2.415	3.858e-05	3.858e-05
Passaic	308.665	308.665	0.00061327	0.00061327
Union	396.276	396.276	0.00071009	0.00071009
Cape May	8.264	8.264	8.928e-05	8.928e-05
Warren	24.613	24.613	0.00023268	0.00023268
Monmouth	203.208	203.208	0.00032704	0.00032704
