Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Cumberland	7.053	14.299	4.671e-05	9.471e-05
Atlantic	15.096	30.606	5.687e-05	0.00011531
Somerset	83.523	169.338	0.00025221	0.00051134
Hunterdon	17.777	36.042	0.00014254	0.000289
Hudson	404.794	820.692	0.00059875	0.00121393
Ocean	185.173	375.427	0.00030778	0.00062399
Camden	68.835	139.559	0.00013575	0.00027522
Sussex	24.946	50.577	0.00017718	0.00035921
Middlesex	335.259	679.715	0.00040408	0.00081924
Gloucester	25.005	50.695	8.581e-05	0.00017397
Morris	177.305	359.474	0.00035875	0.00072734
Mercer	79.618	161.42	0.00021529	0.00043649
Unassigned	-408.524	-828.255	N/A	N/A
Bergen	451.539	915.464	0.00048206	0.00097734
Essex	408.174	827.546	0.00051037	0.00103473
Burlington	69.01	139.913	0.00015495	0.00031414
Salem	2.04	4.136	3.258e-05	6.606e-05
Passaic	317.832	644.382	0.00063148	0.00128029
Union	385.734	782.05	0.0006912	0.00140136
Cape May	8.568	17.371	9.257e-05	0.00018767
Warren	23.198	47.032	0.0002193	0.00044462
Monmouth	196.539	398.47	0.00031631	0.00064129
