Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-06	3.964	4.1e-07	3.964	4.1e-07	0.024	0.0	0.024	0.0
2020-03-07	3.964	4.1e-07	7.929	8.1e-07	0.024	0.0	0.048	0.0
2020-03-08	3.964	4.1e-07	11.893	1.22e-06	0.024	0.0	0.071	1e-08
2020-03-09	7.929	8.1e-07	19.822	2.03e-06	0.048	0.0	0.119	1e-08
2020-03-10	19.822	2.03e-06	39.645	4.06e-06	0.119	1e-08	0.238	2e-08
2020-03-11	31.716	3.25e-06	71.36	7.3e-06	0.19	2e-08	0.428	4e-08
2020-03-12	43.609	4.46e-06	114.97	1.177e-05	0.262	3e-08	0.69	7e-08
2020-03-13	59.467	6.09e-06	174.437	1.786e-05	0.357	4e-08	1.047	1.1e-07
2020-03-14	95.147	9.74e-06	269.584	2.76e-05	0.571	6e-08	1.618	1.7e-07
2020-03-15	142.721	1.461e-05	412.305	4.221e-05	0.856	9e-08	2.474	2.5e-07
2020-03-16	198.223	2.029e-05	610.528	6.25e-05	1.189	1.2e-07	3.663	3.7e-07
2020-03-17	241.833	2.476e-05	852.361	8.725e-05	1.451	1.5e-07	5.114	5.2e-07
2020-03-18	273.548	2.8e-05	1125.909	0.00011526	1.641	1.7e-07	6.755	6.9e-07
2020-03-19	293.371	3.003e-05	1419.28	0.00014529	1.76	1.8e-07	8.516	8.7e-07
2020-03-20	309.229	3.165e-05	1728.509	0.00017694	1.855	1.9e-07	10.371	1.06e-06
2020-03-21	313.193	3.206e-05	2041.702	0.000209	1.879	1.9e-07	12.25	1.25e-06
2020-03-22	317.158	3.247e-05	2358.859	0.00024147	1.903	1.9e-07	14.153	1.45e-06
2020-03-23	321.122	3.287e-05	2679.981	0.00027434	1.927	2e-07	16.08	1.65e-06
2020-03-24	317.158	3.247e-05	2997.139	0.00030681	1.903	1.9e-07	17.983	1.84e-06
2020-03-25	313.193	3.206e-05	3310.332	0.00033887	1.879	1.9e-07	19.862	2.03e-06
2020-03-26	309.229	3.165e-05	3619.561	0.00037052	1.855	1.9e-07	21.717	2.22e-06
2020-03-27	289.406	2.963e-05	3908.967	0.00040015	1.736	1.8e-07	23.454	2.4e-06
2020-03-28	281.477	2.881e-05	4190.444	0.00042896	1.689	1.7e-07	25.143	2.57e-06
2020-03-29	265.619	2.719e-05	4456.064	0.00045615	1.594	1.6e-07	26.736	2.74e-06
2020-03-30	229.939	2.354e-05	4686.003	0.00047969	1.38	1.4e-07	28.116	2.88e-06
2020-03-31	198.223	2.029e-05	4884.226	0.00049998	1.189	1.2e-07	29.305	3e-06
2020-04-01	170.472	1.745e-05	5054.699	0.00051743	1.023	1e-07	30.328	3.1e-06
2020-04-02	146.685	1.502e-05	5201.384	0.00053245	0.88	9e-08	31.208	3.19e-06
2020-04-03	122.899	1.258e-05	5324.282	0.00054503	0.737	8e-08	31.946	3.27e-06
2020-04-04	99.112	1.015e-05	5423.394	0.00055518	0.595	6e-08	32.54	3.33e-06
2020-04-05	79.289	8.12e-06	5502.684	0.00056329	0.476	5e-08	33.016	3.38e-06
2020-04-06	67.396	6.9e-06	5570.08	0.00057019	0.404	4e-08	33.42	3.42e-06
2020-04-07	59.467	6.09e-06	5629.547	0.00057628	0.357	4e-08	33.777	3.46e-06
2020-04-08	51.538	5.28e-06	5681.085	0.00058155	0.309	3e-08	34.087	3.49e-06
2020-04-09	43.609	4.46e-06	5724.694	0.00058602	0.262	3e-08	34.348	3.52e-06
2020-04-10	35.68	3.65e-06	5760.374	0.00058967	0.214	2e-08	34.562	3.54e-06
2020-04-11	27.751	2.84e-06	5788.125	0.00059251	0.167	2e-08	34.729	3.56e-06
2020-04-12	19.822	2.03e-06	5807.948	0.00059454	0.119	1e-08	34.848	3.57e-06
2020-04-13	15.858	1.62e-06	5823.806	0.00059616	0.095	1e-08	34.943	3.58e-06
2020-04-14	11.893	1.22e-06	5835.699	0.00059738	0.071	1e-08	35.014	3.58e-06
2020-04-15	7.929	8.1e-07	5843.628	0.00059819	0.048	0.0	35.062	3.59e-06
2020-04-16	3.964	4.1e-07	5847.592	0.0005986	0.024	0.0	35.086	3.59e-06
