Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Josephine	0.045	0.117	5.2e-07	1.34e-06
Linn	0.758	1.536	5.95e-06	1.206e-05
Lane	1.515	3.072	3.99e-06	8.09e-06
Hood River	0.0	0.0	0.0	0.0
Yamhill	1.515	3.072	1.416e-05	2.871e-05
Lincoln	0.013	0.03	2.6e-07	6.1e-07
Multnomah	16.845	34.151	2.075e-05	4.206e-05
Washington	10.93	22.165	1.829e-05	3.708e-05
Clatsop	0.17	0.345	4.28e-06	8.67e-06
Clackamas	4.954	10.044	1.191e-05	2.414e-05
Klamath	1.574	3.191	2.326e-05	4.716e-05
Morrow	0.0	-0.01	0.0	-9e-07
Douglas	0.022	0.052	2e-07	4.8e-07
Marion	5.734	11.854	1.653e-05	3.417e-05
Malheur	-1.191	-2.415	-3.875e-05	-7.859e-05
Benton	0.991	2.009	1.076e-05	2.181e-05
Columbia	-0.227	-0.46	-4.33e-06	-8.78e-06
Sherman	0.0	0.0	0.0	0.0
Crook	0.054	0.109	2.26e-06	4.57e-06
Union	0.233	0.473	8.81e-06	1.786e-05
Tillamook	-0.113	-0.23	-4.23e-06	-8.58e-06
Deschutes	1.923	3.9	1.002e-05	2.031e-05
Wallowa	-0.029	-0.067	-4.07e-06	-9.44e-06
Umatilla	0.291	0.591	3.76e-06	7.62e-06
Wasco	0.0	0.0	0.0	0.0
Polk	0.991	2.009	1.163e-05	2.357e-05
Grant	0.0	0.0	0.0	0.0
Jackson	1.69	3.427	7.7e-06	1.561e-05
