Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Josephine	0.599	0.599	6.85e-06	6.85e-06
Linn	1.337	1.337	1.05e-05	1.05e-05
Lane	1.353	1.353	3.56e-06	3.56e-06
Hood River	0.0	0.0	0.0	0.0
Curry	0.0	0.0	0.0	0.0
Yamhill	0.11	0.11	1.02e-06	1.02e-06
Lincoln	0.0	0.0	0.0	0.0
Multnomah	15.69	15.69	1.933e-05	1.933e-05
Washington	10.726	10.726	1.795e-05	1.795e-05
Clatsop	0.175	0.175	4.4e-06	4.4e-06
Clackamas	5.629	5.629	1.353e-05	1.353e-05
Klamath	0.958	0.958	1.415e-05	1.415e-05
Morrow	0.485	0.485	4.265e-05	4.265e-05
Douglas	0.279	0.279	2.53e-06	2.53e-06
Marion	7.745	7.745	2.233e-05	2.233e-05
Malheur	0.0	0.0	0.0	0.0
Benton	0.045	0.045	4.9e-07	4.9e-07
Columbia	0.539	0.539	1.029e-05	1.029e-05
Sherman	0.788	0.788	0.00046132	0.00046132
Crook	0.829	0.829	3.471e-05	3.471e-05
Union	0.02	0.02	7.5e-07	7.5e-07
Tillamook	0.11	0.11	4.12e-06	4.12e-06
Deschutes	1.817	1.817	9.46e-06	9.46e-06
Wallowa	0.0	0.0	0.0	0.0
Umatilla	0.659	0.659	8.5e-06	8.5e-06
Wasco	0.0	0.0	0.0	0.0
Polk	1.078	1.078	1.265e-05	1.265e-05
Grant	0.898	0.898	0.00012518	0.00012518
Jackson	2.116	2.116	9.64e-06	9.64e-06
