Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hardy	1.749	3.545	0.00012694	0.00025736
Monongalia	4.605	9.335	4.327e-05	8.772e-05
Logan	0.539	1.091	1.653e-05	3.347e-05
Cabell	0.0	0.0	0.0	0.0
Tyler	0.0	0.0	0.0	0.0
Wood	1.105	2.239	1.312e-05	2.659e-05
Berkeley	4.971	10.074	4.244e-05	8.601e-05
Pendleton	0.808	1.637	0.00011554	0.00023394
Lewis	0.0	0.0	0.0	0.0
Wetzel	2.623	5.318	0.00017176	0.00034824
Greenbrier	0.0	0.0	0.0	0.0
Roane	1.749	3.545	0.00012551	0.00025446
Fayette	0.0	0.0	0.0	0.0
Jefferson	3.381	6.854	5.951e-05	0.00012064
Ohio	1.186	2.401	2.84e-05	5.75e-05
Barbour	3.402	6.899	0.00020573	0.00041723
McDowell	0.0	0.0	0.0	0.0
Braxton	0.0	0.0	0.0	0.0
Raleigh	0.162	0.327	2.18e-06	4.41e-06
Marion	2.802	5.675	4.996e-05	0.00010116
Mercer	0.408	0.827	6.9e-06	1.399e-05
Hampshire	0.0	0.0	0.0	0.0
Tucker	0.0	0.0	0.0	0.0
Boone	0.0	0.0	0.0	0.0
Upshur	0.105	0.213	4.3e-06	8.72e-06
Kanawha	4.08	8.272	2.261e-05	4.584e-05
Mineral	2.425	4.911	9.002e-05	0.00018228
Marshall	0.117	0.236	3.79e-06	7.68e-06
Preston	0.221	0.448	6.53e-06	1.323e-05
Randolph	2.623	5.318	9.1e-05	0.00018449
Pleasants	0.0	0.0	0.0	0.0
Mason	0.473	0.958	1.769e-05	3.585e-05
Wyoming	0.0	0.0	0.0	0.0
Putnam	0.758	1.536	1.337e-05	2.71e-05
Wirt	0.874	1.773	0.00014996	0.00030404
Hancock	0.21	0.426	7.22e-06	1.463e-05
Nicholas	0.0	0.0	0.0	0.0
Morgan	3.497	7.09	0.00019661	0.00039862
Brooke	0.0	0.0	0.0	0.0
Harrison	1.226	2.512	1.815e-05	3.719e-05
Taylor	0.0	0.0	0.0	0.0
Jackson	1.224	2.482	4.264e-05	8.645e-05
