Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hardy	1.797	1.797	0.00013042	0.00013042
Monongalia	4.731	4.731	4.445e-05	4.445e-05
Logan	0.552	0.552	1.694e-05	1.694e-05
Cabell	0.0	0.0	0.0	0.0
Tyler	0.0	0.0	0.0	0.0
Wood	1.134	1.134	1.347e-05	1.347e-05
Berkeley	5.103	5.103	4.357e-05	4.357e-05
Pendleton	0.829	0.829	0.00011841	0.00011841
Lewis	0.0	0.0	0.0	0.0
Wetzel	2.695	2.695	0.00017648	0.00017648
Greenbrier	0.0	0.0	0.0	0.0
Roane	1.797	1.797	0.00012895	0.00012895
Fayette	0.0	0.0	0.0	0.0
Jefferson	3.473	3.473	6.114e-05	6.114e-05
Ohio	1.215	1.215	2.91e-05	2.91e-05
Barbour	3.497	3.497	0.0002115	0.0002115
McDowell	0.0	0.0	0.0	0.0
Braxton	0.0	0.0	0.0	0.0
Raleigh	0.166	0.166	2.23e-06	2.23e-06
Marion	2.872	2.872	5.12e-05	5.12e-05
Mercer	0.419	0.419	7.09e-06	7.09e-06
Hampshire	0.0	0.0	0.0	0.0
Tucker	0.0	0.0	0.0	0.0
Boone	0.0	0.0	0.0	0.0
Upshur	0.108	0.108	4.41e-06	4.41e-06
Kanawha	4.192	4.192	2.323e-05	2.323e-05
Mineral	2.486	2.486	9.226e-05	9.226e-05
Marshall	0.12	0.12	3.89e-06	3.89e-06
Preston	0.227	0.227	6.7e-06	6.7e-06
Randolph	2.695	2.695	9.349e-05	9.349e-05
Pleasants	0.0	0.0	0.0	0.0
Mason	0.485	0.485	1.815e-05	1.815e-05
Wyoming	0.0	0.0	0.0	0.0
Putnam	0.778	0.778	1.373e-05	1.373e-05
Wirt	0.898	0.898	0.00015408	0.00015408
Hancock	0.216	0.216	7.41e-06	7.41e-06
Nicholas	0.0	0.0	0.0	0.0
Morgan	3.593	3.593	0.00020201	0.00020201
Brooke	0.0	0.0	0.0	0.0
Harrison	1.287	1.287	1.905e-05	1.905e-05
Taylor	0.0	0.0	0.0	0.0
Jackson	1.258	1.258	4.381e-05	4.381e-05
