Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Hardy	0.0	0.0	0.0	0.0
Monongalia	4.667	4.667	4.385e-05	4.385e-05
Logan	0.321	0.321	9.84e-06	9.84e-06
Cabell	0.0	0.0	0.0	0.0
Wood	2.53	2.53	3.005e-05	3.005e-05
Berkeley	6.972	6.972	5.953e-05	5.953e-05
Pendleton	0.0	0.0	0.0	0.0
Lewis	0.0	0.0	0.0	0.0
Wetzel	0.0	0.0	0.0	0.0
Greenbrier	0.0	0.0	0.0	0.0
Roane	0.0	0.0	0.0	0.0
Jefferson	3.0	3.0	5.281e-05	5.281e-05
Ohio	0.321	0.321	7.69e-06	7.69e-06
Barbour	0.0	0.0	0.0	0.0
Raleigh	0.0	0.0	0.0	0.0
Marion	1.284	1.284	2.289e-05	2.289e-05
Mercer	0.0	0.0	0.0	0.0
Tucker	0.0	0.0	0.0	0.0
Upshur	0.0	0.0	0.0	0.0
Kanawha	3.667	3.667	2.032e-05	2.032e-05
Mineral	0.0	0.0	0.0	0.0
Marshall	0.0	0.0	0.0	0.0
Preston	0.326	0.326	9.63e-06	9.63e-06
Randolph	0.0	0.0	0.0	0.0
Pleasants	0.0	0.0	0.0	0.0
Mason	0.0	0.0	0.0	0.0
Putnam	0.667	0.667	1.177e-05	1.177e-05
Wirt	0.0	0.0	0.0	0.0
Hancock	0.0	0.0	0.0	0.0
Morgan	0.0	0.0	0.0	0.0
Harrison	2.058	2.058	3.046e-05	3.046e-05
Taylor	0.0	0.0	0.0	0.0
Jackson	1.333	1.333	4.644e-05	4.644e-05
