Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Jo Daviess	1.0	0.0	0.0	0.0	4.68e-05	0.0	5.0	2.0	1.25	0.000234	9.36e-05	5.85e-05	2020-03-22
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	2020-03-23
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-24
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-25
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-26
Jo Daviess	1	0	0	0	4.68e-5	0	5	2	1.25	2.34e-4	9.36e-5	5.85e-5	0	0	0	0	2020-03-27
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-28
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-29
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	0	0	2020-03-30
Jo Daviess	1	0	0	0	4.68e-05	0.0	5	2	1.25	0.000234	9.36e-05	5.85e-05	0	0	100	0	2020-03-31
Jo Daviess	3	0	0	0	0.00014041	0.0	15	6	3.75	0.00070205	0.00028082	0.0001755125	2	0	0	0	2020-04-01
Jo Daviess	3	0	0	0	0.00014041	0.0	15	6	3.75	0.00070205	0.00028082	0.0001755125	0	0	0	0	2020-04-02
Jo Daviess	4	0	0	0	0.00018721	0.0	20	8	5	0.00093605	0.00037442	0.0002340125	1	0	0	0	2020-04-03
Jo Daviess	4	0	0	0	0.00018721	0.0	20	8	5	0.00093605	0.00037442	0.0002340125	0	0	0	0	2020-04-04
Jo Daviess	5	0	0	0	0.00023402	0.0	25	10	6.25	0.0011701	0.00046804	0.000292525	1	0	0	0	2020-04-05
