Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Netherlands	1135	20	2	N/A	6.587e-5	1.16e-6	6666.66666667	3076.92307692	2000	3.86666666667e-4	1.78461538462e-4	1.16e-4	NA	NA	2020-03-15
Netherlands	1414	24	2	N/A	8.206e-5	1.39e-6	8000	3692.30769231	2400	4.63333333333e-4	2.13846153846e-4	1.39e-4	279	4	NA	NA	2020-03-16
Netherlands	1708	43	2	N/A	9.912e-5	2.5e-6	14333.3333333	6615.38461538	4300	8.33333333333e-4	3.84615384615e-4	2.5e-4	294	19	5.4	375	NA	NA	2020-03-17
Netherlands	2056	58	2	N/A	1.1932e-4	3.37e-6	19333.3333333	8923.07692308	5800	0.00112333333333	5.18461538462e-4	3.37e-4	348	15	18.4	-21.1	NA	NA	2020-03-18
Netherlands	2465	77	2	N/A	1.4306e-4	4.47e-6	25666.6666667	11846.1538462	7700	0.00149	6.87692307692e-4	4.47e-4	409	19	17.5	26.7	NA	NA	2020-03-19
Netherlands	3003	107	2	N/A	1.7428e-4	6.21e-6	35666.6666667	16461.5384615	10700	0.00207	9.55384615385e-4	6.21e-4	538	30	31.5	57.9	NA	NA	2020-03-20
Netherlands	3640	137	2	N/A	2.1125e-4	7.95e-6	45666.6666667	21076.9230769	13700	0.00265	0.00122307692308	7.95e-4	637	30	18.4	0	NA	NA	2020-03-21
Netherlands	4217	180	3	4034	2.4473e-4	1.045e-5	60000	27692.3076923	18000	0.00348333333333	0.00160769230769	0.001045	577	43	-9.4	43.3	NA	NA	2020-03-22
Netherlands	4764	214	3	4547	2.7648e-4	1.242e-5	71333.3333333	32923.0769231	21400	0.00414	0.00191076923077	0.001242	547	34	-5.2	-20.9	NA	NA	2020-03-23
Netherlands	5580	277	3	5300	3.2383e-4	1.608e-5	92333.3333333	42615.3846154	27700	0.00536	0.00247384615385	0.001608	816	63	49.2	85.3	NA	NA	2020-03-24
Netherlands	6438	357	4	6077	3.7363e-4	2.072e-5	119000	54923.0769231	35700	0.00690666666667	0.00318769230769	0.002072	858	80	5.1	27	NA	NA	2020-03-25
Netherlands	7468	435	6	7027	4.334e-4	2.525e-5	145000	66923.0769231	43500	0.00841666666667	0.00388461538462	0.002525	1030	78	20	-2.5	46810	0.002686	2020-03-26
Netherlands	8647	547	6	8094	5.0183e-4	3.175e-5	182333.333333	84153.8461538	54700	0.0105833333333	0.00488461538462	0.003175	1179	112	14.5	43.6	NA	NA	2020-03-27
Netherlands	9819	640	6	9173	5.6984e-4	3.714e-5	213333.333333	98461.5384615	64000	0.01238	0.00571384615385	0.003714	1172	93	-0.6	-17	NA	NA	2020-03-28
Netherlands	10930	772	253	9905	6.3432e-4	4.48e-5	257333.333333	118769.230769	77200	0.0149333333333	0.00689230769231	0.00448	1111	132	-5.2	41.9	NA	NA	2020-03-29
Netherlands	11817	865	253	10699	6.858e-4	5.02e-5	288333.333333	133076.923077	86500	0.0167333333333	0.00772307692308	0.00502	887	93	-20.2	-29.5	NA	NA	2020-03-30
Netherlands	12667	1040	253	11374	7.3513e-4	6.036e-5	346666.666667	160000	104000	0.02012	0.00928615384615	0.006036	850	175	-4.2	88.2	NA	NA	2020-03-31
Netherlands	13696	1175	260	12261	7.9485e-4	6.819e-5	391666.666667	180769.230769	117500	0.02273	0.0104907692308	0.006819	1029	135	21.1	-22.9	NA	NA	2020-04-01
Netherlands	14788	1341	260	13187	8.5822e-4	7.782e-5	447000	206307.692308	134100	0.02594	0.0119723076923	0.007782	1092	166	6.1	23	NA	NA	2020-04-02
Netherlands	15821	1490	260	14071	9.1817e-4	8.647e-5	496666.666667	229230.769231	149000	0.0288233333333	0.0133030769231	0.008647	1033	149	-5.4	-10.2	NA	NA	2020-04-03
Netherlands	16727	1656	262	14809	0.00097075	9.611e-05	552000.0	254769.230769	165600.0	0.0320366666667	0.0147861538462	0.009611	2020-04-04
Netherlands	17953	1771	257	15925	0.0010419	0.00010278	590333.333333	272461.538462	177100.0	0.03426	0.0158123076923	0.010278	2020-04-05
