Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Roanoke	5	0	0	0	5.315e-05	0.0	25	10	6.25	0.00026575	0.0001063	6.64375e-05	-4	0	-180	0
Powhatan	4	0	0	0	0.00013704	0.0	20	8	5	0.0006852	0.00027408	0.0001713	0	0	-100	0
Arlington	150	2	0	0	0.00063152	8.42e-06	666.666666667	307.692307692	200	0.00280666666667	0.00129538461538	0.000842	15	0	114.3	0
Manassas Park	2	0	0	0	0.00011556	0.0	10	4	2.5	0.0005778	0.00023112	0.00014445	0	0	-100	0
Montgomery	6	0	0	0	6.062e-05	0.0	30	12	7.5	0.0003031	0.00012124	7.5775e-05	5	0	100	0
Covington	1	0	0	0	0.00018315	0.0	5	2	1.25	0.00091575	0.0003663	0.0002289375	0	0	100	0
Charlottesville	21	1	0	0	0.00043644	2.078e-05	333.333333333	153.846153846	100	0.00692666666667	0.00319692307692	0.002078	4	1	100	0
Culpeper	8	0	0	0	0.00015426	0.0	40	16	10	0.0007713	0.00030852	0.000192825	1	0	0	0
Brunswick	1	0	0	0	6.104e-05	0.0	5	2	1.25	0.0003052	0.00012208	7.63e-05	0	0	100	0
Prince William	159	1	0	0	0.00033974	2.14e-06	333.333333333	153.846153846	100	0.000713333333333	0.000329230769231	0.000214	28	0	100	0
Harrisonburg	22	0	0	0	0.00040716	0.0	110	44	27.5	0.0020358	0.00081432	0.00050895	0	0	-100	0
Tazewell	2	0	0	0	4.895e-05	0.0	10	4	2.5	0.00024475	9.79e-05	6.11875e-05	0	0	100	0
King George	8	0	0	0	0.00030103	0.0	40	16	10	0.00150515	0.00060206	0.0003762875	2	0	0	0
York	19	1	0	0	0.00028005	1.474e-05	333.333333333	153.846153846	100	0.00491333333333	0.00226769230769	0.001474	2	0	100	0
Hopewell	9	0	0	0	0.0003983	0.0	45	18	11.25	0.0019915	0.0007966	0.000497875	2	0	0	0
Waynesboro	2	0	0	0	8.839e-05	0.0	10	4	2.5	0.00044195	0.00017678	0.0001104875	-1	0	-200	0
Bedford	4	0	0	0	5.08e-05	0.0	20	8	5	0.000254	0.0001016	6.35e-05	1	0	100	0
Norfolk	55	0	0	0	0.00022534	0.0	275	110	68.75	0.0011267	0.00045068	0.000281675	12	0	100	0
Williamsburg	10	1	0	0	0.00067132	6.713e-05	333.333333333	153.846153846	100	0.0223766666667	0.0103276923077	0.006713	1	0	100	0
Lexington	3	0	0	0	0.0004204	0.0	15	6	3.75	0.002102	0.0008408	0.0005255	1	0	100	0
Augusta	7	0	0	0	9.277e-05	0.0	35	14	8.75	0.00046385	0.00018554	0.0001159625	3	0	50	0
Nelson	2	0	0	0	0.00013481	0.0	10	4	2.5	0.00067405	0.00026962	0.0001685125	0	0	100	0
Henry	3	0	0	0	5.888e-05	0.0	15	6	3.75	0.0002944	0.00011776	7.36e-05	0	0	-100	0
Chesterfield	106	0	0	0	0.00030411	0.0	530	212	132.5	0.00152055	0.00060822	0.0003801375	17	0	6.2	0
Nottoway	1	0	0	0	6.485e-05	0.0	5	2	1.25	0.00032425	0.0001297	8.10625e-05	0	0	100	0
Virginia Beach	160	1	0	0	0.00035541	2.22e-06	333.333333333	153.846153846	100	0.00074	0.000341538461538	0.000222	32	0	88.2	0
Gloucester	9	0	0	0	0.00024097	0.0	45	18	11.25	0.00120485	0.00048194	0.0003012125	1	0	100	0
Charlotte	1	0	0	0	8.377e-05	0.0	5	2	1.25	0.00041885	0.00016754	0.0001047125	NA	NA	100	0
Alexandria	68	0	0	0	0.0004236	0.0	340	136	85	0.002118	0.0008472	0.0005295	12	0	-47.8	0
Fredericksburg	7	0	0	0	0.00024019	0.0	35	14	8.75	0.00120095	0.00048038	0.0003002375	3	0	50	0
Stafford	38	0	0	0	0.0002534	0.0	190	76	47.5	0.001267	0.0005068	0.00031675	9	0	350	0
Roanoke City	10	0	0	0	N/A	N/A	50	20	12.5	N/A	N/A	N/A	6	0	-220	0
Warren	4	0	0	0	9.999e-05	0.0	20	8	5	0.00049995	0.00019998	0.0001249875	0	0	-100	0
Winchester	10	0	0	0	0.00035577	0.0	50	20	12.5	0.00177885	0.00071154	0.0004447125	1	0	-75	0
Poquoson	3	0	0	0	0.0002461	0.0	15	6	3.75	0.0012305	0.0004922	0.000307625	0	0	100	0
Washington	3	0	0	0	5.515e-05	0.0	15	6	3.75	0.00027575	0.0001103	6.89375e-05	0	0	-100	0
Albemarle	27	0	0	0	0.00024835	0.0	135	54	33.75	0.00124175	0.0004967	0.0003104375	1	0	-66.7	0
Petersburg	10	0	0	0	0.00031679	0.0	50	20	12.5	0.00158395	0.00063358	0.0003959875	2	0	-50	0
Orange	5	0	0	0	0.00013645	0.0	25	10	6.25	0.00068225	0.0002729	0.0001705625	1	0	100	0
Caroline	1	0	0	0	3.25e-05	0.0	5	2	1.25	0.0001625	6.5e-05	4.0625e-05	0	0	100	0
Smyth	2	0	0	0	6.563e-05	0.0	10	4	2.5	0.00032815	0.00013126	8.20375e-05	0	0	100	0
Fauquier	10	0	0	0	0.00014149	0.0	50	20	12.5	0.00070745	0.00028298	0.0001768625	1	0	0	0
Lee	2	0	0	0	8.496e-05	0.0	10	4	2.5	0.0004248	0.00016992	0.0001062	0	0	100	0
Sussex	3	0	0	0	0.00026698	0.0	15	6	3.75	0.0013349	0.00053396	0.000333725	1	0	0	0
Spotsylvania	18	0	0	0	0.00013409	0.0	90	36	22.5	0.00067045	0.00026818	0.0001676125	7	0	250	0
Buckingham	4	0	0	0	0.00023531	0.0	20	8	5	0.00117655	0.00047062	0.0002941375	1	0	0	0
Unassigned	0	36	0	0	N/A	N/A	12000	5538.46153846	3600	N/A	N/A	N/A	0	5	100	0
Lynchburg	10	0	0	0	0.00012176	0.0	50	20	12.5	0.0006088	0.00024352	0.0001522	1	0	100	0
Southampton	5	0	0	0	0.00028432	0.0	25	10	6.25	0.0014216	0.00056864	0.0003554	1	0	-50	0
Henrico	174	2	0	0	0.00052846	6.07e-06	666.666666667	307.692307692	200	0.00202333333333	0.000933846153846	0.000607	62	0	148	0
Northumberland	3	0	0	0	0.00024697	0.0	15	6	3.75	0.00123485	0.00049394	0.0003087125	0	0	100	0
