Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-02	5.998	2.7e-07	5.998	2.7e-07	0.036	0.0	0.036	0.0
2020-02-03	11.995	5.3e-07	17.993	8e-07	0.072	0.0	0.108	0.0
2020-02-04	23.991	1.07e-06	41.984	1.87e-06	0.144	1e-08	0.252	1e-08
2020-02-05	47.982	2.14e-06	89.965	4.01e-06	0.288	1e-08	0.54	2e-08
2020-02-06	83.368	3.71e-06	173.333	7.72e-06	0.5	2e-08	1.04	5e-08
2020-02-07	166.736	7.43e-06	340.069	1.515e-05	1.0	4e-08	2.04	9e-08
2020-02-08	250.104	1.114e-05	590.173	2.63e-05	1.501	7e-08	3.541	1.6e-07
2020-02-09	500.208	2.229e-05	1090.38	4.858e-05	3.001	1.3e-07	6.542	2.9e-07
2020-02-10	833.679	3.715e-05	1924.06	8.573e-05	5.002	2.2e-07	11.544	5.1e-07
2020-02-11	1250.519	5.572e-05	3174.578	0.00014145	7.503	3.3e-07	19.047	8.5e-07
2020-02-12	1667.358	7.429e-05	4841.937	0.00021574	10.004	4.5e-07	29.052	1.29e-06
2020-02-13	2084.198	9.287e-05	6926.135	0.00030861	12.505	5.6e-07	41.557	1.85e-06
2020-02-14	2501.038	0.00011144	9427.173	0.00042005	15.006	6.7e-07	56.563	2.52e-06
2020-02-15	2917.877	0.00013001	12345.05	0.00055006	17.507	7.8e-07	74.07	3.3e-06
2020-02-16	3501.453	0.00015602	15846.503	0.00070608	21.009	9.4e-07	95.079	4.24e-06
2020-02-17	4168.396	0.00018573	20014.899	0.00089181	25.01	1.11e-06	120.089	5.35e-06
2020-02-18	5002.075	0.00022288	25016.974	0.00111469	30.012	1.34e-06	150.102	6.69e-06
2020-02-19	6002.49	0.00026746	31019.464	0.00138215	36.015	1.6e-06	186.117	8.29e-06
2020-02-20	7753.217	0.00034546	38772.681	0.00172761	46.519	2.07e-06	232.636	1.037e-05
2020-02-21	10921.198	0.00048662	49693.879	0.00221423	65.527	2.92e-06	298.163	1.329e-05
2020-02-22	15756.537	0.00070207	65450.416	0.0029163	94.539	4.21e-06	392.702	1.75e-05
2020-02-23	19435.841	0.00086601	84886.257	0.00378231	116.615	5.2e-06	509.318	2.269e-05
2020-02-24	24332.317	0.00108419	109218.575	0.0048665	145.994	6.51e-06	655.311	2.92e-05
2020-02-25	29628.959	0.00132019	138847.534	0.00618669	177.774	7.92e-06	833.085	3.712e-05
2020-02-26	36003.826	0.00160424	174851.361	0.00779093	216.023	9.63e-06	1049.108	4.675e-05
2020-02-27	43334.646	0.00193088	218186.006	0.00972181	260.008	1.159e-05	1309.116	5.833e-05
2020-02-28	53038.672	0.00236327	271224.678	0.01208507	318.232	1.418e-05	1627.348	7.251e-05
2020-02-29	65504.955	0.00291873	336729.633	0.01500381	393.03	1.751e-05	2020.378	9.002e-05
2020-03-01	80577.875	0.00359034	417307.508	0.01859415	483.467	2.154e-05	2503.845	0.00011156
2020-03-02	97023.587	0.00432312	514331.096	0.02291727	582.142	2.594e-05	3085.987	0.0001375
2020-03-03	116326.04	0.00518319	630657.136	0.02810046	697.956	3.11e-05	3783.943	0.0001686
2020-03-04	136628.908	0.00608783	767286.044	0.03418829	819.773	3.653e-05	4603.716	0.00020513
2020-03-05	158854.796	0.00707816	926140.839	0.04126645	953.129	4.247e-05	5556.845	0.0002476
2020-03-06	183665.089	0.00818364	1109805.929	0.0494501	1101.991	4.91e-05	6658.836	0.0002967
2020-03-07	211893.468	0.00944143	1321699.396	0.05889152	1271.361	5.665e-05	7930.196	0.00035335
2020-03-08	239210.357	0.0106586	1560909.753	0.06955012	1435.262	6.395e-05	9365.459	0.0004173
2020-03-09	262030.936	0.01167542	1822940.689	0.08122555	1572.186	7.005e-05	10937.644	0.00048735
2020-03-10	282856.242	0.01260335	2105796.931	0.09382889	1697.137	7.562e-05	12634.782	0.00056297
2020-03-11	307099.634	0.01368357	2412896.565	0.10751246	1842.598	8.21e-05	14477.379	0.00064507
2020-03-12	338540.456	0.01508449	2751437.022	0.12259695	2031.243	9.051e-05	16508.622	0.00073558
2020-03-13	376200.526	0.01676253	3127637.547	0.13935948	2257.203	0.00010058	18765.825	0.00083616
2020-03-14	415011.072	0.01849183	3542648.619	0.1578513	2490.066	0.00011095	21255.892	0.00094711
2020-03-15	433513.193	0.01931623	3976161.812	0.17716754	2601.079	0.0001159	23856.971	0.00106301
2020-03-16	450186.777	0.02005916	4426348.589	0.1972267	2701.121	0.00012035	26558.092	0.00118336
2020-03-17	458523.569	0.02043063	4884872.158	0.21765733	2751.141	0.00012258	29309.233	0.00130594
2020-03-18	466860.362	0.0208021	5351732.52	0.23845943	2801.162	0.00012481	32110.395	0.00143076
2020-03-19	466860.362	0.0208021	5818592.882	0.25926152	2801.162	0.00012481	34911.557	0.00155557
2020-03-20	462691.965	0.02061636	6281284.847	0.27987789	2776.152	0.0001237	37687.709	0.00167927
2020-03-21	458523.569	0.02043063	6739808.416	0.30030852	2751.141	0.00012258	40438.85	0.00180185
2020-03-22	454355.173	0.0202449	7194163.589	0.32055341	2726.131	0.00012147	43164.982	0.00192332
2020-03-23	446018.381	0.01987343	7640181.97	0.34042684	2676.11	0.00011924	45841.092	0.00204256
2020-03-24	437681.589	0.01950197	8077863.559	0.35992881	2626.09	0.00011701	48467.181	0.00215957
2020-03-25	429344.797	0.0191305	8507208.356	0.37905931	2576.069	0.00011478	51043.25	0.00227436
2020-03-26	416839.608	0.0185733	8924047.964	0.39763261	2501.038	0.00011144	53544.288	0.0023858
2020-03-27	404334.42	0.0180161	9328382.384	0.41564871	2426.007	0.0001081	55970.294	0.00249389
2020-03-28	391829.232	0.0174589	9720211.616	0.43310761	2350.975	0.00010475	58321.27	0.00259865
2020-03-29	383492.44	0.01708744	10103704.056	0.45019505	2300.955	0.00010252	60622.224	0.00270117
2020-03-30	375155.647	0.01671597	10478859.703	0.46691102	2250.934	0.0001003	62873.158	0.00280147
2020-03-31	366818.855	0.0163445	10845678.559	0.48325552	2200.913	9.807e-05	65074.071	0.00289953
2020-04-01	358482.063	0.01597304	11204160.622	0.49922856	2150.892	9.584e-05	67224.964	0.00299537
2020-04-02	345976.875	0.01541584	11550137.497	0.5146444	2075.861	9.25e-05	69300.825	0.00308787
2020-04-03	333471.687	0.01485864	11883609.184	0.52950304	2000.83	8.915e-05	71301.655	0.00317702
2020-04-04	320966.498	0.01430144	12204575.682	0.54380448	1925.799	8.581e-05	73227.454	0.00326283
