Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Voru	0.206	1.311	1.324	0.007	0.147	0.16	N/A	N/A	N/A	N/A	N/A	N/A
Rapla	6.093	41.248	41.608	0.597	11.948	12.308	N/A	N/A	N/A	N/A	N/A	N/A
Jogeva	0.0	0.0	3.0	0.597	11.948	11.948	N/A	N/A	N/A	N/A	N/A	N/A
NA	0.0	0.0	0.0	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Saare	12.228	156.439	159.998	64.921	511.722	515.281	N/A	N/A	N/A	N/A	N/A	N/A
Laane-Viru	0.0	0.0	7.0	64.921	511.722	511.722	N/A	N/A	N/A	N/A	N/A	N/A
other	0.0	0.0	3.0	0.0	0.0	3.0	N/A	N/A	N/A	N/A	N/A	N/A
Ida-Viru	8.356	56.573	57.067	0.819	16.387	16.881	N/A	N/A	N/A	N/A	N/A	N/A
Parnu	2.075	14.048	14.195	0.102	2.039	2.186	N/A	N/A	N/A	N/A	N/A	N/A
Hiiu	0.0	0.0	7.0	0.102	2.039	2.039	N/A	N/A	N/A	N/A	N/A	N/A
Viljandi	0.0	0.0	6.0	0.102	2.039	2.039	N/A	N/A	N/A	N/A	N/A	N/A
Tartu	0.0	0.0	47.0	78.55	1230.934	1277.934	N/A	N/A	N/A	N/A	N/A	N/A
Jarva	1.523	10.309	10.399	0.149	2.985	3.075	N/A	N/A	N/A	N/A	N/A	N/A
Polva	0.0	0.0	4.0	0.149	2.985	2.985	N/A	N/A	N/A	N/A	N/A	N/A
Laane	0.197	3.934	6.22	0.0	0.0	2.286	N/A	N/A	N/A	N/A	N/A	N/A
Harju	16.39	110.965	112.122	0.81	16.204	17.361	N/A	N/A	N/A	N/A	N/A	N/A
Valga	3.046	20.623	20.803	0.298	5.974	6.154	N/A	N/A	N/A	N/A	N/A	N/A
