Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.001	1e-08	508.405	0.00480329
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	0.063	1e-08	54532.527	0.0048033
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.038	1e-08	16567.993	0.00480329
Belize	4.269	1.114e-05	306662.041	0.80053578	0.026	7e-08	1839.972	0.00480321
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.007	7e-08	535.337	0.00480321
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.006	2e-08	1376.817	0.00480328
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.002	1e-08	767.802	0.00480329
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.006	1e-08	2766.653	0.00480329
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	0.322	1e-08	138671.996	0.00480329
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.004	1e-08	3741.789	0.0048033
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.001	1e-08	508.40451372	0.00480329
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	0.063	1e-08	54532.52712399	0.0048033
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.038	1e-08	16567.99263807	0.00480329
Belize	4.269	1.114e-05	306662.041	0.80053578	0.026	7e-08	1839.9722477	0.00480321
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.007	7e-08	535.33748808	0.00480321
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.006	2e-08	1376.81742279	0.00480328
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.002	1e-08	767.80153162	0.00480329
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.006	1e-08	2766.65335409	0.00480329
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	0.322	1e-08	138671.9963157	0.00480329
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.004	1e-08	3741.78855155	0.0048033
Aruba	20807.973	0.19658909	8968679292.485	84734.08562034	0.001	1e-08	508.315	0.00480244
Bolivia	119699192.346	10.54326567	103185920676254.11	9088754.52066521	0.063	1e-08	54522.892	0.00480245
Uruguay	22097887.637	6.40648655	9524660073085.63	2761332.10634556	0.038	1e-08	16565.065	0.00480244
Belize	1635305.424	4.26893559	117473334816.324	306662.04128301	0.026	7e-08	1839.647	0.00480237
Grenada	138430.455	1.24204115	9944250732.679	89222.91467941	0.007	7e-08	535.243	0.00480237
Barbados	305207.845	1.06477386	65775387147.486	229469.5704644	0.006	2e-08	1376.574	0.00480243
Curacao	47457.944	0.29689234	20455384504.562	127966.92193609	0.002	1e-08	767.666	0.00480244
Suriname	616198.265	1.06980537	265594572012.254	461108.89234772	0.006	1e-08	2766.165	0.00480244
Venezuela	1548062571.318	53.62147957	667247929112249.5	23111999.38594975	0.322	1e-08	138647.494	0.00480244
Guyana	563557.788	0.72343375	485811374801.671	623631.42525798	0.004	1e-08	3741.127	0.00480245
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.001	1e-08	508.315	0.00480244
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	0.063	1e-08	54522.892	0.00480245
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.038	1e-08	16565.065	0.00480244
Belize	4.269	1.114e-05	306662.041	0.80053578	0.026	7e-08	1839.647	0.00480237
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.007	7e-08	535.243	0.00480237
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.006	2e-08	1376.574	0.00480243
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.002	1e-08	767.666	0.00480244
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.006	1e-08	2766.165	0.00480244
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	0.322	1e-08	138647.494	0.00480244
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.004	1e-08	3741.127	0.00480245
Aruba	0.35	3.31e-06	150899.392	1.42566387	0.055	5.2e-07	905.193	0.00855206
Bolivia	2013.957	0.00017739	1736118797.782	152.91967614	531.685	4.683e-05	10414888.142	0.91735734
Uruguay	371.8	0.00010779	160253853.307	46.45983236	58.001	1.682e-05	961306.732	0.27869626
Belize	27.514	7.183e-05	1976506.712	5.15963545	2.201	5.75e-06	11853.923	0.03094445
Grenada	2.329	2.09e-05	167313.53	1.5011891	0.186	1.67e-06	1003.448	0.00900325
Barbados	5.135	1.791e-05	1106680.885	3.8608604	0.462	1.61e-06	6638.206	0.02315861
Curacao	0.798	5e-06	344164.953	2.15306291	0.125	7.8e-07	2064.525	0.01291547
Suriname	10.368	1.8e-05	4468669.04	7.75822719	1.617	2.81e-06	26805.98	0.04653889
Venezuela	26046.388	0.00090219	11226547816.997	388.86290228	4063.237	0.00014074	67344127.904	2.33265234
Guyana	9.482	1.217e-05	8173850.216	10.49269351	2.503	3.21e-06	49034.511	0.06294513
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.031	2.9e-07	508.29	0.00480221
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	2.783	2.5e-07	54522.975	0.00480246
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.999	2.9e-07	16564.264	0.00480221
Belize	4.269	1.114e-05	306662.041	0.80053578	0.342	8.9e-07	1839.178	0.00480114
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.099	8.9e-07	535.106	0.00480114
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.096	3.3e-07	1376.428	0.00480192
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.046	2.9e-07	767.629	0.00480221
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.167	2.9e-07	2766.031	0.00480221
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	8.365	2.9e-07	138640.789	0.00480221
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.191	2.5e-07	3741.133	0.00480246
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.031	2.9e-07	508.29	0.00480221
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	2.783	2.5e-07	54522.975	0.00480246
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.999	2.9e-07	16564.264	0.00480221
Belize	4.269	1.114e-05	306662.041	0.80053578	0.342	8.9e-07	1839.178	0.00480114
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.099	8.9e-07	535.106	0.00480114
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.096	3.3e-07	1376.428	0.00480192
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.046	2.9e-07	767.629	0.00480221
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.167	2.9e-07	2766.031	0.00480221
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	8.365	2.9e-07	138640.789	0.00480221
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.191	2.5e-07	3741.133	0.00480246
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.031	2.9e-07	508.29	0.00480221
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	2.783	2.5e-07	54522.975	0.00480246
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.999	2.9e-07	16564.264	0.00480221
Belize	4.269	1.114e-05	306662.041	0.80053578	0.342	8.9e-07	1839.178	0.00480114
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.099	8.9e-07	535.106	0.00480114
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.096	3.3e-07	1376.428	0.00480192
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.046	2.9e-07	767.629	0.00480221
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.167	2.9e-07	2766.031	0.00480221
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	8.365	2.9e-07	138640.789	0.00480221
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.191	2.5e-07	3741.133	0.00480246
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.031	2.9e-07	508.29	0.00480221
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	2.783	2.5e-07	54522.975	0.00480246
Uruguay	6.406	1.86e-06	2761332.106	0.80054878	0.999	2.9e-07	16564.264	0.00480221
Belize	4.269	1.114e-05	306662.041	0.80053578	0.342	8.9e-07	1839.178	0.00480114
Grenada	1.242	1.114e-05	89222.915	0.80053578	0.099	8.9e-07	535.106	0.00480114
Barbados	1.065	3.71e-06	229469.57	0.80054692	0.096	3.3e-07	1376.428	0.00480192
Curacao	0.297	1.86e-06	127966.922	0.80054878	0.046	2.9e-07	767.629	0.00480221
Suriname	1.07	1.86e-06	461108.892	0.80054878	0.167	2.9e-07	2766.031	0.00480221
Venezuela	53.621	1.86e-06	23111999.386	0.80054878	8.365	2.9e-07	138640.789	0.00480221
Guyana	0.723	9.3e-07	623631.425	0.80054971	0.191	2.5e-07	3741.133	0.00480246
Aruba	0.197	1.86e-06	84734.086	0.80054878	0.031	2.9e-07	508.29	0.00480221
Bolivia	10.543	9.3e-07	9088754.521	0.80054971	2.783	2.5e-07	54522.975	0.00480246
