Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	0.393	3.71e-06	84733.889	0.80054692	0.002	2e-08	508.403	0.00480328
Bolivia	21.087	1.86e-06	9088743.977	0.80054878	0.127	1e-08	54532.464	0.00480329
Uruguay	12.813	3.71e-06	2761325.7	0.80054692	0.077	2e-08	16567.954	0.00480328
Peru	11.883	3.7e-07	25609001.455	0.80055008	0.071	0.0	153654.009	0.0048033
Belize	5.692	1.486e-05	306657.772	0.80052463	0.034	9e-08	1839.947	0.00480315
Grenada	1.656	1.486e-05	89221.673	0.80052463	0.01	9e-08	535.33	0.00480315
Colombia	18.443	3.7e-07	39746258.756	0.80055008	0.111	0.0	238477.553	0.0048033
Barbados	2.13	7.43e-06	229468.506	0.80054321	0.013	4e-08	1376.811	0.00480326
Curacao	0.594	3.71e-06	127966.625	0.80054692	0.004	2e-08	767.8	0.00480328
Suriname	2.14	3.71e-06	461107.823	0.80054692	0.013	2e-08	2766.647	0.00480328
Venezuela	107.243	3.71e-06	23111945.764	0.80054692	0.643	2e-08	138671.675	0.00480328
Guyana	1.447	1.86e-06	623630.702	0.80054878	0.009	1e-08	3741.784	0.00480329
Aruba	0.393	3.71e-06	84733.889	0.80054692	0.002	2e-08	508.40333419	0.00480328
Bolivia	21.087	1.86e-06	9088743.977	0.80054878	0.127	1e-08	54532.4638644	0.00480329
Uruguay	12.813	3.71e-06	2761325.7	0.80054692	0.077	2e-08	16567.95419915	0.00480328
Peru	11.883	3.7e-07	25609001.455	0.80055008	0.071	0.0	153654.00872703	0.0048033
Belize	5.692	1.486e-05	306657.772	0.80052463	0.034	9e-08	1839.94663408	0.00480315
Grenada	1.656	1.486e-05	89221.673	0.80052463	0.01	9e-08	535.33003583	0.00480315
Colombia	18.443	3.7e-07	39746258.756	0.80055008	0.111	0.0	238477.55253438	0.0048033
Barbados	2.13	7.43e-06	229468.506	0.80054321	0.013	4e-08	1376.81103414	0.00480326
Curacao	0.594	3.71e-06	127966.625	0.80054692	0.004	2e-08	767.79975026	0.00480328
Suriname	2.14	3.71e-06	461107.823	0.80054692	0.013	2e-08	2766.64693525	0.00480328
Venezuela	107.243	3.71e-06	23111945.764	0.80054692	0.643	2e-08	138671.67458682	0.00480328
Guyana	1.447	1.86e-06	623630.702	0.80054878	0.009	1e-08	3741.78421095	0.00480329
Aruba	41615.946	0.39317819	8968658484.512	84733.88903124	0.002	2e-08	508.314	0.00480243
Bolivia	239398384.64	21.08653134	103185800977061.77	9088743.97739954	0.127	1e-08	54522.828	0.00480244
Uruguay	44195775.286	12.8129731	9524637975197.994	2761325.69985901	0.077	2e-08	16565.027	0.00480243
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.071	0.0	153626.859	0.00480245
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.051	0.0	153626.911	0.00480245
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.103	0.0	153627.013	0.00480246
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.205	1e-08	153627.218	0.00480246
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.41	1e-08	153627.629	0.00480248
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	0.713	2e-08	153628.342	0.0048025
Peru	380125803.064	11.88292104	819212903432546.4	25609001.45450542	1.426	4e-08	153629.768	0.00480254
