Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	644.367	0.00608783	3618.66	0.03418829	3.866	3.653e-05	21.712	0.00020513
Argentina	474249.002	0.0106586	3094598.006	0.06955012	2845.494	6.395e-05	18567.588	0.0004173
Bolivia	80359.365	0.00707816	468503.891	0.04126645	482.156	4.247e-05	2811.023	0.0002476
Uruguay	20998.755	0.00608783	117925.639	0.03418829	125.993	3.653e-05	707.554	0.00020513
Peru	302024.243	0.00944143	1883896.017	0.05889152	1812.145	5.665e-05	11303.376	0.00035335
Brazil	2640014.514	0.01260335	19654275.304	0.09382889	15840.087	7.562e-05	117925.652	0.00056297
Ecuador	182095.29	0.0106586	1188219.1	0.06955012	1092.572	6.395e-05	7129.315	0.0004173
Chile	199626.584	0.0106586	1302615.348	0.06955012	1197.76	6.395e-05	7815.692	0.0004173
Belize	1375.356	0.00359034	7122.879	0.01859415	8.252	2.154e-05	42.737	0.00011156
Grenada	400.158	0.00359034	2072.392	0.01859415	2.401	2.154e-05	12.434	0.00011156
Colombia	468754.463	0.00944143	2923886.692	0.05889152	2812.527	5.665e-05	17543.32	0.00035335
Barbados	1485.714	0.00518319	8054.744	0.02810046	8.914	3.11e-05	48.328	0.0001686
Curacao	973.134	0.00608783	5464.964	0.03418829	5.839	3.653e-05	32.79	0.00020513
Suriname	3506.537	0.00608783	19692.148	0.03418829	21.039	3.653e-05	118.153	0.00020513
Venezuela	175756.911	0.00608783	987022.636	0.03418829	1054.541	3.653e-05	5922.136	0.00020513
Guyana	5513.916	0.00707816	32146.731	0.04126645	33.083	4.247e-05	192.88	0.0002476
Aruba	644.367	0.00608783	3618.66	0.03418829	3.866	3.653e-05	21.71195815	0.00020513
Argentina	474249.002	0.0106586	3094598.006	0.06955012	2845.494	6.395e-05	18567.58803508	0.0004173
Bolivia	80359.365	0.00707816	468503.891	0.04126645	482.156	4.247e-05	2811.02334554	0.0002476
Uruguay	20998.755	0.00608783	117925.639	0.03418829	125.993	3.653e-05	707.5538337	0.00020513
Peru	302024.243	0.00944143	1883896.017	0.05889152	1812.145	5.665e-05	11303.37610154	0.00035335
Brazil	2640014.514	0.01260335	19654275.304	0.09382889	15840.087	7.562e-05	117925.65182108	0.00056297
Ecuador	182095.29	0.0106586	1188219.1	0.06955012	1092.572	6.395e-05	7129.31459757	0.0004173
Chile	199626.584	0.0106586	1302615.348	0.06955012	1197.76	6.395e-05	7815.69208535	0.0004173
Belize	1375.356	0.00359034	7122.879	0.01859415	8.252	2.154e-05	42.73727441	0.00011156
Grenada	400.158	0.00359034	2072.392	0.01859415	2.401	2.154e-05	12.43435338	0.00011156
Colombia	468754.463	0.00944143	2923886.692	0.05889152	2812.527	5.665e-05	17543.32015417	0.00035335
Barbados	1485.714	0.00518319	8054.744	0.02810046	8.914	3.11e-05	48.32846167	0.0001686
Curacao	973.134	0.00608783	5464.964	0.03418829	5.839	3.653e-05	32.78978504	0.00020513
Suriname	3506.537	0.00608783	19692.148	0.03418829	21.039	3.653e-05	118.15288852	0.00020513
Venezuela	175756.911	0.00608783	987022.636	0.03418829	1054.541	3.653e-05	5922.13581718	0.00020513
Guyana	5513.916	0.00707816	32146.731	0.04126645	33.083	4.247e-05	192.88038767	0.0002476
Aruba	68202985.897	644.36662948	383017035.032	3618.65969136	3.866	3.653e-05	21.622	0.00020428
Argentina	21101473168840.66	474249.00201919	137692597160331.17	3094598.00584646	2845.494	6.395e-05	18529.825	0.00041645
Bolivia	912331284086.777	80359.36519483	5318991201198.361	468503.89092274	482.156	4.247e-05	2801.388	0.00024675
Uruguay	72430982919.23	20998.75450613	406760788507.228	117925.63895076	125.993	3.653e-05	704.626	0.00020428
Peru	9661530827481.086	302024.24299837	60264431962732.4	1883896.01692307	1812.145	5.665e-05	11276.227	0.0003525
Brazil	553002079295752.0	2640014.51370331	4116967938425339.0	19654275.30351347	15840.087	7.562e-05	117747.874	0.00056212
Ecuador	3110980947098.968	182095.2902763	20299959291699.926	1188219.09959502	1092.572	6.395e-05	7114.815	0.00041645
Chile	3738838230986.142	199626.58394643	24396891262881.633	1302615.34755865	1197.76	6.395e-05	7799.797	0.00041645
Belize	526859067.493	1375.35618069	2728568407.464	7122.87906802	8.252	2.154e-05	42.412	0.00011072
Grenada	44599216.291	400.15805885	230976403.518	2072.39222924	2.401	2.154e-05	12.34	0.00011072
Colombia	23273042652457.438	468754.46252922	145167129364783.5	2923886.69236221	2812.527	5.665e-05	17501.183	0.0003525
Barbados	425866679.541	1485.71446353	2308819763.518	8054.74361141	8.914	3.11e-05	48.085	0.00016775
Curacao	155554486.385	973.13393505	873569058.26	5464.96417407	5.839	3.653e-05	32.654	0.00020428
Suriname	2019733592.721	3506.53672144	11342500068.871	19692.14808716	21.039	3.653e-05	117.664	0.00020428
