Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	16.513	0.00015602	74.735	0.00070608	0.099	9.4e-07	0.448	4.24e-06
Argentina	15371.221	0.00034546	76869.186	0.00172761	92.227	2.07e-06	461.215	1.037e-05
Bolivia	2108.653	0.00018573	10124.872	0.00089181	12.652	1.11e-06	60.749	5.35e-06
Uruguay	538.145	0.00015602	2435.479	0.00070608	3.229	9.4e-07	14.613	4.24e-06
Peru	8555.703	0.00026746	44213.87	0.00138215	51.334	1.6e-06	265.283	8.29e-06
Brazil	147062.29	0.00070207	610875.852	0.0029163	882.374	4.21e-06	3665.255	1.75e-05
Ecuador	5902.02	0.00034546	29515.121	0.00172761	35.412	2.07e-06	177.091	1.037e-05
Chile	6470.239	0.00034546	32356.701	0.00172761	38.821	2.07e-06	194.14	1.037e-05
Belize	35.574	9.287e-05	118.22	0.00030861	0.213	5.6e-07	0.709	1.85e-06
Grenada	10.35	9.287e-05	34.396	0.00030861	0.062	5.6e-07	0.206	1.85e-06
Colombia	13278.815	0.00026746	68621.806	0.00138215	79.673	1.6e-06	411.731	8.29e-06
Barbados	37.267	0.00013001	157.671	0.00055006	0.224	7.8e-07	0.946	3.3e-06
Curacao	24.939	0.00015602	112.866	0.00070608	0.15	9.4e-07	0.677	4.24e-06
Suriname	89.864	0.00015602	406.695	0.00070608	0.539	9.4e-07	2.44	4.24e-06
Venezuela	4504.204	0.00015602	20384.649	0.00070608	27.025	9.4e-07	122.308	4.24e-06
Guyana	144.687	0.00018573	694.725	0.00089181	0.868	1.11e-06	4.168	5.35e-06
Aruba	16.513	0.00015602	74.735	0.00070608	0.099	9.4e-07	0.44840983	4.24e-06
Argentina	15371.221	0.00034546	76869.186	0.00172761	92.227	2.07e-06	461.21511331	1.037e-05
Bolivia	2108.653	0.00018573	10124.872	0.00089181	12.652	1.11e-06	60.7492349	5.35e-06
Uruguay	538.145	0.00015602	2435.479	0.00070608	3.229	9.4e-07	14.61287319	4.24e-06
Peru	8555.703	0.00026746	44213.87	0.00138215	51.334	1.6e-06	265.28322	8.29e-06
Brazil	147062.29	0.00070207	610875.852	0.0029163	882.374	4.21e-06	3665.25511168	1.75e-05
Ecuador	5902.02	0.00034546	29515.121	0.00172761	35.412	2.07e-06	177.09072572	1.037e-05
Chile	6470.239	0.00034546	32356.701	0.00172761	38.821	2.07e-06	194.14020302	1.037e-05
Belize	35.574	9.287e-05	118.22	0.00030861	0.213	5.6e-07	0.70931897	1.85e-06
Grenada	10.35	9.287e-05	34.396	0.00030861	0.062	5.6e-07	0.20637541	1.85e-06
Colombia	13278.815	0.00026746	68621.806	0.00138215	79.673	1.6e-06	411.73083317	8.29e-06
Barbados	37.267	0.00013001	157.671	0.00055006	0.224	7.8e-07	0.94602477	3.3e-06
