Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Aruba	23.591	0.00022288	84680.417	0.80004173	0.142	1.34e-06	508.083	0.00480025
Argentina	2148.665	4.829e-05	35612003.119	0.80036862	12.892	2.9e-07	213672.019	0.00480221
Bolivia	1686.923	0.00014859	9084674.277	0.80019032	10.122	8.9e-07	54508.046	0.00480114
Uruguay	768.778	0.00022288	2759583.136	0.80004173	4.613	1.34e-06	16557.499	0.00480025
Peru	1782.438	5.572e-05	25601651.868	0.80032033	10.695	3.3e-07	153609.911	0.00480192
Brazil	7002.966	3.343e-05	167668242.923	0.80044291	42.018	2e-07	1006009.458	0.00480266
Ecuador	825.014	4.829e-05	13673783.219	0.80036862	4.95	2.9e-07	82042.699	0.00480221
Chile	904.442	4.829e-05	14990231.924	0.80036862	5.427	2.9e-07	89941.392	0.00480221
Belize	170.757	0.00044576	306131.27	0.79915021	1.025	2.67e-06	1836.788	0.0047949
Grenada	49.682	0.00044576	89068.488	0.79915021	0.298	2.67e-06	534.411	0.0047949
Colombia	2766.42	5.572e-05	39734851.885	0.80032033	16.599	3.3e-07	238409.111	0.00480192
Barbados	85.182	0.00029717	229260.875	0.79981885	0.511	1.78e-06	1375.565	0.00479891
Curacao	35.627	0.00022288	127885.87	0.80004173	0.214	1.34e-06	767.315	0.00480025
Suriname	128.377	0.00022288	460816.835	0.80004173	0.77	1.34e-06	2764.901	0.00480025
Venezuela	6434.578	0.00022288	23097360.722	0.80004173	38.607	1.34e-06	138584.164	0.00480025
Guyana	115.749	0.00014859	623351.456	0.80019032	0.694	8.9e-07	3740.109	0.00480114
Aruba	23.591	0.00022288	84680.417	0.80004173	0.142	1.34e-06	508.08250078	0.00480025
Argentina	2148.665	4.829e-05	35612003.119	0.80036862	12.892	2.9e-07	213672.01871318	0.00480221
Bolivia	1686.923	0.00014859	9084674.277	0.80019032	10.122	8.9e-07	54508.0456611	0.00480114
Uruguay	768.778	0.00022288	2759583.136	0.80004173	4.613	1.34e-06	16557.49881311	0.00480025
Peru	1782.438	5.572e-05	25601651.868	0.80032033	10.695	3.3e-07	153609.91120707	0.00480192
Brazil	7002.966	3.343e-05	167668242.923	0.80044291	42.018	2e-07	1006009.45754008	0.00480266
